,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
185,25438,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377737,Pieter,2021-07-23,18,18.924002,72.04283,13.774,17.878607,0.0,0.0,0.0,0.0,0.0,1015.4,1015.1625,15.530151,45.939102,30.960001,20.574001,18.424002,15.774,10.774,0.513,0.548,0.558,0.65
186,25481,True,21.5,0.0,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409121,Willem,2022-08-30,13,21.0,53.330658,11.15,18.494658,0.0,0.0,0.0,0.0,1.0,1022.3,1022.5376,19.602652,45.74398,37.8,21.1,17.75,17.6,13.0,0.515,0.479,0.461,0.622
187,25488,True,11.703,0.247,1961.495,19.0,0.0,20.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,16.0,0.0,2.0,0.0,368708,Willem,2021-03-11,12,9.4805,70.98764,4.4805,1.4675097,0.3,0.3,0.0,0.0,51.0,992.9,992.78,45.860096,247.86446,94.32,8.7305,5.9805,6.5305004,9.2305,0.68,0.663,0.677,0.683
188,25488,True,11.703,0.247,1961.495,19.0,0.0,20.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,16.0,0.0,2.0,0.0,383866,Willem,2021-10-23,8,8.3805,86.03645,6.1805,5.7443275,0.0,0.0,0.0,0.0,3.0,1026.2,1026.0756,11.503113,200.13638,19.8,7.6805,10.1805,12.9305,13.2305,0.691,0.694,0.622,0.636
189,25488,True,11.703,0.247,1961.495,19.0,0.0,20.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,16.0,0.0,2.0,0.0,393310,Willem,2022-02-18,16,8.8805,66.74836,3.0305,-0.5612211,0.0,0.0,0.0,0.0,1.0,985.3,985.18054,53.712433,232.8996,107.64,8.7805,7.9805,7.5805,9.8805,0.728,0.72,0.699,0.679
190,25488,True,11.703,0.247,1961.495,19.0,0.0,20.0,0.0,0.0,28.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,16.0,0.0,2.0,0.0,409073,Willem,2022-08-29,18,18.030499,77.719574,14.080501,17.749685,0.0,0.0,0.0,0.0,1.0,1021.3,1021.17993,11.043261,19.025702,24.84,19.7305,17.880499,17.630499,12.9305,0.528,0.48,0.461,0.622
191,25498,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341872,Willem,2020-02-20,21,5.6545,78.20271,2.1545,-0.91655445,0.2,0.2,0.0,0.0,51.0,1011.4,1010.7808,32.933605,285.85944,64.439995,6.1045003,7.2545004,7.7045,10.054501,0.74,0.716,0.696,0.635
192,25508,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293308,Duivendrecht,2018-01-18,9,5.937,76.321175,2.087,-5.2576027,0.0,0.0,0.0,0.0,3.0,981.6,981.6,64.55654,252.47433,108.72,5.037,4.787,6.887,10.887,0.737,0.722,0.688,0.618
193,25513,True,10.5,0.0,1995.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346446,Anton,2020-04-30,22,9.2285,84.08066,6.6785,4.7728653,0.4,0.4,0.0,0.0,51.0,996.5,995.41565,24.766848,212.53505,43.199997,11.2285,11.778501,10.4285,9.2285,0.517,0.463,0.574,0.665
194,25782,True,12.786,0.0,1981.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336011,Pieter,2019-12-14,18,6.048,63.308784,-0.402,-0.72990704,0.0,0.0,0.0,0.0,0.0,993.0,992.27136,31.491255,259.46088,63.36,4.948,5.598,7.748,12.098,0.738,0.728,0.693,0.638
195,25782,True,12.786,0.0,1981.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368801,Pieter,2021-03-11,18,7.948,75.31998,3.848,1.8131909,0.0,0.0,0.0,0.0,3.0,996.2,995.474,32.110706,250.34608,61.199997,8.048,6.448,6.498,9.148,0.681,0.665,0.677,0.683
196,25801,True,11.0,0.0,1995.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,391418,Dirk,2022-01-31,10,6.3175,77.47714,2.6675,-1.8246942,0.0,0.0,0.0,0.0,3.0,1008.1,1007.7302,44.339962,312.3675,84.6,5.0675,6.2675004,6.9675,10.367499,0.717,0.671,0.684,0.674
197,25809,True,9.453,0.0,1990.512,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,15.0,0.0,124805,Dirk,2012-08-01,19,20.9805,84.30154,18.2305,23.411547,0.3,0.3,0.0,0.0,51.0,1008.5,1008.3828,4.0249224,333.43503,8.28,20.8305,17.630499,15.3805,11.2305,0.611,0.592,0.621,0.628
198,25822,True,14.125,0.0,1965.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,433513,Willem,2023-07-05,11,13.5675,81.26424,10.4175,8.266583,0.4,0.4,0.0,0.0,51.0,1007.2,1006.8401,37.28738,259.9921,70.92,13.1675,16.317501,15.9675,10.8175,0.708,0.493,0.538,0.661
199,25822,True,14.125,0.0,1965.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,434243,Willem,2023-07-05,11,13.5675,81.26424,10.4175,8.266583,0.4,0.4,0.0,0.0,51.0,1007.2,1006.8401,37.28738,259.9921,70.92,13.1675,16.317501,15.9675,10.8175,0.708,0.493,0.538,0.661
200,25824,True,9.923,0.0,1982.692,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,393448,Willem,2022-02-18,17,7.261,70.55124,2.261,-1.6928983,0.2,0.2,0.0,0.0,51.0,986.7,986.2194,49.40401,247.73337,104.03999,8.361,7.961,7.561,9.861,0.727,0.72,0.7,0.679
201,25824,True,9.923,0.0,1982.692,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,394273,Willem,2022-02-20,19,9.774,91.30516,8.424,2.3040228,0.9,0.9,0.0,0.0,53.0,992.0,991.7605,48.390213,226.80872,86.03999,8.374,6.974,7.624,9.824,0.758,0.748,0.707,0.68
202,25827,True,13.441,0.6,1970.556,10.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,267532,Willem,2017-02-23,22,4.5675,79.16157,1.2674999,-3.2364745,0.3,0.3,0.0,0.0,51.0,993.3,992.93353,40.340885,327.01898,81.72,6.2175,7.1675,5.5175004,8.3175,0.727,0.719,0.666,0.637
203,25827,True,13.441,0.6,1970.556,10.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,372271,Willem,2021-05-05,11,8.1675,79.97138,4.9175,2.1460433,0.2,0.2,0.0,0.0,51.0,1004.8,1004.43396,33.893574,282.26477,64.079994,9.4675,8.2175,8.1675,8.5175,0.64,0.599,0.598,0.674
204,25847,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8433,Duivendrecht,2018-12-21,17,10.5675,78.14185,6.9175,4.0517826,0.2,0.2,0.0,0.0,51.0,999.4,999.03906,39.27961,252.39528,68.4,8.6675,6.7675004,7.5675,12.5675,0.693,0.651,0.53,0.597
205,25847,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81871,Duivendrecht,2009-05-08,16,11.711,69.00186,6.211,6.1668844,0.0,0.0,0.0,0.0,0.0,1013.7,1013.214,31.491255,259.46088,61.56,13.411,12.011001,10.461,7.961,0.553,0.543,0.581,0.637
206,25848,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312934,Duivendrecht,2019-02-09,14,9.1805,65.87615,3.1305,1.1793642,0.0,0.0,0.0,0.0,1.0,1001.1,1000.979,43.962765,242.176,84.96,8.330501,6.3805003,5.7305,10.580501,0.691,0.685,0.62,0.596
207,25852,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283162,Duivendrecht,2017-09-13,10,14.937,64.22748,8.237,6.9177647,0.0,0.0,0.0,0.0,1.0,995.1,995.1,51.8225,258.37787,90.36,14.637,14.587001,15.487,13.987,0.706,0.676,0.48,0.6
208,25852,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293278,Duivendrecht,2018-01-18,9,5.937,76.321175,2.087,-5.2576027,0.0,0.0,0.0,0.0,3.0,981.6,981.6,64.55654,252.47433,108.72,5.037,4.787,6.887,10.887,0.737,0.722,0.688,0.618
209,25852,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393184,Duivendrecht,2022-02-18,16,8.9045,65.5824,2.8044999,-0.96162605,0.0,0.0,0.0,0.0,0.0,985.3,984.7034,56.335114,231.22581,108.72,8.6545,7.8045,7.4045,9.804501,0.732,0.725,0.695,0.663
210,25866,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391395,Diemen,2022-01-31,9,5.9175,81.06926,2.9175,-2.676805,0.2,0.2,0.0,0.0,51.0,1006.6,1006.2304,47.75533,310.41382,83.88,4.9175,6.0175004,6.8175,10.3175,0.709,0.662,0.679,0.657
211,26105,True,16.136,0.0,727.182,0.0,2.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283183,Pieter,2017-09-13,13,15.587001,62.867405,8.537001,8.942821,0.1,0.1,0.0,0.0,51.0,998.1,998.1,42.926132,258.87857,86.76,15.687,14.587001,15.337001,13.787001,0.703,0.692,0.534,0.61
212,26130,True,13.609,0.364,1939.656,0.0,8.0,25.0,0.0,0.0,13.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,110507,Pieter,2011-07-13,9,14.324,82.1764,11.324,10.049931,0.0,0.0,0.0,0.0,3.0,1012.6,1012.3592,32.112724,356.14328,50.76,14.874,16.874,14.724,10.374,0.619,0.458,0.477,0.605
213,26130,True,13.609,0.364,1939.656,0.0,8.0,25.0,0.0,0.0,13.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,434576,Pieter,2023-07-06,16,19.380499,51.158813,9.0305,17.012592,0.0,0.0,0.0,0.0,3.0,1017.9,1017.7811,14.494192,255.61856,33.48,20.880499,16.4805,15.8805,10.8805,0.596,0.527,0.536,0.66
214,26149,True,8.182,0.0,1461.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,283228,Dirk,2017-09-13,21,13.674,71.30421,8.574,10.597294,0.1,0.1,0.0,0.0,51.0,997.8,997.5625,18.532135,240.94548,36.719997,14.274,14.824,15.324,13.774,0.693,0.685,0.536,0.61
215,26155,True,4.895,0.0,950.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,317331,Willem,2019-04-08,18,13.924,78.12379,10.174,11.762667,0.0,0.0,0.0,0.0,1.0,1011.0,1010.7594,15.273505,44.999897,28.8,15.324,11.424,8.774,9.324,0.614,0.629,0.665,0.643
216,26167,True,11.5,0.0,1975.889,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,267546,Willem,2017-02-23,23,4.672,74.21115,0.472,-2.242971,0.1,0.1,0.0,0.0,51.0,996.4,995.17584,33.3559,313.6882,73.799995,5.8719997,7.072,5.472,8.272,0.725,0.719,0.666,0.637
217,26169,True,13.68,0.933,1975.6,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356939,Willem,2020-09-27,5,15.7045,93.476906,14.6545,12.760399,0.3,0.3,0.0,0.0,51.0,997.9,997.31024,30.758411,20.556128,57.6,13.804501,13.3545,15.054501,13.5045,0.683,0.578,0.504,0.617
218,26184,True,9.136,0.0,1817.273,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321796,Duivendrecht,2019-06-06,8,14.4805,74.3909,9.9805,10.778671,0.1,0.1,0.0,0.0,51.0,1009.6,1009.4801,25.455843,261.87,46.8,14.7805,16.0805,13.2305,9.9305,0.668,0.509,0.524,0.61
219,26190,True,15.0,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,322129,Duivendrecht,2019-06-08,18,14.9305,66.887955,8.830501,9.97988,0.1,0.1,0.0,0.0,51.0,1017.3,1017.1792,31.845251,227.29063,62.639996,16.3305,15.1305,13.3805,9.9805,0.619,0.537,0.524,0.61
220,26447,True,3.0,0.0,1997.625,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,393793,Pieter,2022-02-19,4,4.637,67.517624,-0.86300004,-2.6579309,0.0,0.0,0.0,0.0,1.0,1006.1,1006.1,34.567497,268.80655,63.72,6.087,7.637,7.637,9.887,0.709,0.717,0.7,0.679
221,26447,True,3.0,0.0,1997.625,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,433617,Pieter,2023-07-05,13,14.75,79.29302,11.2,10.324916,0.1,0.1,0.0,0.0,51.0,1009.6,1009.8397,32.88635,264.976,63.0,14.55,16.2,16.0,10.85,0.69,0.505,0.538,0.661
222,26447,True,3.0,0.0,1997.625,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,434347,Pieter,2023-07-05,13,14.75,79.29302,11.2,10.324916,0.1,0.1,0.0,0.0,51.0,1009.6,1009.8397,32.88635,264.976,63.0,14.55,16.2,16.0,10.85,0.69,0.505,0.538,0.661
223,26448,True,21.5,0.0,1980.1,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2773,Pieter,2018-10-07,1,11.137,86.31727,8.937,7.7711945,0.0,0.0,0.0,0.0,2.0,1014.8,1014.8,21.175835,17.818983,40.32,13.037001,13.737,13.987,13.987,0.577,0.568,0.507,0.619
224,26462,True,13.1,0.0,1580.8,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341570,Pieter,2020-02-16,15,13.5305,85.69869,11.1805,7.3215523,0.8,0.8,0.0,0.0,53.0,992.2,992.08185,45.07913,206.56499,82.799995,11.3805,8.9305,7.5805,10.1305,0.733,0.71,0.707,0.677
225,26467,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443462,Pieter,2023-11-02,18,10.061001,75.67869,5.961,2.3623462,0.1,0.1,0.0,0.0,51.0,970.5,970.0319,45.878464,198.29286,82.079994,9.611,11.161,12.811001,13.961,0.743,0.744,0.708,0.632
226,26468,True,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355414,Pieter,2020-09-05,21,12.8175,83.92744,10.1675,11.612022,0.1,0.1,0.0,0.0,51.0,1019.3,1018.93475,8.707238,262.8751,21.96,14.7675,16.2175,16.2175,13.117499,0.63,0.616,0.489,0.622
227,26509,True,10.824,0.275,644.5,16.0,1.0,2.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,2.0,3.0,4.0,3.0,0.0,7.0,0.0,1552,Willem,2018-09-21,18,12.461,81.93924,9.461,8.262999,1.0,1.0,0.0,0.0,55.0,1009.5,1009.01715,27.859905,244.7595,72.72,15.211,17.361,15.911,13.861,0.593,0.546,0.494,0.623
228,26511,True,10.528,0.662,1974.286,1.0,13.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321813,Willem,2019-06-06,9,15.4,68.58056,9.65,12.330492,0.0,0.0,0.0,0.0,2.0,1010.3,1010.5393,20.478907,259.8754,45.36,15.25,15.7,13.1,9.9,0.69,0.63,0.554,0.635
229,26514,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321689,Willem,2019-06-06,1,12.7305,94.88088,11.9305,11.826838,2.5,2.5,0.0,0.0,63.0,1003.9,1003.7803,10.308831,282.09473,56.16,13.9805,16.380499,13.0305,9.8805,0.749,0.587,0.553,0.635
230,26534,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393805,Willem,2022-02-19,7,4.1545,67.4129,-1.3455,-2.623435,0.0,0.0,0.0,0.0,1.0,1008.8,1008.1789,30.54701,261.87,51.12,5.0045004,7.2045,7.4545,9.804501,0.709,0.719,0.697,0.664
231,26550,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407010,Diemen,2022-08-01,15,20.8305,58.638977,12.4305,20.340094,0.0,0.0,0.0,0.0,1.0,1019.0,1018.8816,10.383987,33.6901,23.039999,23.630499,18.8305,16.6805,11.830501,0.378,0.388,0.477,0.629
232,26777,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435106,Osdorp,2023-07-12,12,20.030499,66.198235,13.5305,18.779676,0.1,0.1,0.0,0.0,51.0,1011.7,1011.5821,23.587555,254.05453,45.0,21.030499,19.380499,16.3305,11.1305,0.554,0.493,0.52,0.657
233,26793,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394263,Pieter,2022-02-20,17,9.737,91.61253,8.437,3.1363144,1.0,1.0,0.0,0.0,55.0,995.6,995.6,42.45253,230.50551,74.520004,8.287001,6.887,7.637,9.837001,0.758,0.742,0.706,0.68
234,26796,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394060,Pieter,2022-02-19,18,3.511,94.16655,2.661,-3.0060372,3.1,3.0,0.07,0.0,71.0,1004.9,1004.40375,33.1845,195.09163,60.120003,5.611,7.161,7.611,9.861,0.757,0.716,0.701,0.679
235,26801,True,21.5,0.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123677,Pieter,2012-07-11,14,15.824,81.82674,12.724,12.852934,2.0,2.0,0.0,0.0,61.0,1009.9,1009.66125,26.260265,241.32695,47.88,18.224,16.524,15.524,11.424,0.516,0.483,0.437,0.459
236,26801,True,21.5,0.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358640,Pieter,2020-10-21,19,16.224,75.43172,11.874,11.418922,0.0,0.0,0.0,0.0,1.0,1000.1,999.8637,36.93291,226.97493,68.4,14.574,12.024,12.324,13.574,0.686,0.652,0.588,0.614
237,26801,True,21.5,0.0,1981.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358644,Pieter,2020-10-21,20,15.774,77.8863,11.924,10.401721,0.0,0.0,0.0,0.0,1.0,1001.4,1001.1632,40.93249,230.71062,74.88,14.474,12.124,12.324,13.574,0.684,0.653,0.588,0.614
238,26816,True,16.5,0.325,1818.182,0.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110924,Pieter,2011-07-24,9,12.8545,86.48808,10.6545,7.94174,1.2,1.2,0.0,0.0,55.0,1005.3,1004.6998,35.105072,283.03867,59.039997,12.804501,14.3545,14.554501,10.7545,0.712,0.671,0.505,0.602
239,26821,True,8.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,356951,Pieter,2020-09-27,9,15.0415,80.65584,11.7415,12.240074,0.0,0.0,0.0,0.0,3.0,1002.1,1001.269,22.90743,59.80847,46.079998,14.1915,13.4415,15.0415,13.4915,0.668,0.583,0.504,0.617
240,26828,True,9.222,0.0,1782.889,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,391277,Dirk,2022-01-29,12,9.9435,81.05374,6.8435,3.7005267,0.0,0.0,0.0,0.0,1.0,1020.3,1020.4234,37.289116,254.89037,61.56,8.5935,6.4435,6.8435,10.4435,0.66,0.665,0.687,0.674
241,26830,True,10.167,0.0,2002.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10260,Dirk,2019-01-08,0,7.5435004,80.16181,4.3435,1.9008021,0.0,0.0,0.0,0.0,0.0,1019.0,1019.12384,29.414444,291.54105,57.239998,7.2435,6.4935,7.8435,11.7935,0.64,0.635,0.62,0.609
242,26853,True,12.0,0.55,1973.364,10.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,110496,Willem,2011-07-12,22,14.537001,89.24717,12.787001,10.916365,2.1,2.1,0.0,0.0,61.0,1012.7,1012.7,30.861471,16.955402,54.36,16.637,17.937,14.737,10.337001,0.544,0.441,0.477,0.605
243,26853,True,12.0,0.55,1973.364,10.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,112576,Willem,2011-09-12,17,18.387,73.12631,13.487,13.835297,0.0,0.0,0.0,0.0,2.0,1005.0,1005.0,38.881664,233.6605,70.2,18.237,16.737,15.087001,12.387,0.635,0.639,0.603,0.597
244,26853,True,12.0,0.55,1973.364,10.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,267500,Willem,2017-02-23,19,6.124,79.95821,2.924,-1.9880228,0.5,0.5,0.0,0.0,53.0,986.6,986.3586,44.456722,264.88968,88.2,7.124,7.324,5.524,8.324,0.732,0.719,0.665,0.637
245,26856,True,0.0,0.75,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97975,Willem,2010-07-16,12,20.817501,70.77927,15.3175,19.698154,0.0,0.0,0.0,0.0,3.0,1013.1,1012.7468,19.95972,230.85602,45.0,20.3675,18.7175,16.1175,9.9175,0.532,0.497,0.493,0.614
246,26866,True,4.5,0.15,2000.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116720,Duivendrecht,2012-01-03,14,10.374,85.94812,8.124,2.661333,1.3,1.3,0.0,0.0,61.0,994.7,994.46045,49.524536,214.03665,87.84,8.074,7.174,8.024,11.024,0.708,0.69,0.669,0.616
247,26872,True,13.5,0.25,1980.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357424,Duivendrecht,2020-10-04,13,13.074,68.571625,7.424,7.607726,0.1,0.1,0.0,0.0,51.0,990.4,990.1636,32.91983,185.64815,63.72,12.824,12.774,14.674,13.674,0.647,0.591,0.468,0.603
248,26874,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56627,Duivendrecht,2007-07-24,10,15.324,76.5408,11.224,11.431458,0.0,0.0,0.0,0.0,3.0,1000.5,1000.26306,29.28418,316.49426,66.96,15.724,16.124,15.874,12.474,0.679,0.676,0.61,0.623
249,26875,True,14.5,0.0,1323.333,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52909,Willem,2007-05-10,23,12.361,91.77716,11.061001,10.106612,0.3,0.3,0.0,0.0,51.0,1000.7,1000.22107,17.713316,217.56866,26.28,12.311001,13.261001,12.511001,10.161,0.635,0.501,0.547,0.644
250,26891,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392972,Diemen,2022-02-18,15,9.2305,65.423096,3.0805,-1.4767399,0.1,0.1,0.0,0.0,51.0,985.7,985.5809,62.454556,228.03741,105.479996,8.8805,7.7805004,7.4305,9.830501,0.736,0.724,0.695,0.663
251,26893,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65109,Diemen,2008-01-31,13,4.337,77.99616,0.837,-5.152163,0.4,0.4,0.0,0.0,51.0,1003.5,1003.37646,51.409462,201.35445,74.88,4.637,5.587,7.487,10.237,0.686,0.687,0.694,0.655
