Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2019-10-07,17634,52.31257639639645,4.930689777207301,23,True,8.1,0.36,2005.5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,12.063,89.34639,10.363,8.910078,0.3,0.3,0.0,0.0,51.0,1009.7,1010.1841,100.0,100.0,100.0,1.0,0.011151388,0.15024722,22.450264,36.544876,195.81926,198.9705,38.519997,10.962999,10.962999,13.863,13.712999,0.681,0.668,0.512,0.586
2023-07-05,48986,52.39545927927943,4.765418634104871,13,True,10.5,0.25,1995.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,78.754395,11.0,10.067322,0.3,0.3,0.0,0.0,51.0,1009.3,1009.41956,100.0,34.0,75.0,85.0,0.18843375,0.35458243,33.549606,48.32589,266.3087,266.58347,61.56,14.45,16.2,16.0,10.8,0.693,0.502,0.547,0.666
2023-07-05,16532,52.30987369369374,4.818541501530653,16,True,21.5,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.635,73.78075,11.935,14.011793,0.0,0.0,0.0,0.0,0.0,1011.5,1010.54663,16.5,15.0,5.0,0.0,0.24367583,0.49679613,22.104116,31.1686,276.5462,276.63242,52.92,16.785,16.085,15.935,10.785001,0.666,0.512,0.538,0.661
2023-07-05,13112,52.30086468468473,4.818541501530653,13,True,21.5,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.285001,83.65871,12.535001,11.431086,0.1,0.1,0.0,0.0,51.0,1009.8,1008.9632,100.0,62.0,57.0,56.0,0.20761897,0.28407347,31.883888,45.32284,263.51703,263.15732,62.639996,15.185,15.535001,16.484999,12.585,0.388,0.288,0.268,0.369
2023-07-05,34748,52.357621441441545,4.951348670095106,16,True,13.5,,1990.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.648,74.27052,12.048,13.805248,0.0,0.0,0.0,0.0,0.0,1011.4,1010.6848,16.8,18.0,1.0,0.0,0.23079559,0.48791528,23.857979,32.88635,275.19434,275.024,54.0,17.048,16.348,16.148,10.848,0.654,0.449,0.536,0.651
2022-02-20,13566,52.30176558558563,4.983812644633084,13,True,7.5,,2014.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.117499,90.333755,7.6175003,2.7445989,1.1,1.1,0.0,0.0,55.0,1001.8,1001.31525,100.0,100.0,100.0,100.0,0.0397405,0.11206496,39.463947,61.408237,234.27995,235.75092,69.12,8.0175,6.6175003,7.4675,9.7175,0.749,0.74,0.711,0.68
2011-09-12,50020,52.39816198198215,4.777223715755046,18,True,3.0,0.15,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.3435,74.633415,12.7935,11.730966,0.0,0.0,0.0,0.0,0.0,1004.7,1004.5819,8.099999,9.0,0.0,0.0,0.1012978,0.502656,44.52954,64.37963,230.90614,232.04066,73.799995,17.6935,16.8935,15.3435,12.8435,0.59,0.595,0.566,0.555
2020-01-29,50117,52.39816198198215,4.920360330763399,10,True,13.452,0.494,1591.774,2.0,0.0,3.0,1.0,0.0,8.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,5.7045,74.130295,1.4545,-0.5502081,0.0,0.0,0.0,0.0,1.0,1003.8,1003.06244,35.1,33.0,9.0,0.0,0.071749814,0.23758638,29.934166,45.86151,273.44733,274.5021,53.639996,4.5045004,5.4045,7.1545,10.554501,0.706,0.71,0.686,0.647
2019-06-08,28897,52.34230612612621,4.896750167463052,16,True,8.605,,1971.421,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,16.0045,60.050896,8.2545,9.876754,0.0,0.0,0.0,0.0,0.0,1015.5,1014.9005,16.2,8.0,15.0,0.0,0.28015766,0.72730315,38.881664,57.250187,233.6605,234.21094,78.12,16.404501,14.804501,13.2045,9.9045,0.689,0.631,0.556,0.634
2017-02-23,55216,52.41167549549567,4.874615639368978,17,True,13.125,0.278,2000.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,7.1175003,73.33562,2.6675,-2.01576,0.5,0.5,0.0,0.0,53.0,984.3,983.8203,100.0,100.0,100.0,0.0,0.07280541,0.26990074,51.136475,79.76254,253.2234,254.01901,97.2,7.7175,7.2175,5.4175,8.2675,0.728,0.712,0.658,0.63
2023-07-05,10144,52.292756576576615,4.98086137422054,9,True,8.618,,1846.842,3.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,12.937,85.06845,10.487,6.483034,1.8,1.8,0.0,0.0,61.0,1002.8,1002.68036,100.0,100.0,100.0,100.0,0.06422333,0.22299397,45.33428,69.84093,257.61926,259.90652,84.24,13.137,16.587,15.987,10.837001,0.695,0.422,0.538,0.661
2023-07-05,18321,52.31437819819826,4.935116682826116,9,True,7.5,0.15,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.337001,82.87615,10.487,6.3693037,2.3,2.3,0.0,0.0,61.0,1001.9,1001.9,100.0,98.0,100.0,100.0,0.07086476,0.2624941,48.85665,74.99501,258.5245,261.4421,91.439995,13.187,16.737,16.187,10.887,0.72,0.421,0.536,0.651
2017-07-12,29274,52.34320702702712,4.9483973996825625,19,True,9.239,0.25,1981.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,15.0935,63.828278,8.2935,11.940056,0.0,0.0,0.0,0.0,0.0,1019.3,1019.4207,16.199999,18.0,0.0,0.0,0.100591816,0.6212363,18.556595,29.522196,341.91644,344.43842,37.8,17.1935,17.8935,16.6935,11.5435,0.632,0.44,0.49,0.616
2013-04-18,50122,52.39816198198215,4.927738506794759,15,True,9.739,,2004.652,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0,11.830501,64.41356,5.3305,4.4216385,0.0,0.0,0.0,0.0,1.0,1014.9,1014.6568,25.199999,26.0,3.0,0.0,0.211703,0.49432307,42.941223,61.110996,235.24402,235.56094,74.520004,13.580501,10.4305,6.1305003,6.9805,0.589,0.609,0.628,0.689
2019-08-10,38760,52.36843225225237,4.81559023111811,17,True,14.167,,1979.269,0.0,3.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,20.461,60.30685,12.511001,15.603714,0.0,0.0,0.0,0.0,0.0,1008.6,1008.13055,4.2,2.0,4.0,0.0,0.2570173,0.95531905,38.696228,59.338875,225.75375,226.72078,74.520004,21.261,18.961,17.111,12.311001,0.593,0.525,0.522,0.621
2020-06-28,32252,52.35131513513524,4.800833879055392,12,True,6.886,0.15,2012.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,17.9305,62.56106,10.6805,14.8116665,0.1,0.1,0.0,0.0,51.0,1011.9,1011.7811,40.5,17.0,42.0,0.0,0.3680533,0.76989293,27.459293,38.440853,235.68486,236.45872,64.439995,20.5805,19.630499,15.2805,10.580501,0.41,0.417,0.496,0.653
2013-03-23,25484,52.3332971171172,4.907079613906954,8,True,15.6,0.692,1969.423,13.0,2.0,6.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.665,64.60156,-7.465,-9.596243,0.0,0.0,0.0,0.0,3.0,1016.2,1015.1777,88.5,0.0,98.0,99.0,0.057568703,0.19206107,33.574707,49.044632,85.69562,86.63361,58.679996,0.535,2.135,4.235,7.285,0.63,0.64,0.642,0.667
2018-08-10,29855,52.34500882882893,4.796406973436577,12,True,10.711,,1460.474,0.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,18.337,61.827312,10.887,15.075588,0.1,0.1,0.0,0.0,51.0,1019.7,1019.7,36.6,18.0,34.0,0.0,0.28228632,0.80524516,24.248611,33.933697,220.78572,221.12865,50.76,19.137,19.437,18.487,12.537001,0.471,0.343,0.486,0.637
2008-07-10,28240,52.340504324324414,4.936592318032388,17,True,11.261,0.312,1865.043,4.0,3.0,3.0,17.0,4.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.1565,79.1485,15.4565,18.59888,0.0,0.0,0.0,0.0,3.0,1007.8,1008.1536,100.0,38.0,95.0,92.0,0.13398963,0.4628229,16.485485,26.749235,238.39255,241.02039,42.48,18.456501,16.3065,15.106501,10.9565,0.601,0.486,0.506,0.623
2022-02-18,15604,52.30717099099104,4.96315375174528,19,True,9.962,0.218,1787.675,3.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,6.7935004,64.40784,0.5435,-2.2627578,0.0,0.0,0.0,0.0,1.0,991.7,991.8212,23.4,16.0,15.0,0.0,0.08027673,0.35235435,48.11895,72.64511,254.82002,256.2392,90.0,7.6435003,7.8435,7.4435,9.8435,0.724,0.724,0.696,0.663
2022-07-31,21023,52.32158540540547,4.88494508581288,14,True,13.636,,1974.25,3.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.313,84.49412,17.613,18.482277,2.4,2.4,0.0,0.0,61.0,1013.8,1014.27203,100.0,92.0,100.0,0.0,0.20861226,0.36967468,31.353085,46.541748,254.68712,255.21127,49.68,20.913,18.613,16.613,11.813,0.481,0.434,0.485,0.634
2022-11-01,37485,52.36482864864876,4.952824305301378,16,True,9.309,,1985.647,6.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,13.7305,65.506256,7.3805003,8.508606,0.0,0.0,0.0,0.0,1.0,1012.7,1012.5794,47.100002,31.0,15.0,34.0,0.100692175,0.5425228,31.170673,48.65863,194.03627,195.88724,54.719997,14.5305,13.8805,13.4805,13.7305,0.562,0.562,0.485,0.602
2019-03-09,34281,52.35672054054065,4.766894269311143,15,True,7.897,0.15,2009.694,0.0,8.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.813,75.99602,4.813,1.5054293,0.4,0.4,0.0,0.0,51.0,1006.5,1006.9882,28.5,21.0,16.0,0.0,0.10373712,0.27264786,41.493805,63.564217,278.4815,279.78235,96.479996,9.313,8.162999,7.963,9.712999,0.736,0.708,0.665,0.624
2022-04-24,43594,52.381044864865,4.883469450606608,20,True,4.125,,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.848,75.2108,4.698,5.0996313,0.0,0.0,0.0,0.0,0.0,1009.9,1009.04395,0.0,0.0,0.0,0.0,0.027725598,0.28223306,16.92383,30.945345,23.838743,29.248732,31.319998,12.648,12.398,9.648,8.948,0.484,0.533,0.578,0.68
2009-04-18,39136,52.36933315315328,4.865761828131348,12,True,10.481,0.282,1989.593,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,0.0,15.106501,52.68071,5.5065,12.080385,0.0,0.0,0.0,0.0,0.0,1016.0,1016.24066,7.8,0.0,0.0,26.0,0.38125718,0.813437,20.633371,26.987997,42.878906,46.080845,37.8,15.3065,11.6565,9.4565,7.7565,0.578,0.591,0.643,0.667
2022-01-31,41924,52.376540360360494,4.942494858857475,6,True,9.321,,1139.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.4045,84.22158,2.9545,-3.1407347,0.9,0.9,0.0,0.0,53.0,1004.9,1004.28406,100.0,84.0,99.0,0.0,0.029030956,0.14192748,47.46542,73.324326,292.28564,294.04816,78.12,4.7045,6.0545,6.8045,10.3545,0.698,0.657,0.672,0.64
2020-08-26,27560,52.33870252252261,4.942494858857475,11,True,8.684,0.31,1989.048,0.0,0.0,0.0,0.0,0.0,11.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,83.04576,14.1,13.018026,0.5,0.5,0.0,0.0,53.0,1005.3,1005.53687,100.0,97.0,100.0,0.0,0.11262512,0.3287208,36.47388,54.795734,265.47125,266.98727,74.88,16.55,17.35,17.8,12.8,0.598,0.449,0.449,0.613
2018-01-03,45277,52.38554936936952,4.843627300037271,12,True,6.818,0.15,1999.545,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.411,77.65088,3.761,-1.0938926,0.7,0.7,0.0,0.0,53.0,987.3,986.69916,100.0,45.0,87.0,68.0,0.064741,0.23080504,48.245365,75.63085,270.85507,271.63654,96.12,7.011,6.911,7.711,11.511001,0.747,0.742,0.692,0.616
2022-02-18,18359,52.31437819819826,4.991190820664441,15,True,3.9,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.237,65.424545,3.087,-1.4690208,0.1,0.1,0.0,0.0,51.0,985.7,985.7,15.9,7.0,16.0,0.0,0.13032417,0.40411383,62.454556,93.368484,228.03741,228.75183,105.479996,8.887,7.787,7.437,9.837001,0.736,0.724,0.695,0.663
2019-06-08,18254,52.31437819819826,4.836249124005913,18,True,21.5,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.774,69.14883,9.174,10.176874,0.1,0.1,0.0,0.0,51.0,1017.2,1016.95874,26.1,11.0,27.0,0.0,0.14617428,0.51906574,30.05515,46.668278,226.94147,228.43996,63.0,16.174002,14.874,13.224,9.924,0.681,0.631,0.556,0.634
2023-07-17,36789,52.36302684684696,4.935116682826116,15,True,6.25,,1990.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,0.0,18.098,69.575615,12.448,15.293806,0.2,0.2,0.0,0.0,51.0,1018.8,1018.0833,29.7,17.0,22.0,4.0,0.26697227,0.632203,24.482647,33.014175,250.23274,251.56496,46.8,21.698,18.898,16.648,11.398,0.425,0.429,0.519,0.646
2010-08-26,25419,52.3332971171172,4.811163325499295,10,True,12.643,,2009.0,0.0,3.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.974,96.82786,14.474,15.047749,1.5,1.5,0.0,0.0,61.0,1007.1,1006.86115,100.0,81.0,98.0,98.0,0.080860876,0.054047465,9.605998,10.931203,102.99462,107.241554,41.399998,15.924,16.324001,16.474,13.624,0.51,0.481,0.334,0.431
2018-08-10,20065,52.318882702702766,4.985288279839354,11,True,7.143,0.15,1953.857,0.0,1.0,0.0,2.0,0.0,11.0,0.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,15.0,0.0,17.6,73.94827,12.9,15.597837,0.1,0.1,0.0,0.0,51.0,1020.0,1020.2397,100.0,82.0,46.0,0.0,0.24139628,0.5246452,20.018072,26.712873,217.6943,217.33327,53.28,18.65,20.05,18.9,12.6,0.387,0.317,0.465,0.628
2023-11-02,28188,52.340504324324414,4.859859287306261,20,True,6.0,0.15,672.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,9.448,77.16411,5.648,1.9607654,0.3,0.3,0.0,0.0,51.0,971.4,970.6958,100.0,100.0,97.0,77.0,0.05380881,0.2707082,43.952446,68.2606,199.62234,201.01588,80.64,9.598,11.048,12.798,13.948,0.74,0.742,0.709,0.632
2023-07-16,20720,52.32068450450456,4.942494858857475,13,True,12.773,0.243,1897.955,0.0,0.0,7.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.211,50.792458,10.611,17.238781,0.0,0.0,0.0,0.0,1.0,1012.2,1011.7301,25.5,9.0,5.0,48.0,0.47098073,1.2402678,34.57687,47.96113,231.34016,232.01181,69.84,22.211,19.161001,16.611,11.361,0.422,0.433,0.52,0.646
2022-02-18,37465,52.36482864864876,4.923311601175943,23,True,10.568,,1896.818,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,5.235,64.04738,-1.015,-3.1506891,0.0,0.0,0.0,0.0,0.0,997.6,996.6213,1.2,0.0,2.0,0.0,0.069942,0.31959718,41.896328,65.377426,250.9422,253.36111,81.36,6.335,7.685,7.435,9.785001,0.717,0.723,0.696,0.663
2023-07-05,22380,52.32518900900909,4.868713098543891,9,True,11.935,,1800.087,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,35.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,13.361,81.781075,10.311001,6.422209,3.2,3.2,0.0,0.0,63.0,1002.3,1001.82214,100.0,88.0,100.0,100.0,0.075114384,0.2797191,48.305775,75.25378,267.0097,268.9036,97.92,13.061001,16.511,15.961,10.811001,0.733,0.474,0.538,0.661
2023-07-05,22734,52.326089909909975,4.886420721019151,9,True,12.586,,1839.862,0.0,0.0,0.0,0.0,16.0,5.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,13.367499,81.78192,10.3175,6.4305973,3.2,3.2,0.0,0.0,63.0,1002.3,1001.9414,100.0,88.0,100.0,100.0,0.07513359,0.27982473,48.305775,75.25378,267.0097,268.9036,97.92,13.0675,16.5175,15.9675,10.8175,0.733,0.474,0.538,0.661
2022-01-31,21774,52.32338720720728,4.983812644633084,13,True,9.581,,1993.903,0.0,8.0,0.0,1.0,1.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,6.0435004,82.82354,3.3435,-1.3887162,0.3,0.3,0.0,0.0,51.0,1010.3,1010.42346,100.0,100.0,100.0,72.0,0.0475635,0.16148967,40.336067,61.905342,319.34332,320.66373,77.76,5.0435004,5.9435,6.8435,10.3435,0.702,0.666,0.678,0.657
2008-03-10,58995,52.4215854054056,4.8997014378755965,16,True,13.558,,1986.077,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,5.8,87.594765,3.9,-0.8254466,0.4,0.4,0.0,0.0,51.0,977.2,977.31946,100.0,99.0,59.0,78.0,0.03623805,0.114685476,35.543507,54.531387,173.01904,175.45633,68.03999,6.05,6.45,7.15,9.4,0.705,0.668,0.665,0.662
2010-09-16,18055,52.31347729729736,5.047264958502766,12,True,3.865,0.162,2015.654,0.0,23.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8435,80.09768,11.4435,11.981503,0.1,0.1,0.0,0.0,51.0,1008.2,1008.2,60.0,30.0,55.0,0.0,0.18437964,0.33632135,22.682856,32.41799,270.90936,271.90912,45.719997,15.0935,13.9435,14.3435,12.0935,0.69,0.669,0.54,0.621
2017-06-06,15295,52.30627009009013,5.0118497135522455,17,True,7.697,,1997.395,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.437,68.879715,7.837,8.683704,0.2,0.2,0.0,0.0,51.0,998.9,998.9,100.0,25.0,100.0,82.0,0.1562174,0.4802096,28.732422,42.1323,217.87505,220.49501,80.28,16.687,16.536999,14.587001,9.287001,0.407,0.447,0.542,0.625
2017-06-07,11157,52.29545927927932,4.961678116539007,10,True,20.0,0.4,1982.9,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2175,66.28518,8.0175,7.737625,0.7,0.7,0.0,0.0,53.0,1006.4,1005.9216,75.0,33.0,31.0,89.0,0.22658859,0.5472603,40.883385,58.03486,257.79956,258.5507,72.36,14.5175,14.9675,14.4175,9.2675,0.509,0.469,0.547,0.628
2019-08-11,35333,52.35942324324335,4.805260784674208,19,True,7.5,0.15,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.1805,66.680244,11.8805,16.014772,0.0,0.0,0.0,0.0,2.0,1012.5,1012.38135,68.1,11.0,96.0,2.0,0.092119925,0.6959804,18.844202,31.311722,223.45189,225.46576,33.48,19.3305,18.780499,17.130499,12.3805,0.568,0.527,0.523,0.62
2021-07-30,39497,52.37023405405417,4.893798897050509,15,True,16.333,0.25,1970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.285,82.7865,16.285,19.453444,0.2,0.2,0.0,0.0,51.0,1004.4,1003.46185,80.1,58.0,45.0,3.0,0.2068741,0.3851173,13.779114,19.469976,213.2749,213.6901,41.760002,18.885,16.785,15.835,11.035001,0.645,0.622,0.56,0.648
2023-07-05,49453,52.39636018018034,4.949873034888833,10,True,9.967,,1816.333,0.0,2.0,3.0,1.0,6.0,3.0,5.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,13.2415,84.25632,10.6414995,7.109207,2.6,2.6,0.0,0.0,63.0,1004.2,1003.3619,100.0,90.0,100.0,100.0,0.07723731,0.23983896,43.440826,65.91441,260.4597,263.729,92.88,13.1414995,16.5915,16.1415,10.9415,0.725,0.439,0.533,0.651
2023-07-05,39779,52.37113495495508,4.805260784674208,10,True,13.5,1.038,1582.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.174,84.81139,10.674,7.592182,2.3,2.3,0.0,0.0,61.0,1005.0,1004.7601,100.0,24.0,100.0,100.0,0.07126182,0.23036659,39.732323,63.102768,265.32266,266.72958,86.399994,13.074,16.424002,15.974,10.824,0.727,0.486,0.538,0.661
2023-11-02,25133,52.332396216216296,4.893798897050509,12,True,13.223,,1958.579,0.0,4.0,4.0,51.0,1.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,5.0,31.0,0.0,11.911,66.93274,5.961,3.8647919,0.1,0.1,0.0,0.0,51.0,969.7,969.2353,100.0,31.0,100.0,90.0,0.12583633,0.46176648,48.261486,73.948235,181.70978,183.62846,87.84,10.911,11.261001,12.811001,13.961,0.735,0.732,0.704,0.631
2011-07-14,19707,52.31798180180186,4.961678116539007,10,True,7.875,0.15,2003.5,0.0,0.0,0.0,32.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,92.8966,14.95,14.644529,1.4,1.4,0.0,0.0,61.0,1003.4,1003.51886,100.0,100.0,72.0,18.0,0.103961505,0.13006902,21.313093,34.30594,232.54935,241.8215,49.68,15.65,15.65,14.65,10.15,0.682,0.473,0.495,0.63
2013-01-29,17224,52.31167549549554,4.830346583180827,21,True,20.25,0.633,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.585,91.97508,9.335,4.1019497,0.0,0.0,0.0,0.0,3.0,1003.6,1002.63385,100.0,100.0,29.0,79.0,0.0143337,0.10263538,43.2914,66.02541,231.41458,232.75514,69.84,5.235,0.835,2.635,8.035001,0.507,0.504,0.482,0.497
2019-06-08,29594,52.34410792792802,4.915933425144586,16,True,11.25,0.28,1999.886,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,16.030499,60.05714,8.2805,9.909442,0.0,0.0,0.0,0.0,0.0,1015.5,1015.38007,16.2,8.0,15.0,0.0,0.2804389,0.72839546,38.881664,57.250187,233.6605,234.21094,78.12,16.4305,14.830501,13.2305,9.9305,0.689,0.631,0.556,0.634
2023-07-05,36795,52.36302684684696,4.943970494063747,10,True,11.25,,1984.357,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,13.1045,85.65448,10.7545,7.4455013,2.5,2.5,0.0,0.0,63.0,1004.8,1004.2005,100.0,62.0,100.0,100.0,0.07423868,0.21659458,40.42593,62.3372,261.2927,263.36758,83.159996,13.2045,16.6045,16.154501,10.8545,0.721,0.431,0.536,0.651
2023-07-05,36456,52.36212594594607,4.9483973996825625,10,True,12.765,,1985.647,6.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,13.117499,85.65584,10.7675,7.4623795,2.5,2.5,0.0,0.0,63.0,1004.8,1004.4403,100.0,62.0,100.0,100.0,0.07427621,0.2167579,40.42593,62.3372,261.2927,263.36758,83.159996,13.2175,16.6175,16.167501,10.867499,0.721,0.431,0.536,0.651
2023-07-05,12250,52.29816198198203,5.060545675359212,10,True,7.75,0.562,1977.385,0.0,6.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,13.2935,83.424934,10.5435,7.7354755,1.9,1.9,0.0,0.0,61.0,1005.3,1005.3,100.0,34.0,100.0,78.0,0.084514774,0.25336218,39.30435,60.99636,261.57312,262.53952,75.96,13.1935,16.4935,15.9935,10.8435,0.701,0.428,0.538,0.66
2023-07-05,12880,52.299963783783824,4.98086137422054,10,True,13.364,,1989.48,9.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,13.287001,83.424164,10.537001,7.727062,1.9,1.9,0.0,0.0,61.0,1005.3,1005.18005,100.0,34.0,100.0,78.0,0.08449356,0.25326693,39.30435,60.99636,261.57312,262.53952,75.96,13.187,16.487,15.987,10.837001,0.701,0.428,0.538,0.66
