Unnamed: 0,grid_id,zipcode,service_area,geometry,has_tree,avg_height,avg_diameter,avg_year,Populus,Acer,Ulmus,Tilia,Fraxinus,Salix,Alnus,Onbekend,Quercus,Robinia,Betula,Carpinus,Overig,Crataegus,Prunus,Platanus,Malus,num_trees
5090.0,8567.0,1096.0,Willem,"POLYGON ((4.901834814575957 52.32903859505919, 4.904782543660426 52.32903859505919, 4.904782543660426 52.327236793257384, 4.901834814575957 52.327236793257384, 4.901834814575957 52.32903859505919))",True,16.955,0.0,1982.554,24.0,5.0,50.0,0.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,101.0
5091.0,8568.0,1096.0,Willem,"POLYGON ((4.901834814575957 52.33084039686099, 4.904782543660426 52.33084039686099, 4.904782543660426 52.32903859505919, 4.901834814575957 52.32903859505919, 4.901834814575957 52.33084039686099))",True,15.337,0.4,1995.929,49.0,0.0,32.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,98.0
5092.0,8569.0,1096.0,Willem,"POLYGON ((4.901834814575957 52.332642198662796, 4.904782543660426 52.332642198662796, 4.904782543660426 52.33084039686099, 4.901834814575957 52.33084039686099, 4.901834814575957 52.332642198662796))",True,10.535,0.15,1301.185,2.0,3.0,37.0,0.0,7.0,0.0,1.0,37.0,1.0,0.0,11.0,1.0,7.0,2.0,9.0,8.0,4.0,130.0
5093.0,8570.0,1096.0,Willem,"POLYGON ((4.901834814575957 52.3344440004646, 4.904782543660426 52.3344440004646, 4.904782543660426 52.332642198662796, 4.901834814575957 52.332642198662796, 4.901834814575957 52.3344440004646))",True,11.274,0.75,1910.312,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,59.0,0.0,8.0,4.0,10.0,0.0,2.0,2.0,3.0,96.0
5094.0,8571.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.336245802266404, 4.904782543660426 52.336245802266404, 4.904782543660426 52.3344440004646, 4.901834814575957 52.3344440004646, 4.901834814575957 52.336245802266404))",True,9.0,0.183,1945.977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,7.0,39.0,1.0,8.0,26.0,0.0,87.0
5095.0,8572.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.33804760406821, 4.904782543660426 52.33804760406821, 4.904782543660426 52.336245802266404, 4.901834814575957 52.336245802266404, 4.901834814575957 52.33804760406821))",True,13.272,0.0,1933.329,0.0,0.0,1.0,11.0,6.0,0.0,2.0,1.0,0.0,0.0,2.0,6.0,14.0,0.0,2.0,40.0,0.0,85.0
5096.0,8573.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.33984940587001, 4.904782543660426 52.33984940587001, 4.904782543660426 52.33804760406821, 4.901834814575957 52.33804760406821, 4.901834814575957 52.33984940587001))",True,11.412,0.15,1978.119,0.0,0.0,1.0,3.0,5.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,6.0,32.0,0.0,67.0
5097.0,8574.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.341651207671816, 4.904782543660426 52.341651207671816, 4.904782543660426 52.33984940587001, 4.901834814575957 52.33984940587001, 4.901834814575957 52.341651207671816))",True,9.618,0.27,1990.909,1.0,8.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,88.0
5098.0,8575.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.34345300947362, 4.904782543660426 52.34345300947362, 4.904782543660426 52.341651207671816, 4.901834814575957 52.341651207671816, 4.901834814575957 52.34345300947362))",True,12.037,0.375,1983.917,1.0,4.0,0.0,11.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,0.0,60.0
5099.0,8576.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.345254811275424, 4.904782543660426 52.345254811275424, 4.904782543660426 52.34345300947362, 4.901834814575957 52.34345300947362, 4.901834814575957 52.345254811275424))",True,8.409,0.0,603.323,0.0,19.0,10.0,4.0,0.0,4.0,16.0,0.0,13.0,0.0,20.0,11.0,1.0,0.0,1.0,0.0,0.0,99.0
5100.0,8577.0,1079.0,Willem,"POLYGON ((4.901834814575957 52.34705661307723, 4.904782543660426 52.34705661307723, 4.904782543660426 52.345254811275424, 4.901834814575957 52.345254811275424, 4.901834814575957 52.34705661307723))",True,14.044,0.0,381.154,19.0,21.0,4.0,0.0,0.0,10.0,0.0,1.0,34.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,0.0,104.0
5101.0,8578.0,1078.0,Willem,"POLYGON ((4.901834814575957 52.34885841487903, 4.904782543660426 52.34885841487903, 4.904782543660426 52.34705661307723, 4.901834814575957 52.34705661307723, 4.901834814575957 52.34885841487903))",True,8.25,0.275,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,12.0
5102.0,8579.0,1078.0,Willem,"POLYGON ((4.901834814575957 52.350660216680836, 4.904782543660426 52.350660216680836, 4.904782543660426 52.34885841487903, 4.901834814575957 52.34885841487903, 4.901834814575957 52.350660216680836))",True,6.6,0.204,1989.722,0.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,36.0
5103.0,8580.0,1073.0,Willem,"POLYGON ((4.901834814575957 52.35246201848264, 4.904782543660426 52.35246201848264, 4.904782543660426 52.350660216680836, 4.901834814575957 52.350660216680836, 4.901834814575957 52.35246201848264))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5104.0,8581.0,1073.0,Willem,"POLYGON ((4.901834814575957 52.354263820284444, 4.904782543660426 52.354263820284444, 4.904782543660426 52.35246201848264, 4.901834814575957 52.35246201848264, 4.901834814575957 52.354263820284444))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5105.0,8582.0,1074.0,Willem,"POLYGON ((4.901834814575957 52.35606562208625, 4.904782543660426 52.35606562208625, 4.904782543660426 52.354263820284444, 4.901834814575957 52.354263820284444, 4.901834814575957 52.35606562208625))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5106.0,8583.0,1074.0,Willem,"POLYGON ((4.901834814575957 52.35786742388805, 4.904782543660426 52.35786742388805, 4.904782543660426 52.35606562208625, 4.901834814575957 52.35606562208625, 4.901834814575957 52.35786742388805))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5107.0,8584.0,1074.0,Willem,"POLYGON ((4.901834814575957 52.359669225689856, 4.904782543660426 52.359669225689856, 4.904782543660426 52.35786742388805, 4.901834814575957 52.35786742388805, 4.901834814575957 52.359669225689856))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108.0,8585.0,1017.0,Dirk,"POLYGON ((4.901834814575957 52.36147102749166, 4.904782543660426 52.36147102749166, 4.904782543660426 52.359669225689856, 4.901834814575957 52.359669225689856, 4.901834814575957 52.36147102749166))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5109.0,8586.0,1017.0,Nico,"POLYGON ((4.901834814575957 52.363272829293464, 4.904782543660426 52.363272829293464, 4.904782543660426 52.36147102749166, 4.901834814575957 52.36147102749166, 4.901834814575957 52.363272829293464))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5110.0,8587.0,1018.0,Nico,"POLYGON ((4.901834814575957 52.36507463109527, 4.904782543660426 52.36507463109527, 4.904782543660426 52.363272829293464, 4.901834814575957 52.363272829293464, 4.901834814575957 52.36507463109527))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5111.0,8588.0,1018.0,Nico,"POLYGON ((4.901834814575957 52.36687643289707, 4.904782543660426 52.36687643289707, 4.904782543660426 52.36507463109527, 4.901834814575957 52.36507463109527, 4.901834814575957 52.36687643289707))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5112.0,8589.0,1011.0,Nico,"POLYGON ((4.901834814575957 52.368678234698876, 4.904782543660426 52.368678234698876, 4.904782543660426 52.36687643289707, 4.901834814575957 52.36687643289707, 4.901834814575957 52.368678234698876))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5113.0,8590.0,1011.0,Nico,"POLYGON ((4.901834814575957 52.37048003650068, 4.904782543660426 52.37048003650068, 4.904782543660426 52.368678234698876, 4.901834814575957 52.368678234698876, 4.901834814575957 52.37048003650068))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5114.0,8591.0,1011.0,Nico,"POLYGON ((4.901834814575957 52.372281838302484, 4.904782543660426 52.372281838302484, 4.904782543660426 52.37048003650068, 4.901834814575957 52.37048003650068, 4.901834814575957 52.372281838302484))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5115.0,8592.0,1011.0,Nico,"POLYGON ((4.901834814575957 52.37408364010429, 4.904782543660426 52.37408364010429, 4.904782543660426 52.372281838302484, 4.901834814575957 52.372281838302484, 4.901834814575957 52.37408364010429))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5116.0,8593.0,1011.0,Nico,"POLYGON ((4.901834814575957 52.37588544190609, 4.904782543660426 52.37588544190609, 4.904782543660426 52.37408364010429, 4.901834814575957 52.37408364010429, 4.901834814575957 52.37588544190609))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5117.0,8594.0,1011.0,Nico,"POLYGON ((4.901834814575957 52.377687243707896, 4.904782543660426 52.377687243707896, 4.904782543660426 52.37588544190609, 4.901834814575957 52.37588544190609, 4.901834814575957 52.377687243707896))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5118.0,8595.0,1012.0,Nico,"POLYGON ((4.901834814575957 52.3794890455097, 4.904782543660426 52.3794890455097, 4.904782543660426 52.377687243707896, 4.901834814575957 52.377687243707896, 4.901834814575957 52.3794890455097))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5119.0,8596.0,1012.0,Nico,"POLYGON ((4.901834814575957 52.381290847311504, 4.904782543660426 52.381290847311504, 4.904782543660426 52.3794890455097, 4.901834814575957 52.3794890455097, 4.901834814575957 52.381290847311504))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5120.0,8597.0,1012.0,Nico,"POLYGON ((4.901834814575957 52.38309264911331, 4.904782543660426 52.38309264911331, 4.904782543660426 52.381290847311504, 4.901834814575957 52.381290847311504, 4.901834814575957 52.38309264911331))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5121.0,8598.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.38489445091511, 4.904782543660426 52.38489445091511, 4.904782543660426 52.38309264911331, 4.901834814575957 52.38309264911331, 4.901834814575957 52.38489445091511))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5122.0,8599.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.386696252716916, 4.904782543660426 52.386696252716916, 4.904782543660426 52.38489445091511, 4.901834814575957 52.38489445091511, 4.901834814575957 52.386696252716916))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5123.0,8600.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.38849805451872, 4.904782543660426 52.38849805451872, 4.904782543660426 52.386696252716916, 4.901834814575957 52.386696252716916, 4.901834814575957 52.38849805451872))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5124.0,8601.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.390299856320524, 4.904782543660426 52.390299856320524, 4.904782543660426 52.38849805451872, 4.901834814575957 52.38849805451872, 4.901834814575957 52.390299856320524))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5125.0,8602.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.39210165812233, 4.904782543660426 52.39210165812233, 4.904782543660426 52.390299856320524, 4.901834814575957 52.390299856320524, 4.901834814575957 52.39210165812233))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5126.0,8603.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.39390345992413, 4.904782543660426 52.39390345992413, 4.904782543660426 52.39210165812233, 4.901834814575957 52.39210165812233, 4.901834814575957 52.39390345992413))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5127.0,8604.0,1031.0,IJsbrand,"POLYGON ((4.901834814575957 52.39570526172594, 4.904782543660426 52.39570526172594, 4.904782543660426 52.39390345992413, 4.901834814575957 52.39390345992413, 4.901834814575957 52.39570526172594))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5128.0,8605.0,1032.0,IJsbrand,"POLYGON ((4.901834814575957 52.39750706352774, 4.904782543660426 52.39750706352774, 4.904782543660426 52.39570526172594, 4.901834814575957 52.39570526172594, 4.901834814575957 52.39750706352774))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5129.0,8606.0,1032.0,IJsbrand,"POLYGON ((4.901834814575957 52.399308865329544, 4.904782543660426 52.399308865329544, 4.904782543660426 52.39750706352774, 4.901834814575957 52.39750706352774, 4.901834814575957 52.399308865329544))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5130.0,8607.0,1032.0,IJsbrand,"POLYGON ((4.901834814575957 52.40111066713135, 4.904782543660426 52.40111066713135, 4.904782543660426 52.399308865329544, 4.901834814575957 52.399308865329544, 4.901834814575957 52.40111066713135))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5131.0,8608.0,1032.0,IJsbrand,"POLYGON ((4.901834814575957 52.40291246893315, 4.904782543660426 52.40291246893315, 4.904782543660426 52.40111066713135, 4.901834814575957 52.40111066713135, 4.901834814575957 52.40291246893315))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5132.0,8609.0,1034.0,IJsbrand,"POLYGON ((4.901834814575957 52.40471427073496, 4.904782543660426 52.40471427073496, 4.904782543660426 52.40291246893315, 4.901834814575957 52.40291246893315, 4.901834814575957 52.40471427073496))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5133.0,8610.0,1036.0,IJsbrand,"POLYGON ((4.901834814575957 52.40651607253676, 4.904782543660426 52.40651607253676, 4.904782543660426 52.40471427073496, 4.901834814575957 52.40471427073496, 4.901834814575957 52.40651607253676))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5134.0,8611.0,1036.0,IJsbrand,"POLYGON ((4.901834814575957 52.408317874338564, 4.904782543660426 52.408317874338564, 4.904782543660426 52.40651607253676, 4.901834814575957 52.40651607253676, 4.901834814575957 52.408317874338564))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5135.0,8612.0,1036.0,IJsbrand,"POLYGON ((4.901834814575957 52.41011967614037, 4.904782543660426 52.41011967614037, 4.904782543660426 52.408317874338564, 4.901834814575957 52.408317874338564, 4.901834814575957 52.41011967614037))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5136.0,8613.0,1036.0,IJsbrand,"POLYGON ((4.901834814575957 52.41192147794217, 4.904782543660426 52.41192147794217, 4.904782543660426 52.41011967614037, 4.901834814575957 52.41011967614037, 4.901834814575957 52.41192147794217))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5137.0,8614.0,1035.0,IJsbrand,"POLYGON ((4.901834814575957 52.41372327974398, 4.904782543660426 52.41372327974398, 4.904782543660426 52.41192147794217, 4.901834814575957 52.41192147794217, 4.901834814575957 52.41372327974398))",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5138.0,8615.0,1035.0,IJsbrand,"POLYGON ((4.901834814575957 52.41552508154578, 4.904782543660426 52.41552508154578, 4.904782543660426 52.41372327974398, 4.901834814575957 52.41372327974398, 4.901834814575957 52.41552508154578))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5139.0,8616.0,1035.0,IJsbrand,"POLYGON ((4.901834814575957 52.417326883347584, 4.904782543660426 52.417326883347584, 4.904782543660426 52.41552508154578, 4.901834814575957 52.41552508154578, 4.901834814575957 52.417326883347584))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5140.0,8617.0,1035.0,IJsbrand,"POLYGON ((4.901834814575957 52.41912868514939, 4.904782543660426 52.41912868514939, 4.904782543660426 52.417326883347584, 4.901834814575957 52.417326883347584, 4.901834814575957 52.41912868514939))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5141.0,8618.0,1035.0,IJsbrand,"POLYGON ((4.901834814575957 52.42093048695119, 4.904782543660426 52.42093048695119, 4.904782543660426 52.41912868514939, 4.901834814575957 52.41912868514939, 4.901834814575957 52.42093048695119))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5142.0,8619.0,1035.0,IJsbrand,"POLYGON ((4.901834814575957 52.422732288753, 4.904782543660426 52.422732288753, 4.904782543660426 52.42093048695119, 4.901834814575957 52.42093048695119, 4.901834814575957 52.422732288753))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5143.0,8659.0,1191.0,Amstelveen,"POLYGON ((4.904782543660426 52.269579135599656, 4.907730272744895 52.269579135599656, 4.907730272744895 52.26777733379785, 4.904782543660426 52.26777733379785, 4.904782543660426 52.269579135599656))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5144.0,8660.0,1191.0,Amstelveen,"POLYGON ((4.904782543660426 52.27138093740146, 4.907730272744895 52.27138093740146, 4.907730272744895 52.269579135599656, 4.904782543660426 52.269579135599656, 4.904782543660426 52.27138093740146))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
