Date,Hour,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur,grid_id,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2022-02-21,9,True,2.446,184.241,0.0,23.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9581,4.926890511793944,52.35336291938354,4.387,78.00406,0.88699996,-3.5090523,1.2,1.0,0.14,0.0,71.0,993.2,993.2,100.0,100.0,100.0,100.0,0.055153977,0.18430829,40.541176,61.81631,232.21419,235.19926,74.159996,4.937,6.737,7.487,9.787001,0.738,0.741,0.713,0.665
2022-02-20,21,True,2.348,176.878,0.0,5.0,38.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10189,4.941629157216289,52.322732288752874,9.987,91.010864,8.587001,1.5361128,1.7,1.7,0.0,0.0,61.0,987.8,987.8,100.0,100.0,100.0,0.0,0.02012898,0.11047375,55.408432,83.61382,229.47954,230.41556,90.0,8.487,6.987,7.487,9.787001,0.764,0.754,0.704,0.665
2012-11-25,12,True,2.362,190.4,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6693,4.859092742851156,52.32993949596009,9.6045,67.3768,3.8545,0.7900138,0.0,0.0,0.0,0.0,0.0,1004.4,1003.7936,15.299999,17.0,0.0,0.0,0.11511101,0.39082503,50.495052,72.511185,228.46832,229.42964,82.799995,8.7545,7.7045,9.1545,12.2045,0.663,0.658,0.657,0.641
2023-07-05,20,True,2.26,154.714,2.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6476,4.853197284682216,52.38939895541962,13.674,89.76794,12.024,12.925472,0.0,0.0,0.0,0.0,0.0,1013.0,1012.638,5.1000004,1.0,7.0,0.0,0.013774154,0.16031277,9.449572,22.218153,229.63554,243.01984,19.44,15.524,16.124,15.924,10.774,0.658,0.518,0.547,0.666
2023-07-05,20,True,2.363,184.864,0.0,31.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11178,4.965210989892042,52.30291246893303,14.087001,86.60875,11.887,13.09762,0.0,0.0,0.0,0.0,0.0,1013.1,1013.1,6.3,1.0,9.0,0.0,0.019742887,0.21550548,10.799999,22.702845,233.13002,242.62238,21.24,16.137,16.437,16.137,10.887,0.633,0.456,0.536,0.651
2019-03-07,19,True,2.414,182.513,5.0,41.0,10.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,7461,4.8767791173579695,52.36237192839256,7.6415,79.06119,4.2415004,0.4647107,0.5,0.5,0.0,0.0,53.0,992.5,991.6552,100.0,100.0,100.0,0.0,0.041733265,0.21966636,39.79262,62.0465,228.6679,229.4709,82.079994,8.5415,8.2415,7.7915,9.6915,0.709,0.702,0.659,0.624
2018-08-09,21,True,2.221,189.455,2.0,48.0,17.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10936,4.959315531723102,52.31732688334747,16.280499,92.01433,14.9805,14.2458,1.0,1.0,0.0,0.0,55.0,1009.3,1009.1808,80.1,23.0,99.0,0.0,0.009763477,0.14791405,25.364037,39.961617,276.5197,280.90497,67.67999,19.380499,21.2305,18.880499,12.580501,0.496,0.317,0.465,0.628
2018-06-18,15,True,2.568,158.233,0.0,1.0,32.0,2.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,7964,4.888570033695846,52.367777333797974,17.3785,77.62065,13.4285,15.070604,0.0,0.0,0.0,0.0,2.0,1019.2,1018.1219,76.5,85.0,0.0,0.0,0.19226123,0.44442642,23.358425,33.34035,245.4099,245.09525,45.36,17.1285,15.8785,15.0785,10.1285,0.552,0.525,0.573,0.663
2022-02-18,16,True,2.512,192.83,0.0,7.0,64.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9962,4.935733699047351,52.364173730194366,8.911,65.58383,2.8109999,-0.953928,0.0,0.0,0.0,0.0,0.0,985.3,984.8229,18.0,12.0,12.0,0.0,0.113161676,0.39351416,56.335114,84.966866,231.22581,232.40173,108.72,8.661,7.811,7.411,9.811001,0.732,0.725,0.695,0.663
2022-02-20,12,True,2.426,164.018,0.0,0.0,47.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4207,4.800138161161775,52.35516472118534,8.974,88.188095,7.124,2.481637,1.0,1.0,0.0,0.0,55.0,1002.6,1002.3572,100.0,100.0,100.0,100.0,0.042819172,0.13562453,39.45738,62.480484,238.05006,239.14955,67.32,7.874,6.624,7.624,9.824,0.741,0.738,0.705,0.68
2012-09-24,18,True,2.069,149.569,0.0,4.0,29.0,4.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4078,4.797190432077306,52.34795751397813,14.5175,73.40782,9.8175,8.166874,0.0,0.0,0.0,0.0,3.0,990.8,990.4471,100.0,22.0,87.0,100.0,0.095166825,0.4400618,43.301876,63.898727,222.97864,224.3153,70.92,13.7175,13.367499,14.3175,14.617499,0.509,0.505,0.424,0.453
2022-01-31,16,True,2.57,178.5,0.0,1.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3460,4.78245178665496,52.360570126590765,6.45,76.40661,2.6,-0.66202164,0.0,0.0,0.0,0.0,2.0,1015.0,1015.24805,52.5,39.0,19.0,20.0,0.057135575,0.22812313,37.191677,57.96447,332.93896,334.2307,72.36,5.95,6.2,7.0,10.4,0.686,0.667,0.684,0.674
