grid_id,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
8090,True,2.549,168.824,4.0,0.0,43.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,64765,Hendrik,2008-01-20,12,10.7545,89.54326,9.1045,5.7536964,0.7,0.7,0.0,0.0,53.0,1017.8,1017.0656,32.696644,241.74207,63.72,9.304501,7.9545,7.0045004,10.7545,0.731,0.72,0.684,0.643
8090,True,2.549,168.824,4.0,0.0,43.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,105802,Hendrik,2011-02-27,8,5.0155,91.94815,3.8155,-1.3076801,0.9,0.9,0.0,0.0,53.0,1011.0,1009.51135,33.3559,304.89078,57.6,5.1155,5.5155,4.9155,7.9155,0.719,0.674,0.672,0.648
8090,True,2.549,168.824,4.0,0.0,43.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,357671,Hendrik,2020-10-08,10,16.935,84.39322,14.285001,12.867123,0.3,0.3,0.0,0.0,51.0,1007.3,1006.35156,37.52471,229.27956,66.96,13.535001,12.435,14.035001,13.635,0.708,0.686,0.539,0.615
8090,True,2.549,168.824,4.0,0.0,43.0,5.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,381680,Hendrik,2021-09-22,13,19.885,64.46305,12.985001,18.568165,0.0,0.0,0.0,0.0,1.0,1027.3,1026.3423,15.509274,248.19853,30.599998,17.984999,14.285001,15.385,12.785001,0.546,0.556,0.558,0.636
8091,True,2.592,117.519,0.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,312905,Hendrik,2019-02-09,12,9.2655,64.96977,3.0154998,1.3483734,0.0,0.0,0.0,0.0,0.0,999.9,998.57074,43.238983,237.23611,78.12,7.8655,6.3155003,5.7155004,10.4155,0.7,0.698,0.657,0.613
8091,True,2.592,117.519,0.0,0.0,14.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,320798,Hendrik,2019-05-26,17,17.115501,66.899185,10.9155,13.219723,0.0,0.0,0.0,0.0,2.0,1009.7,1008.3937,28.660158,237.30801,56.519997,18.9155,14.4155,11.5155,9.565499,0.458,0.504,0.574,0.637
8092,True,2.616,145.291,0.0,0.0,34.0,20.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,46349,Hendrik,2007-01-11,20,9.5875,64.58455,3.2375002,2.3322678,0.0,0.0,0.0,0.0,0.0,1005.9,1002.98804,38.986523,265.76367,68.4,8.237499,8.4375,8.737499,11.9375,0.725,0.733,0.693,0.62
8092,True,2.616,145.291,0.0,0.0,34.0,20.0,0.0,9.0,6.0,0.0,0.0,1.0,0.0,354644,Hendrik,2020-08-26,13,17.146,83.06318,14.246,13.220924,0.3,0.3,0.0,0.0,51.0,1008.0,1006.2226,36.44722,273.96457,69.84,16.946,16.996,17.646,12.646,0.653,0.519,0.467,0.62
8093,True,2.556,201.465,0.0,0.0,64.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,110556,Hendrik,2011-07-14,17,14.772,89.26573,13.022,10.210888,2.4,2.4,0.0,0.0,61.0,1007.3,1005.9863,37.854813,302.17862,77.03999,14.872,15.522,14.672,10.222,0.736,0.535,0.495,0.626
8093,True,2.556,201.465,0.0,0.0,64.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,138449,Hendrik,2013-04-18,15,11.772,64.40038,5.272,4.3505554,0.0,0.0,0.0,0.0,1.0,1014.9,1013.5626,42.941223,235.24402,74.520004,13.522,10.372,6.072,6.922,0.589,0.609,0.628,0.689
8093,True,2.556,201.465,0.0,0.0,64.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,309412,Hendrik,2018-08-09,21,16.1915,92.60314,14.9915,14.532087,1.6,1.6,0.0,0.0,61.0,1009.3,1008.347,22.81957,276.3401,67.32,18.9415,20.7915,18.5415,12.4915,0.501,0.322,0.468,0.635
8096,True,2.479,193.903,0.0,2.0,48.0,13.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,42804,Hendrik,2006-11-12,18,9.2045,61.807102,2.2545,4.2799225,0.0,0.0,0.0,0.0,3.0,1015.8,1015.0629,21.767351,304.21576,38.88,8.5045,9.7045,12.1545,13.5045,0.67,0.644,0.571,0.604
8099,True,2.462,181.545,4.0,2.0,28.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,70035,Hendrik,2008-06-22,16,19.774,64.86149,12.974,15.681925,0.0,0.0,0.0,0.0,1.0,1010.1,1009.7466,34.653625,235.15419,63.0,22.024,17.224,14.024,10.174,0.477,0.498,0.553,0.653
8099,True,2.462,181.545,4.0,2.0,28.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,122243,Hendrik,2012-06-08,22,12.674,71.35642,7.624,7.1631975,0.0,0.0,0.0,0.0,1.0,1005.7,1005.3393,33.56312,215.39488,59.039997,14.124,14.724,12.474,9.124,0.625,0.62,0.612,0.657
8099,True,2.462,181.545,4.0,2.0,28.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,393340,Hendrik,2022-02-18,16,8.7435,68.63259,3.2935,-0.39673233,0.1,0.1,0.0,0.0,51.0,984.7,984.7,51.984802,233.44743,106.92,8.5935,7.8935003,7.5435004,9.8435,0.733,0.727,0.702,0.681
8108,True,2.508,161.95,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340809,IJsbrand,2020-02-09,15,11.4435,75.909424,7.3435,3.1512384,0.2,0.2,0.0,0.0,51.0,989.3,989.3,52.163986,206.21132,97.92,8.7435,6.4435,7.4435,10.2935,0.678,0.679,0.686,0.653
8116,True,2.082,209.885,4.0,1.0,29.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,88904,IJsbrand,2009-11-23,20,10.411,85.08065,8.011001,4.8246403,0.7,0.7,0.0,0.0,53.0,996.4,995.7999,34.746994,275.94678,61.920002,9.961,10.261001,10.861,12.661,0.732,0.662,0.553,0.609
8117,True,1.692,182.211,5.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312873,IJsbrand,2019-02-09,7,6.998,73.313675,2.5479999,0.07723045,0.0,0.0,0.0,0.0,0.0,997.0,996.14954,35.815926,230.7106,64.079994,6.198,6.248,5.698,10.498,0.703,0.688,0.629,0.602
8199,True,2.42,190.012,0.0,2.0,46.0,17.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,368774,Willem,2021-03-11,14,9.4415,77.430725,5.6915,3.3717203,0.4,0.4,0.0,0.0,51.0,994.4,993.55884,34.29838,249.09195,70.92,8.7915,6.1415,6.4915004,9.1915,0.684,0.664,0.677,0.683
8202,True,2.197,173.708,2.0,3.0,54.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,293570,Willem,2018-01-18,12,5.8415003,77.125694,2.1415,-0.8270073,0.2,0.2,0.0,0.0,51.0,995.7,994.84686,33.58628,300.96368,83.520004,5.3415003,4.9415,6.8915,10.841499,0.728,0.723,0.693,0.643
8204,True,2.369,216.803,1.0,6.0,41.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,127537,Dirk,2012-09-24,18,14.4045,74.87723,10.0045,9.108179,0.0,0.0,0.0,0.0,3.0,991.2,990.4938,36.43655,217.77574,66.24,13.804501,12.9045,14.4045,12.8545,0.723,0.702,0.599,0.643
8204,True,2.369,216.803,1.0,6.0,41.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,344381,Dirk,2020-03-29,19,2.6915,46.28418,-7.7085,-3.940426,0.0,0.0,0.0,0.0,1.0,1036.1,1035.2021,24.514387,29.953526,46.44,5.9915004,7.3915,7.7415004,9.2915,0.621,0.639,0.685,0.705
8204,True,2.369,216.803,1.0,6.0,41.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,347906,Dirk,2020-05-23,12,16.0915,52.21847,6.2915,11.700929,0.0,0.0,0.0,0.0,1.0,1021.4,1020.55597,30.96837,252.40749,60.839996,18.0915,15.4915,11.591499,9.4915,0.381,0.433,0.531,0.674
8204,True,2.369,216.803,1.0,6.0,41.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,348862,Dirk,2020-06-06,17,11.7915,72.41904,6.9915004,7.45125,0.5,0.5,0.0,0.0,53.0,998.6,997.76215,24.482647,216.02747,61.56,14.091499,13.1414995,13.1915,9.841499,0.495,0.408,0.523,0.665
8204,True,2.369,216.803,1.0,6.0,41.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,365279,Willem,2021-01-21,10,7.2915,67.35933,1.6415,0.32332706,0.0,0.0,0.0,0.0,0.0,988.8,987.9571,35.04596,213.6901,63.36,5.9915004,6.5415,6.0915003,10.9415,0.719,0.719,0.702,0.654
8205,True,2.321,150.157,0.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335737,Dirk,2019-12-10,23,7.6655,72.918785,3.1155,0.74218655,0.0,0.0,0.0,0.0,3.0,1007.5,1006.1527,36.551968,197.18579,67.32,6.2155004,6.3155003,7.8155003,12.2155,0.695,0.701,0.69,0.636
8206,True,2.377,208.881,0.0,0.0,70.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,370321,Dirk,2021-04-05,10,3.7415,48.5965,-6.1085,-4.0111537,0.0,0.0,0.0,0.0,1.0,1011.3,1010.4272,33.270313,324.24603,65.520004,5.3915,7.4415,8.0415,8.7415,0.614,0.619,0.664,0.682
8207,True,2.591,197.67,0.0,5.0,47.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,423229,Dirk,2023-02-25,12,6.185,59.751793,-1.065,0.33054924,0.0,0.0,0.0,0.0,0.0,1013.1,1012.1092,24.490585,24.304548,44.639996,6.1349998,5.935,7.435,9.935,0.675,0.674,0.674,0.664
8208,True,2.298,139.196,0.0,2.0,49.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,275281,Dirk,2017-06-06,19,12.528501,74.051186,8.028501,7.0304174,0.3,0.3,0.0,0.0,51.0,999.8,998.72455,34.17157,228.41669,66.24,15.1785,16.078499,14.3285,9.1785,0.524,0.481,0.557,0.643
8209,True,2.394,133.259,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,335884,Dirk,2019-12-13,1,3.748,92.85183,2.698,-2.6728344,1.0,1.0,0.0,0.0,55.0,976.4,975.6775,32.571545,159.9627,65.159996,4.348,5.598,7.848,12.148,0.719,0.697,0.691,0.637
8213,True,2.507,150.524,0.0,0.0,38.0,7.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,280183,Nico,2017-08-03,13,20.172,63.06775,12.922,16.000307,0.0,0.0,0.0,0.0,1.0,1007.8,1006.627,35.844864,236.4695,70.2,20.172,17.872002,16.372002,12.422,0.639,0.597,0.505,0.619
8213,True,2.507,150.524,0.0,0.0,38.0,7.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,354565,Nico,2020-08-25,21,17.535,79.42986,13.935,13.349203,0.1,0.1,0.0,0.0,51.0,998.7,997.7614,37.462494,222.27362,68.03999,17.085,17.535,17.734999,12.685,0.616,0.549,0.474,0.625
8213,True,2.507,150.524,0.0,0.0,38.0,7.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,359308,Dirk,2020-11-01,16,16.246,88.23311,14.296,13.013021,0.5,0.5,0.0,0.0,53.0,1004.4,1002.7417,31.828968,226.37476,66.96,13.646,12.196,12.096,13.396,0.691,0.684,0.617,0.614
8214,True,2.733,187.586,0.0,0.0,91.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,321595,Nico,2019-06-06,0,12.1,95.80248,11.45,11.062495,3.2,3.2,0.0,0.0,63.0,1005.1,1005.3406,10.1887,302.00534,27.72,14.05,16.5,13.05,9.9,0.759,0.572,0.553,0.635
8214,True,2.733,187.586,0.0,0.0,91.0,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,354563,Nico,2020-08-25,21,17.509,79.42619,13.909,13.3139,0.1,0.1,0.0,0.0,51.0,998.7,997.29266,37.462494,222.27362,68.03999,17.059,17.509,17.709,12.659,0.616,0.549,0.474,0.625
8218,True,2.796,188.16,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,309433,Hendrik,2018-08-09,21,16.159,92.60136,14.959001,14.487236,1.6,1.6,0.0,0.0,61.0,1009.3,1007.75195,22.81957,276.3401,67.32,18.909,20.759,18.509,12.459001,0.501,0.322,0.468,0.635
8218,True,2.796,188.16,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,313022,Hendrik,2019-02-10,20,4.6285,91.27777,3.3285,-0.7881274,1.5,1.5,0.0,0.0,61.0,998.2,996.97327,26.493652,312.7974,50.399998,5.6785,6.4285,5.9285,10.4285,0.76,0.728,0.636,0.602
8220,True,2.517,194.705,2.0,2.0,67.0,18.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,316827,Nico,2019-04-01,12,11.2675,56.05016,2.8174999,8.098347,0.0,0.0,0.0,0.0,0.0,1022.0,1021.50903,15.137133,92.72626,33.48,10.2675,8.3175,8.4175,9.367499,0.621,0.636,0.666,0.622
8220,True,2.517,194.705,2.0,2.0,67.0,18.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,354387,Hendrik,2020-08-23,14,18.998,66.63227,12.648,16.730757,0.0,0.0,0.0,0.0,2.0,1015.5,1014.669,21.2522,280.73883,42.839996,20.348,19.198,17.998,12.598,0.577,0.492,0.465,0.621
8223,True,2.448,146.811,0.0,13.0,5.0,5.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,327011,Nico,2019-08-11,18,18.437,67.61702,12.337001,16.270084,0.0,0.0,0.0,0.0,2.0,1012.2,1012.0814,19.862083,226.46873,38.16,19.837,18.887,17.237,12.387,0.548,0.489,0.491,0.603
8233,True,2.288,151.692,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312895,IJsbrand,2019-02-09,11,9.3175,60.960022,2.1675,1.6681437,0.0,0.0,0.0,0.0,0.0,998.4,997.9172,40.345707,235.17543,73.439995,7.4175,6.3175,5.7175,10.5175,0.695,0.687,0.629,0.602
8234,True,2.185,179.865,7.0,0.0,15.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,294563,IJsbrand,2018-01-31,8,8.2675,86.024765,6.0675,2.6273384,0.1,0.1,0.0,0.0,51.0,1004.2,1003.7125,31.92654,240.2552,60.839996,6.6175003,6.1175003,7.1675,10.367499,0.685,0.688,0.693,0.642
8235,True,2.426,210.56,0.0,2.0,18.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,312887,IJsbrand,2019-02-09,10,9.0305,64.00226,2.5805,2.1680222,0.0,0.0,0.0,0.0,1.0,997.8,997.55835,35.457714,228.70473,77.4,6.8805003,6.2805004,5.7305,10.5305,0.697,0.687,0.629,0.602
8238,True,2.385,132.526,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134595,IJsbrand,2013-01-30,2,10.711,86.27441,8.511001,4.1022987,0.0,0.0,0.0,0.0,3.0,1001.5,1000.89746,42.63987,229.45126,72.72,6.661,1.961,4.011,9.761001,0.714,0.714,0.692,0.697
8241,True,2.152,212.649,1.0,1.0,27.0,13.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,393085,IJsbrand,2022-02-18,15,9.137,66.09979,3.137,-1.1020794,0.4,0.4,0.0,0.0,51.0,984.9,984.781,59.31703,225.7376,106.56,8.787001,7.887,7.537,9.837001,0.737,0.726,0.702,0.681
8325,True,2.259,171.405,0.0,1.0,49.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,138456,Willem,2013-04-18,16,11.961,63.55436,5.261,5.7843933,0.0,0.0,0.0,0.0,0.0,1015.5,1015.01337,34.38895,239.13918,68.4,13.361,10.561001,6.161,6.611,0.576,0.591,0.602,0.66
8328,True,2.275,158.273,0.0,8.0,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393011,Willem,2022-02-18,16,8.8545,66.74273,3.0045,-0.5920763,0.0,0.0,0.0,0.0,1.0,985.3,984.7034,53.712433,232.8996,107.64,8.7545,7.9545,7.5545,9.8545,0.728,0.72,0.699,0.679
8330,True,2.203,186.615,0.0,1.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309414,Dirk,2018-08-09,21,16.115501,92.004524,14.815499,14.256264,1.6,1.6,0.0,0.0,61.0,1009.6,1008.28937,23.73271,279.60513,68.76,18.765501,20.515501,18.4155,12.4655,0.524,0.342,0.485,0.638
8333,True,2.578,205.294,0.0,3.0,51.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,391390,Dirk,2022-01-31,9,5.835,80.77118,2.7849998,-2.8436956,0.5,0.5,0.0,0.0,53.0,1007.2,1006.2138,48.166058,312.27362,88.2,4.935,6.235,6.935,10.335,0.722,0.669,0.685,0.674
8335,True,2.331,212.337,0.0,2.0,55.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,132290,Dirk,2012-12-23,12,10.961,90.77143,9.511001,6.519168,0.0,0.0,0.0,0.0,3.0,1003.0,1002.39716,29.627365,242.50095,56.519997,8.711,6.461,6.561,11.161,0.745,0.748,0.71,0.676
8335,True,2.331,212.337,0.0,2.0,55.0,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,296679,Dirk,2018-03-01,10,-4.1454997,37.625275,-16.4955,-12.969288,0.0,0.0,0.0,0.0,2.0,1011.2,1010.55804,35.397354,85.33323,66.96,-2.8955,0.55450004,4.4545,9.2045,0.637,0.645,0.673,0.665
8336,True,2.649,182.632,0.0,0.0,63.0,9.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,314991,Dirk,2019-03-09,15,8.7415,75.98407,4.7415004,1.419033,0.4,0.4,0.0,0.0,51.0,1006.5,1005.6464,41.493805,278.4815,96.479996,9.2415,8.091499,7.8915,9.6414995,0.736,0.708,0.665,0.624
8337,True,2.731,188.598,0.0,0.0,60.0,7.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,335642,Nico,2019-12-09,15,7.285,74.41257,3.0349998,1.4268303,0.1,0.1,0.0,0.0,51.0,1006.2,1005.22015,29.144438,342.01257,60.479996,6.735,7.235,7.835,12.285001,0.712,0.706,0.689,0.635
8338,True,2.695,212.224,0.0,1.0,47.0,3.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,74936,Nico,2008-11-10,19,12.580501,88.79512,10.7805,7.7044754,0.9,0.9,0.0,0.0,53.0,1003.7,1003.46014,35.110615,208.14151,69.479996,10.9805,10.0305,10.5305,12.830501,0.717,0.679,0.626,0.625
8339,True,2.475,180.198,0.0,5.0,56.0,6.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,394333,Nico,2022-02-20,21,10.05,89.79157,8.45,1.337244,2.6,2.6,0.0,0.0,63.0,987.9,988.1383,56.958553,233.99916,106.56,8.5,7.1,7.65,9.85,0.763,0.755,0.708,0.68
8341,True,2.547,152.519,1.0,5.0,30.0,7.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,122845,Nico,2012-06-22,18,16.3415,68.77038,10.591499,12.434578,0.0,0.0,0.0,0.0,1.0,1015.2,1014.2422,28.075384,220.84027,53.639996,17.491499,16.0415,13.091499,9.4915,0.684,0.667,0.612,0.654
8341,True,2.547,152.519,1.0,5.0,30.0,7.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,340793,Nico,2020-02-09,15,11.3285,76.15025,7.2785,2.855916,0.1,0.1,0.0,0.0,51.0,989.8,988.7311,53.29216,206.04572,100.439995,8.778501,6.4785004,7.4785004,10.2285,0.673,0.679,0.69,0.672
8341,True,2.547,152.519,1.0,5.0,30.0,7.0,0.0,19.0,10.0,0.0,0.0,0.0,0.0,439050,Nico,2023-09-07,18,23.0525,74.1661,18.2025,24.922733,0.0,0.0,0.0,0.0,0.0,1017.4,1015.87585,7.771331,103.39252,16.919998,24.0025,20.1025,16.2525,13.002501,0.556,0.579,0.535,0.636
8343,True,2.544,192.298,0.0,0.0,43.0,2.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,321604,Nico,2019-06-06,0,12.059,95.80117,11.409,11.060695,2.5,2.5,0.0,0.0,63.0,1005.0,1003.4366,9.83268,293.7495,25.56,14.059,16.559,13.009001,9.809,0.758,0.522,0.535,0.617
8344,True,2.125,198.762,1.0,0.0,13.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,425403,Nico,2023-03-26,11,8.0155,75.33154,3.9155,3.30239,0.0,0.0,0.0,0.0,3.0,1003.7,1002.23785,22.45315,48.900593,41.039997,7.8155003,8.3654995,7.8655,9.1154995,0.701,0.704,0.683,0.669
8355,True,3.138,265.6,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312916,IJsbrand,2019-02-09,13,9.3065,65.440025,3.1565,1.822545,0.0,0.0,0.0,0.0,2.0,1000.1,1000.34186,40.449966,237.72438,78.12,8.3065,6.4564996,5.8065,10.5565,0.689,0.685,0.63,0.602
8361,True,2.222,189.276,0.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340932,IJsbrand,2020-02-09,17,10.824,85.70396,8.524,2.6737533,0.8,0.8,0.0,0.0,53.0,985.7,985.34436,53.233765,212.29286,97.92,8.824,6.574,7.424,10.274,0.688,0.679,0.686,0.653
8369,True,2.392,185.4,0.0,8.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,80305,IJsbrand,2009-03-23,23,4.537,70.51444,-0.363,-2.3645544,0.0,0.0,0.0,0.0,3.0,1003.3,1003.17645,32.37799,318.15494,57.6,4.987,6.437,6.387,7.787,0.654,0.64,0.671,0.668
8369,True,2.392,185.4,0.0,8.0,15.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,373331,IJsbrand,2021-05-21,18,12.137,62.935837,5.287,5.0031643,0.0,0.0,0.0,0.0,3.0,997.6,997.4806,40.991024,226.06741,75.24,13.687,11.737,9.837001,8.587001,0.654,0.642,0.59,0.666
8449,True,2.214,151.372,0.0,1.0,42.0,21.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,392936,Willem,2022-02-18,15,9.098,65.62538,2.998,-1.2470398,0.1,0.1,0.0,0.0,51.0,985.4,984.6847,59.865086,227.19325,106.2,8.848,7.898,7.548,9.848,0.731,0.72,0.699,0.679
8451,True,2.261,156.014,0.0,0.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340739,Willem,2020-02-09,14,11.0045,74.80278,6.7045,2.1604357,0.0,0.0,0.0,0.0,3.0,991.8,991.20386,54.900883,206.90102,103.67999,8.6045,6.4045,7.5045004,10.2545,0.673,0.679,0.69,0.672
8451,True,2.261,156.014,0.0,0.0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340839,Willem,2020-02-09,16,11.261001,77.98129,7.561,2.6846313,0.6,0.6,0.0,0.0,53.0,988.0,987.5253,54.477882,209.27516,99.72,8.861,6.611,7.511,10.261001,0.678,0.679,0.69,0.672
8457,True,2.489,236.036,0.0,12.0,51.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,340666,Dirk,2020-02-09,11,8.3914995,82.542076,5.5915003,0.37850428,0.4,0.4,0.0,0.0,51.0,998.3,997.45245,47.472248,198.57245,103.32,6.5915003,6.1915,7.4915004,10.2415,0.688,0.678,0.69,0.672
8460,True,2.617,216.747,0.0,13.0,35.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,99209,Dirk,2010-08-24,18,16.978498,67.31645,10.8785,12.518955,0.0,0.0,0.0,0.0,1.0,1008.3,1007.11346,32.449963,252.57005,65.159996,17.8785,17.6285,15.8785,11.528501,0.597,0.533,0.49,0.625
8460,True,2.617,216.747,0.0,13.0,35.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,303163,Dirk,2018-05-20,17,19.948,63.84779,12.898,18.678532,0.0,0.0,0.0,0.0,0.0,1020.4,1019.6867,14.982228,54.782326,27.72,19.198,13.798,12.198,8.798,0.542,0.567,0.632,0.668
8460,True,2.617,216.747,0.0,13.0,35.0,10.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,341556,Dirk,2020-02-16,12,13.298,85.67458,10.948,8.539106,0.2,0.2,0.0,0.0,51.0,996.0,995.28754,34.651752,212.69945,74.159996,11.448,8.648,7.498,10.098,0.716,0.708,0.707,0.676
8461,True,2.717,212.886,3.0,0.0,20.0,4.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,66311,Dirk,2008-03-04,15,5.7045,58.32993,-1.8455,-0.80345154,0.0,0.0,0.0,0.0,3.0,1021.4,1020.64954,28.220417,336.7054,54.36,7.1545,6.0045004,7.1545,9.4545,0.648,0.66,0.669,0.662
8463,True,2.562,215.793,0.0,0.0,63.0,6.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,394188,Nico,2022-02-20,13,9.148,90.02858,7.598,2.959443,0.8,0.8,0.0,0.0,53.0,1001.4,1000.67346,38.16679,234.21094,70.2,7.948,6.648,7.598,9.798,0.745,0.738,0.705,0.68
8464,0,2.578,249.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308505,Nico,2018-07-28,16,21.130499,48.451477,9.830501,17.42882,0.0,0.0,0.0,0.0,0.0,1009.8,1009.6826,25.14852,246.3706,50.399998,24.4805,23.4305,17.780499,11.8805,0.309,0.358,0.496,0.644
8464,0,2.578,249.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358655,Nico,2020-10-21,21,15.2285,82.560814,12.278501,10.886702,0.0,0.0,0.0,0.0,2.0,1003.6,1002.5306,34.65175,240.77205,74.88,14.2285,12.1285,12.278501,13.528501,0.682,0.653,0.588,0.614
8465,True,2.354,186.13,0.0,3.0,53.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,267372,Nico,2017-02-23,13,9.091499,81.217804,6.0415,1.6732979,1.0,1.0,0.0,0.0,55.0,986.7,985.86456,44.079056,231.63248,93.24,8.2415,7.2415004,5.3915,8.2915,0.744,0.716,0.664,0.637
8465,True,2.354,186.13,0.0,3.0,53.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,291997,Nico,2018-01-03,8,7.0785003,70.51495,2.0785,-0.5923362,0.0,0.0,0.0,0.0,0.0,983.9,982.8211,40.384235,258.6901,73.439995,6.7285004,6.8785,7.6785,11.4785,0.735,0.731,0.693,0.63
8465,True,2.354,186.13,0.0,3.0,53.0,4.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,326865,Nico,2019-08-10,17,20.4415,60.302258,12.4915,15.577784,0.0,0.0,0.0,0.0,0.0,1008.6,1007.77875,38.696228,225.75375,74.520004,21.241499,18.9415,17.0915,12.2915,0.593,0.525,0.522,0.621
