grid_id,service_area,geometry,has_roadsign,Gemiddelde hoogte onderkant bord,Gemiddelde kijkrichting,Scheiding,Buispaal,Flespaal,Lichtmast,Overig,Mast,Bouwwerk,Portaal,Hekwerk,VRI-Mast,Muur
7160,Amstelveen,"POLYGON ((4.869409794646797 52.27138093740146, 4.872357523731266 52.27138093740146, 4.872357523731266 52.269579135599656, 4.869409794646797 52.269579135599656, 4.869409794646797 52.27138093740146))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7161,Amstelveen,"POLYGON ((4.869409794646797 52.273182739203264, 4.872357523731266 52.273182739203264, 4.872357523731266 52.27138093740146, 4.869409794646797 52.27138093740146, 4.869409794646797 52.273182739203264))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7162,Amstelveen,"POLYGON ((4.869409794646797 52.27498454100507, 4.872357523731266 52.27498454100507, 4.872357523731266 52.273182739203264, 4.869409794646797 52.273182739203264, 4.869409794646797 52.27498454100507))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7163,Amstelveen,"POLYGON ((4.869409794646797 52.27678634280687, 4.872357523731266 52.27678634280687, 4.872357523731266 52.27498454100507, 4.869409794646797 52.27498454100507, 4.869409794646797 52.27678634280687))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7164,Amstelveen,"POLYGON ((4.869409794646797 52.278588144608676, 4.872357523731266 52.278588144608676, 4.872357523731266 52.27678634280687, 4.869409794646797 52.27678634280687, 4.869409794646797 52.278588144608676))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7165,Amstelveen,"POLYGON ((4.869409794646797 52.28038994641048, 4.872357523731266 52.28038994641048, 4.872357523731266 52.278588144608676, 4.869409794646797 52.278588144608676, 4.869409794646797 52.28038994641048))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7166,Amstelveen,"POLYGON ((4.869409794646797 52.282191748212284, 4.872357523731266 52.282191748212284, 4.872357523731266 52.28038994641048, 4.869409794646797 52.28038994641048, 4.869409794646797 52.282191748212284))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7167,Amstelveen,"POLYGON ((4.869409794646797 52.28399355001409, 4.872357523731266 52.28399355001409, 4.872357523731266 52.282191748212284, 4.869409794646797 52.282191748212284, 4.869409794646797 52.28399355001409))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7168,Amstelveen,"POLYGON ((4.869409794646797 52.28579535181589, 4.872357523731266 52.28579535181589, 4.872357523731266 52.28399355001409, 4.869409794646797 52.28399355001409, 4.869409794646797 52.28579535181589))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7169,Amstelveen,"POLYGON ((4.869409794646797 52.287597153617696, 4.872357523731266 52.287597153617696, 4.872357523731266 52.28579535181589, 4.869409794646797 52.28579535181589, 4.869409794646797 52.287597153617696))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7170,Amstelveen,"POLYGON ((4.869409794646797 52.2893989554195, 4.872357523731266 52.2893989554195, 4.872357523731266 52.287597153617696, 4.869409794646797 52.287597153617696, 4.869409794646797 52.2893989554195))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7171,Amstelveen,"POLYGON ((4.869409794646797 52.291200757221304, 4.872357523731266 52.291200757221304, 4.872357523731266 52.2893989554195, 4.869409794646797 52.2893989554195, 4.869409794646797 52.291200757221304))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7172,Amstelveen,"POLYGON ((4.869409794646797 52.29300255902311, 4.872357523731266 52.29300255902311, 4.872357523731266 52.291200757221304, 4.869409794646797 52.291200757221304, 4.869409794646797 52.29300255902311))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7173,Amstelveen,"POLYGON ((4.869409794646797 52.29480436082491, 4.872357523731266 52.29480436082491, 4.872357523731266 52.29300255902311, 4.869409794646797 52.29300255902311, 4.869409794646797 52.29480436082491))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7174,Amstelveen,"POLYGON ((4.869409794646797 52.296606162626716, 4.872357523731266 52.296606162626716, 4.872357523731266 52.29480436082491, 4.869409794646797 52.29480436082491, 4.869409794646797 52.296606162626716))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,Amstelveen,"POLYGON ((4.869409794646797 52.29840796442852, 4.872357523731266 52.29840796442852, 4.872357523731266 52.296606162626716, 4.869409794646797 52.296606162626716, 4.869409794646797 52.29840796442852))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7176,Amstelveen,"POLYGON ((4.869409794646797 52.300209766230324, 4.872357523731266 52.300209766230324, 4.872357523731266 52.29840796442852, 4.869409794646797 52.29840796442852, 4.869409794646797 52.300209766230324))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7177,Amstelveen,"POLYGON ((4.869409794646797 52.30201156803213, 4.872357523731266 52.30201156803213, 4.872357523731266 52.300209766230324, 4.869409794646797 52.300209766230324, 4.869409794646797 52.30201156803213))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7178,Amstelveen,"POLYGON ((4.869409794646797 52.30381336983393, 4.872357523731266 52.30381336983393, 4.872357523731266 52.30201156803213, 4.869409794646797 52.30201156803213, 4.869409794646797 52.30381336983393))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7179,Amstelveen,"POLYGON ((4.869409794646797 52.305615171635736, 4.872357523731266 52.305615171635736, 4.872357523731266 52.30381336983393, 4.869409794646797 52.30381336983393, 4.869409794646797 52.305615171635736))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7180,Amstelveen,"POLYGON ((4.869409794646797 52.30741697343754, 4.872357523731266 52.30741697343754, 4.872357523731266 52.305615171635736, 4.869409794646797 52.305615171635736, 4.869409794646797 52.30741697343754))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7181,Amstelveen,"POLYGON ((4.869409794646797 52.309218775239344, 4.872357523731266 52.309218775239344, 4.872357523731266 52.30741697343754, 4.869409794646797 52.30741697343754, 4.869409794646797 52.309218775239344))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7182,Amstelveen,"POLYGON ((4.869409794646797 52.31102057704115, 4.872357523731266 52.31102057704115, 4.872357523731266 52.309218775239344, 4.869409794646797 52.309218775239344, 4.869409794646797 52.31102057704115))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7183,Amstelveen,"POLYGON ((4.869409794646797 52.31282237884295, 4.872357523731266 52.31282237884295, 4.872357523731266 52.31102057704115, 4.869409794646797 52.31102057704115, 4.869409794646797 52.31282237884295))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7184,Amstelveen,"POLYGON ((4.869409794646797 52.314624180644756, 4.872357523731266 52.314624180644756, 4.872357523731266 52.31282237884295, 4.869409794646797 52.31282237884295, 4.869409794646797 52.314624180644756))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7185,Amstelveen,"POLYGON ((4.869409794646797 52.31642598244656, 4.872357523731266 52.31642598244656, 4.872357523731266 52.314624180644756, 4.869409794646797 52.314624180644756, 4.869409794646797 52.31642598244656))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7186,Amstelveen,"POLYGON ((4.869409794646797 52.318227784248364, 4.872357523731266 52.318227784248364, 4.872357523731266 52.31642598244656, 4.869409794646797 52.31642598244656, 4.869409794646797 52.318227784248364))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7187,Amstelveen,"POLYGON ((4.869409794646797 52.32002958605017, 4.872357523731266 52.32002958605017, 4.872357523731266 52.318227784248364, 4.869409794646797 52.318227784248364, 4.869409794646797 52.32002958605017))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7188,Amstelveen,"POLYGON ((4.869409794646797 52.32183138785197, 4.872357523731266 52.32183138785197, 4.872357523731266 52.32002958605017, 4.869409794646797 52.32002958605017, 4.869409794646797 52.32183138785197))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7189,Amstelveen,"POLYGON ((4.869409794646797 52.323633189653776, 4.872357523731266 52.323633189653776, 4.872357523731266 52.32183138785197, 4.869409794646797 52.32183138785197, 4.869409794646797 52.323633189653776))",True,2.542,179.833,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7190,Amstelveen,"POLYGON ((4.869409794646797 52.32543499145558, 4.872357523731266 52.32543499145558, 4.872357523731266 52.323633189653776, 4.869409794646797 52.323633189653776, 4.869409794646797 52.32543499145558))",True,2.056,192.274,0.0,1.0,32.0,6.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
7191,Amstelveen,"POLYGON ((4.869409794646797 52.327236793257384, 4.872357523731266 52.327236793257384, 4.872357523731266 52.32543499145558, 4.869409794646797 52.32543499145558, 4.869409794646797 52.327236793257384))",True,2.139,208.438,0.0,0.0,23.0,9.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0
7192,Amstelveen,"POLYGON ((4.869409794646797 52.32903859505919, 4.872357523731266 52.32903859505919, 4.872357523731266 52.327236793257384, 4.869409794646797 52.327236793257384, 4.869409794646797 52.32903859505919))",True,2.296,206.789,0.0,3.0,6.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
7193,Amstelveen,"POLYGON ((4.869409794646797 52.33084039686099, 4.872357523731266 52.33084039686099, 4.872357523731266 52.32903859505919, 4.869409794646797 52.32903859505919, 4.869409794646797 52.33084039686099))",True,2.386,119.842,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7194,Amstelveen,"POLYGON ((4.869409794646797 52.332642198662796, 4.872357523731266 52.332642198662796, 4.872357523731266 52.33084039686099, 4.869409794646797 52.33084039686099, 4.869409794646797 52.332642198662796))",True,2.26,186.167,0.0,0.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7195,Dirk,"POLYGON ((4.869409794646797 52.3344440004646, 4.872357523731266 52.3344440004646, 4.872357523731266 52.332642198662796, 4.869409794646797 52.332642198662796, 4.869409794646797 52.3344440004646))",True,2.469,219.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
7196,Dirk,"POLYGON ((4.869409794646797 52.336245802266404, 4.872357523731266 52.336245802266404, 4.872357523731266 52.3344440004646, 4.869409794646797 52.3344440004646, 4.869409794646797 52.336245802266404))",True,2.448,144.83,0.0,1.0,36.0,4.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
7197,Dirk,"POLYGON ((4.869409794646797 52.33804760406821, 4.872357523731266 52.33804760406821, 4.872357523731266 52.336245802266404, 4.869409794646797 52.336245802266404, 4.869409794646797 52.33804760406821))",True,2.482,196.187,0.0,5.0,81.0,35.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
7198,Pieter,"POLYGON ((4.869409794646797 52.33984940587001, 4.872357523731266 52.33984940587001, 4.872357523731266 52.33804760406821, 4.869409794646797 52.33804760406821, 4.869409794646797 52.33984940587001))",True,-1.99,86.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7199,Dirk,"POLYGON ((4.869409794646797 52.341651207671816, 4.872357523731266 52.341651207671816, 4.872357523731266 52.33984940587001, 4.869409794646797 52.33984940587001, 4.869409794646797 52.341651207671816))",True,2.108,186.96,0.0,0.0,31.0,7.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
7200,Dirk,"POLYGON ((4.869409794646797 52.34345300947362, 4.872357523731266 52.34345300947362, 4.872357523731266 52.341651207671816, 4.869409794646797 52.341651207671816, 4.869409794646797 52.34345300947362))",True,2.49,203.321,0.0,2.0,13.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7201,Dirk,"POLYGON ((4.869409794646797 52.345254811275424, 4.872357523731266 52.345254811275424, 4.872357523731266 52.34345300947362, 4.869409794646797 52.34345300947362, 4.869409794646797 52.345254811275424))",True,2.219,216.222,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7202,Dirk,"POLYGON ((4.869409794646797 52.34705661307723, 4.872357523731266 52.34705661307723, 4.872357523731266 52.345254811275424, 4.869409794646797 52.345254811275424, 4.869409794646797 52.34705661307723))",True,2.336,186.053,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7203,Dirk,"POLYGON ((4.869409794646797 52.34885841487903, 4.872357523731266 52.34885841487903, 4.872357523731266 52.34705661307723, 4.869409794646797 52.34705661307723, 4.869409794646797 52.34885841487903))",True,2.305,205.453,0.0,3.0,42.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7204,Dirk,"POLYGON ((4.869409794646797 52.350660216680836, 4.872357523731266 52.350660216680836, 4.872357523731266 52.34885841487903, 4.869409794646797 52.34885841487903, 4.869409794646797 52.350660216680836))",True,2.255,166.5,5.0,2.0,54.0,16.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
7205,Dirk,"POLYGON ((4.869409794646797 52.35246201848264, 4.872357523731266 52.35246201848264, 4.872357523731266 52.350660216680836, 4.869409794646797 52.350660216680836, 4.869409794646797 52.35246201848264))",True,2.315,228.837,0.0,1.0,25.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7206,Dirk,"POLYGON ((4.869409794646797 52.354263820284444, 4.872357523731266 52.354263820284444, 4.872357523731266 52.35246201848264, 4.869409794646797 52.35246201848264, 4.869409794646797 52.354263820284444))",True,2.281,172.176,2.0,0.0,57.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7207,Dirk,"POLYGON ((4.869409794646797 52.35606562208625, 4.872357523731266 52.35606562208625, 4.872357523731266 52.354263820284444, 4.869409794646797 52.354263820284444, 4.869409794646797 52.35606562208625))",True,1.963,190.981,0.0,0.0,41.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7208,Dirk,"POLYGON ((4.869409794646797 52.35786742388805, 4.872357523731266 52.35786742388805, 4.872357523731266 52.35606562208625, 4.869409794646797 52.35606562208625, 4.869409794646797 52.35786742388805))",True,2.08,228.821,0.0,0.0,17.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
7209,Dirk,"POLYGON ((4.869409794646797 52.359669225689856, 4.872357523731266 52.359669225689856, 4.872357523731266 52.35786742388805, 4.869409794646797 52.35786742388805, 4.869409794646797 52.359669225689856))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7210,Dirk,"POLYGON ((4.869409794646797 52.36147102749166, 4.872357523731266 52.36147102749166, 4.872357523731266 52.359669225689856, 4.869409794646797 52.359669225689856, 4.869409794646797 52.36147102749166))",True,2.375,151.154,0.0,16.0,4.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
7211,Hendrik,"POLYGON ((4.869409794646797 52.363272829293464, 4.872357523731266 52.363272829293464, 4.872357523731266 52.36147102749166, 4.869409794646797 52.36147102749166, 4.869409794646797 52.363272829293464))",True,2.483,208.79,0.0,40.0,11.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
7212,Hendrik,"POLYGON ((4.869409794646797 52.36507463109527, 4.872357523731266 52.36507463109527, 4.872357523731266 52.363272829293464, 4.869409794646797 52.363272829293464, 4.869409794646797 52.36507463109527))",True,2.338,210.088,0.0,23.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7213,Hendrik,"POLYGON ((4.869409794646797 52.36687643289707, 4.872357523731266 52.36687643289707, 4.872357523731266 52.36507463109527, 4.869409794646797 52.36507463109527, 4.869409794646797 52.36687643289707))",True,2.444,210.036,0.0,94.0,21.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
7214,Hendrik,"POLYGON ((4.869409794646797 52.368678234698876, 4.872357523731266 52.368678234698876, 4.872357523731266 52.36687643289707, 4.869409794646797 52.36687643289707, 4.869409794646797 52.368678234698876))",True,2.56,209.566,0.0,27.0,3.0,8.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0
7215,Hendrik,"POLYGON ((4.869409794646797 52.37048003650068, 4.872357523731266 52.37048003650068, 4.872357523731266 52.368678234698876, 4.869409794646797 52.368678234698876, 4.869409794646797 52.37048003650068))",True,2.509,208.958,0.0,71.0,18.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
7216,Hendrik,"POLYGON ((4.869409794646797 52.372281838302484, 4.872357523731266 52.372281838302484, 4.872357523731266 52.37048003650068, 4.869409794646797 52.37048003650068, 4.869409794646797 52.372281838302484))",True,2.499,164.785,0.0,50.0,12.0,6.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0
7217,Hendrik,"POLYGON ((4.869409794646797 52.37408364010429, 4.872357523731266 52.37408364010429, 4.872357523731266 52.372281838302484, 4.869409794646797 52.372281838302484, 4.869409794646797 52.37408364010429))",True,2.532,160.262,0.0,62.0,21.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
7218,Hendrik,"POLYGON ((4.869409794646797 52.37588544190609, 4.872357523731266 52.37588544190609, 4.872357523731266 52.37408364010429, 4.869409794646797 52.37408364010429, 4.869409794646797 52.37588544190609))",True,2.502,172.235,0.0,28.0,37.0,17.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
7219,Teunis,"POLYGON ((4.869409794646797 52.377687243707896, 4.872357523731266 52.377687243707896, 4.872357523731266 52.37588544190609, 4.869409794646797 52.37588544190609, 4.869409794646797 52.377687243707896))",True,2.334,167.114,0.0,8.0,10.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
7220,Teunis,"POLYGON ((4.869409794646797 52.3794890455097, 4.872357523731266 52.3794890455097, 4.872357523731266 52.377687243707896, 4.869409794646797 52.377687243707896, 4.869409794646797 52.3794890455097))",True,2.356,177.312,0.0,28.0,38.0,11.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0
7221,Teunis,"POLYGON ((4.869409794646797 52.381290847311504, 4.872357523731266 52.381290847311504, 4.872357523731266 52.3794890455097, 4.869409794646797 52.3794890455097, 4.869409794646797 52.381290847311504))",True,2.498,211.071,0.0,38.0,25.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
7222,Teunis,"POLYGON ((4.869409794646797 52.38309264911331, 4.872357523731266 52.38309264911331, 4.872357523731266 52.381290847311504, 4.869409794646797 52.381290847311504, 4.869409794646797 52.38309264911331))",True,2.577,200.347,0.0,36.0,18.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
7223,Teunis,"POLYGON ((4.869409794646797 52.38489445091511, 4.872357523731266 52.38489445091511, 4.872357523731266 52.38309264911331, 4.869409794646797 52.38309264911331, 4.869409794646797 52.38489445091511))",True,2.469,215.237,0.0,65.0,31.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7224,Teunis,"POLYGON ((4.869409794646797 52.386696252716916, 4.872357523731266 52.386696252716916, 4.872357523731266 52.38489445091511, 4.869409794646797 52.38489445091511, 4.869409794646797 52.386696252716916))",True,2.432,157.703,1.0,8.0,15.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
7225,Teunis,"POLYGON ((4.869409794646797 52.38849805451872, 4.872357523731266 52.38849805451872, 4.872357523731266 52.386696252716916, 4.869409794646797 52.386696252716916, 4.869409794646797 52.38849805451872))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7226,Teunis,"POLYGON ((4.869409794646797 52.390299856320524, 4.872357523731266 52.390299856320524, 4.872357523731266 52.38849805451872, 4.869409794646797 52.38849805451872, 4.869409794646797 52.390299856320524))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7227,Teunis,"POLYGON ((4.869409794646797 52.39210165812233, 4.872357523731266 52.39210165812233, 4.872357523731266 52.390299856320524, 4.869409794646797 52.390299856320524, 4.869409794646797 52.39210165812233))",True,2.14,201.789,0.0,10.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7228,Teunis,"POLYGON ((4.869409794646797 52.39390345992413, 4.872357523731266 52.39390345992413, 4.872357523731266 52.39210165812233, 4.869409794646797 52.39210165812233, 4.869409794646797 52.39390345992413))",True,2.359,137.814,0.0,15.0,18.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
7229,Teunis,"POLYGON ((4.869409794646797 52.39570526172594, 4.872357523731266 52.39570526172594, 4.872357523731266 52.39390345992413, 4.869409794646797 52.39390345992413, 4.869409794646797 52.39570526172594))",True,2.262,167.783,1.0,10.0,16.0,5.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0
7230,Teunis,"POLYGON ((4.869409794646797 52.39750706352774, 4.872357523731266 52.39750706352774, 4.872357523731266 52.39570526172594, 4.869409794646797 52.39570526172594, 4.869409794646797 52.39750706352774))",True,2.168,228.314,0.0,7.0,26.0,3.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0
7231,Teunis,"POLYGON ((4.869409794646797 52.399308865329544, 4.872357523731266 52.399308865329544, 4.872357523731266 52.39750706352774, 4.869409794646797 52.39750706352774, 4.869409794646797 52.399308865329544))",True,2.079,199.344,3.0,10.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
7232,Teunis,"POLYGON ((4.869409794646797 52.40111066713135, 4.872357523731266 52.40111066713135, 4.872357523731266 52.399308865329544, 4.869409794646797 52.399308865329544, 4.869409794646797 52.40111066713135))",True,3.24,154.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7233,Teunis,"POLYGON ((4.869409794646797 52.40291246893315, 4.872357523731266 52.40291246893315, 4.872357523731266 52.40111066713135, 4.869409794646797 52.40111066713135, 4.869409794646797 52.40291246893315))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7234,GBA,"POLYGON ((4.869409794646797 52.40471427073496, 4.872357523731266 52.40471427073496, 4.872357523731266 52.40291246893315, 4.869409794646797 52.40291246893315, 4.869409794646797 52.40471427073496))",True,2.504,173.6,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7235,GBA,"POLYGON ((4.869409794646797 52.40651607253676, 4.872357523731266 52.40651607253676, 4.872357523731266 52.40471427073496, 4.869409794646797 52.40471427073496, 4.869409794646797 52.40651607253676))",True,1.42,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7236,GBA,"POLYGON ((4.869409794646797 52.408317874338564, 4.872357523731266 52.408317874338564, 4.872357523731266 52.40651607253676, 4.869409794646797 52.40651607253676, 4.869409794646797 52.408317874338564))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7237,GBA,"POLYGON ((4.869409794646797 52.41011967614037, 4.872357523731266 52.41011967614037, 4.872357523731266 52.408317874338564, 4.869409794646797 52.408317874338564, 4.869409794646797 52.41011967614037))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7238,IJsbrand,"POLYGON ((4.869409794646797 52.41192147794217, 4.872357523731266 52.41192147794217, 4.872357523731266 52.41011967614037, 4.869409794646797 52.41011967614037, 4.869409794646797 52.41192147794217))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7239,IJsbrand,"POLYGON ((4.869409794646797 52.41372327974398, 4.872357523731266 52.41372327974398, 4.872357523731266 52.41192147794217, 4.869409794646797 52.41192147794217, 4.869409794646797 52.41372327974398))",True,1.67,264.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7240,IJsbrand,"POLYGON ((4.869409794646797 52.41552508154578, 4.872357523731266 52.41552508154578, 4.872357523731266 52.41372327974398, 4.869409794646797 52.41372327974398, 4.869409794646797 52.41552508154578))",True,2.143,204.429,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7241,IJsbrand,"POLYGON ((4.869409794646797 52.417326883347584, 4.872357523731266 52.417326883347584, 4.872357523731266 52.41552508154578, 4.869409794646797 52.41552508154578, 4.869409794646797 52.417326883347584))",True,2.491,207.103,0.0,5.0,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7242,IJsbrand,"POLYGON ((4.869409794646797 52.41912868514939, 4.872357523731266 52.41912868514939, 4.872357523731266 52.417326883347584, 4.869409794646797 52.417326883347584, 4.869409794646797 52.41912868514939))",True,2.475,162.85,0.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7243,IJsbrand,"POLYGON ((4.869409794646797 52.42093048695119, 4.872357523731266 52.42093048695119, 4.872357523731266 52.41912868514939, 4.869409794646797 52.41912868514939, 4.869409794646797 52.42093048695119))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7244,IJsbrand,"POLYGON ((4.869409794646797 52.422732288753, 4.872357523731266 52.422732288753, 4.872357523731266 52.42093048695119, 4.869409794646797 52.42093048695119, 4.869409794646797 52.422732288753))",True,1.847,217.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7245,IJsbrand,"POLYGON ((4.869409794646797 52.4245340905548, 4.872357523731266 52.4245340905548, 4.872357523731266 52.422732288753, 4.869409794646797 52.422732288753, 4.869409794646797 52.4245340905548))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7246,IJsbrand,"POLYGON ((4.869409794646797 52.426335892356605, 4.872357523731266 52.426335892356605, 4.872357523731266 52.4245340905548, 4.869409794646797 52.4245340905548, 4.869409794646797 52.426335892356605))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7247,IJsbrand,"POLYGON ((4.869409794646797 52.42813769415841, 4.872357523731266 52.42813769415841, 4.872357523731266 52.426335892356605, 4.869409794646797 52.426335892356605, 4.869409794646797 52.42813769415841))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
