,Unnamed: 0,grid_id,service_area,geometry,has_tree,avg_height,avg_diameter,avg_year,Populus,Acer,Ulmus,Tilia,Fraxinus,Salix,Alnus,Onbekend,Quercus,Robinia,Betula,Carpinus,Overig,Crataegus,Prunus,Platanus,Malus,num_trees
3157,5985,5985,GBA,"POLYGON ((4.839932503802107 52.40651607253676, 4.842880232886576 52.40651607253676, 4.842880232886576 52.40471427073496, 4.839932503802107 52.40471427073496, 4.839932503802107 52.40651607253676))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3158,5986,5986,GBA,"POLYGON ((4.839932503802107 52.408317874338564, 4.842880232886576 52.408317874338564, 4.842880232886576 52.40651607253676, 4.839932503802107 52.40651607253676, 4.839932503802107 52.408317874338564))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3159,5987,5987,GBA,"POLYGON ((4.839932503802107 52.41011967614037, 4.842880232886576 52.41011967614037, 4.842880232886576 52.408317874338564, 4.839932503802107 52.408317874338564, 4.839932503802107 52.41011967614037))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3160,5988,5988,GBA,"POLYGON ((4.839932503802107 52.41192147794217, 4.842880232886576 52.41192147794217, 4.842880232886576 52.41011967614037, 4.839932503802107 52.41011967614037, 4.839932503802107 52.41192147794217))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3161,5989,5989,GBA,"POLYGON ((4.839932503802107 52.41372327974398, 4.842880232886576 52.41372327974398, 4.842880232886576 52.41192147794217, 4.839932503802107 52.41192147794217, 4.839932503802107 52.41372327974398))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3162,5990,5990,GBA,"POLYGON ((4.839932503802107 52.41552508154578, 4.842880232886576 52.41552508154578, 4.842880232886576 52.41372327974398, 4.839932503802107 52.41372327974398, 4.839932503802107 52.41552508154578))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3163,5991,5991,GBA,"POLYGON ((4.839932503802107 52.417326883347584, 4.842880232886576 52.417326883347584, 4.842880232886576 52.41552508154578, 4.839932503802107 52.41552508154578, 4.839932503802107 52.417326883347584))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3164,5992,5992,GBA,"POLYGON ((4.839932503802107 52.41912868514939, 4.842880232886576 52.41912868514939, 4.842880232886576 52.417326883347584, 4.839932503802107 52.417326883347584, 4.839932503802107 52.41912868514939))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,6017,6017,Uithoorn,"POLYGON ((4.842880232886576 52.23894850496899, 4.845827961971045 52.23894850496899, 4.845827961971045 52.237146703167184, 4.842880232886576 52.237146703167184, 4.842880232886576 52.23894850496899))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3166,6018,6018,Uithoorn,"POLYGON ((4.842880232886576 52.24075030677079, 4.845827961971045 52.24075030677079, 4.845827961971045 52.23894850496899, 4.842880232886576 52.23894850496899, 4.842880232886576 52.24075030677079))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3167,6019,6019,Uithoorn,"POLYGON ((4.842880232886576 52.242552108572596, 4.845827961971045 52.242552108572596, 4.845827961971045 52.24075030677079, 4.842880232886576 52.24075030677079, 4.842880232886576 52.242552108572596))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3168,6020,6020,Uithoorn,"POLYGON ((4.842880232886576 52.2443539103744, 4.845827961971045 52.2443539103744, 4.845827961971045 52.242552108572596, 4.842880232886576 52.242552108572596, 4.842880232886576 52.2443539103744))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3169,6021,6021,Uithoorn,"POLYGON ((4.842880232886576 52.246155712176204, 4.845827961971045 52.246155712176204, 4.845827961971045 52.2443539103744, 4.842880232886576 52.2443539103744, 4.842880232886576 52.246155712176204))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3170,6022,6022,Uithoorn,"POLYGON ((4.842880232886576 52.24795751397801, 4.845827961971045 52.24795751397801, 4.845827961971045 52.246155712176204, 4.842880232886576 52.246155712176204, 4.842880232886576 52.24795751397801))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3171,6023,6023,Uithoorn,"POLYGON ((4.842880232886576 52.24975931577981, 4.845827961971045 52.24975931577981, 4.845827961971045 52.24795751397801, 4.842880232886576 52.24795751397801, 4.842880232886576 52.24975931577981))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3172,6024,6024,Uithoorn,"POLYGON ((4.842880232886576 52.251561117581616, 4.845827961971045 52.251561117581616, 4.845827961971045 52.24975931577981, 4.842880232886576 52.24975931577981, 4.842880232886576 52.251561117581616))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3173,6025,6025,Uithoorn,"POLYGON ((4.842880232886576 52.25336291938342, 4.845827961971045 52.25336291938342, 4.845827961971045 52.251561117581616, 4.842880232886576 52.251561117581616, 4.842880232886576 52.25336291938342))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3174,6026,6026,Uithoorn,"POLYGON ((4.842880232886576 52.255164721185224, 4.845827961971045 52.255164721185224, 4.845827961971045 52.25336291938342, 4.842880232886576 52.25336291938342, 4.842880232886576 52.255164721185224))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3175,6027,6027,Uithoorn,"POLYGON ((4.842880232886576 52.25696652298703, 4.845827961971045 52.25696652298703, 4.845827961971045 52.255164721185224, 4.842880232886576 52.255164721185224, 4.842880232886576 52.25696652298703))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3176,6028,6028,Uithoorn,"POLYGON ((4.842880232886576 52.25876832478883, 4.845827961971045 52.25876832478883, 4.845827961971045 52.25696652298703, 4.842880232886576 52.25696652298703, 4.842880232886576 52.25876832478883))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3177,6029,6029,Uithoorn,"POLYGON ((4.842880232886576 52.260570126590636, 4.845827961971045 52.260570126590636, 4.845827961971045 52.25876832478883, 4.842880232886576 52.25876832478883, 4.842880232886576 52.260570126590636))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3178,6030,6030,Uithoorn,"POLYGON ((4.842880232886576 52.26237192839244, 4.845827961971045 52.26237192839244, 4.845827961971045 52.260570126590636, 4.842880232886576 52.260570126590636, 4.842880232886576 52.26237192839244))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3179,6031,6031,Uithoorn,"POLYGON ((4.842880232886576 52.264173730194244, 4.845827961971045 52.264173730194244, 4.845827961971045 52.26237192839244, 4.842880232886576 52.26237192839244, 4.842880232886576 52.264173730194244))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3180,6032,6032,Uithoorn,"POLYGON ((4.842880232886576 52.26597553199605, 4.845827961971045 52.26597553199605, 4.845827961971045 52.264173730194244, 4.842880232886576 52.264173730194244, 4.842880232886576 52.26597553199605))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3181,6033,6033,Uithoorn,"POLYGON ((4.842880232886576 52.26777733379785, 4.845827961971045 52.26777733379785, 4.845827961971045 52.26597553199605, 4.842880232886576 52.26597553199605, 4.842880232886576 52.26777733379785))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3182,6034,6034,Uithoorn,"POLYGON ((4.842880232886576 52.269579135599656, 4.845827961971045 52.269579135599656, 4.845827961971045 52.26777733379785, 4.842880232886576 52.26777733379785, 4.842880232886576 52.269579135599656))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3183,6035,6035,Uithoorn,"POLYGON ((4.842880232886576 52.27138093740146, 4.845827961971045 52.27138093740146, 4.845827961971045 52.269579135599656, 4.842880232886576 52.269579135599656, 4.842880232886576 52.27138093740146))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3184,6036,6036,Uithoorn,"POLYGON ((4.842880232886576 52.273182739203264, 4.845827961971045 52.273182739203264, 4.845827961971045 52.27138093740146, 4.842880232886576 52.27138093740146, 4.842880232886576 52.273182739203264))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3185,6037,6037,Uithoorn,"POLYGON ((4.842880232886576 52.27498454100507, 4.845827961971045 52.27498454100507, 4.845827961971045 52.273182739203264, 4.842880232886576 52.273182739203264, 4.842880232886576 52.27498454100507))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3186,6038,6038,Uithoorn,"POLYGON ((4.842880232886576 52.27678634280687, 4.845827961971045 52.27678634280687, 4.845827961971045 52.27498454100507, 4.842880232886576 52.27498454100507, 4.842880232886576 52.27678634280687))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3187,6039,6039,Amstelveen,"POLYGON ((4.842880232886576 52.278588144608676, 4.845827961971045 52.278588144608676, 4.845827961971045 52.27678634280687, 4.842880232886576 52.27678634280687, 4.842880232886576 52.278588144608676))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3188,6040,6040,Amstelveen,"POLYGON ((4.842880232886576 52.28038994641048, 4.845827961971045 52.28038994641048, 4.845827961971045 52.278588144608676, 4.842880232886576 52.278588144608676, 4.842880232886576 52.28038994641048))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3189,6041,6041,Amstelveen,"POLYGON ((4.842880232886576 52.282191748212284, 4.845827961971045 52.282191748212284, 4.845827961971045 52.28038994641048, 4.842880232886576 52.28038994641048, 4.842880232886576 52.282191748212284))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3190,6042,6042,Amstelveen,"POLYGON ((4.842880232886576 52.28399355001409, 4.845827961971045 52.28399355001409, 4.845827961971045 52.282191748212284, 4.842880232886576 52.282191748212284, 4.842880232886576 52.28399355001409))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3191,6043,6043,Amstelveen,"POLYGON ((4.842880232886576 52.28579535181589, 4.845827961971045 52.28579535181589, 4.845827961971045 52.28399355001409, 4.842880232886576 52.28399355001409, 4.842880232886576 52.28579535181589))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3192,6044,6044,Amstelveen,"POLYGON ((4.842880232886576 52.287597153617696, 4.845827961971045 52.287597153617696, 4.845827961971045 52.28579535181589, 4.842880232886576 52.28579535181589, 4.842880232886576 52.287597153617696))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3193,6045,6045,Amstelveen,"POLYGON ((4.842880232886576 52.2893989554195, 4.845827961971045 52.2893989554195, 4.845827961971045 52.287597153617696, 4.842880232886576 52.287597153617696, 4.842880232886576 52.2893989554195))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3194,6046,6046,Amstelveen,"POLYGON ((4.842880232886576 52.291200757221304, 4.845827961971045 52.291200757221304, 4.845827961971045 52.2893989554195, 4.842880232886576 52.2893989554195, 4.842880232886576 52.291200757221304))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3195,6047,6047,Amstelveen,"POLYGON ((4.842880232886576 52.29300255902311, 4.845827961971045 52.29300255902311, 4.845827961971045 52.291200757221304, 4.842880232886576 52.291200757221304, 4.842880232886576 52.29300255902311))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,6048,6048,Amstelveen,"POLYGON ((4.842880232886576 52.29480436082491, 4.845827961971045 52.29480436082491, 4.845827961971045 52.29300255902311, 4.842880232886576 52.29300255902311, 4.842880232886576 52.29480436082491))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3197,6049,6049,Amstelveen,"POLYGON ((4.842880232886576 52.296606162626716, 4.845827961971045 52.296606162626716, 4.845827961971045 52.29480436082491, 4.842880232886576 52.29480436082491, 4.842880232886576 52.296606162626716))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3198,6050,6050,Amstelveen,"POLYGON ((4.842880232886576 52.29840796442852, 4.845827961971045 52.29840796442852, 4.845827961971045 52.296606162626716, 4.842880232886576 52.296606162626716, 4.842880232886576 52.29840796442852))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3199,6051,6051,Amstelveen,"POLYGON ((4.842880232886576 52.300209766230324, 4.845827961971045 52.300209766230324, 4.845827961971045 52.29840796442852, 4.842880232886576 52.29840796442852, 4.842880232886576 52.300209766230324))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3200,6052,6052,Amstelveen,"POLYGON ((4.842880232886576 52.30201156803213, 4.845827961971045 52.30201156803213, 4.845827961971045 52.300209766230324, 4.842880232886576 52.300209766230324, 4.842880232886576 52.30201156803213))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3201,6053,6053,Amstelveen,"POLYGON ((4.842880232886576 52.30381336983393, 4.845827961971045 52.30381336983393, 4.845827961971045 52.30201156803213, 4.842880232886576 52.30201156803213, 4.842880232886576 52.30381336983393))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3202,6054,6054,Amstelveen,"POLYGON ((4.842880232886576 52.305615171635736, 4.845827961971045 52.305615171635736, 4.845827961971045 52.30381336983393, 4.842880232886576 52.30381336983393, 4.842880232886576 52.305615171635736))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,6055,6055,Amstelveen,"POLYGON ((4.842880232886576 52.30741697343754, 4.845827961971045 52.30741697343754, 4.845827961971045 52.305615171635736, 4.842880232886576 52.305615171635736, 4.842880232886576 52.30741697343754))",True,6.675,0.214,1907.93,0.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,43.0
3204,6056,6056,Amstelveen,"POLYGON ((4.842880232886576 52.309218775239344, 4.845827961971045 52.309218775239344, 4.845827961971045 52.30741697343754, 4.842880232886576 52.30741697343754, 4.842880232886576 52.309218775239344))",True,8.258,0.259,1954.926,4.0,6.0,0.0,0.0,18.0,21.0,2.0,0.0,0.0,0.0,14.0,0.0,26.0,0.0,3.0,0.0,1.0,95.0
3205,6057,6057,Amstelveen,"POLYGON ((4.842880232886576 52.31102057704115, 4.845827961971045 52.31102057704115, 4.845827961971045 52.309218775239344, 4.842880232886576 52.309218775239344, 4.842880232886576 52.31102057704115))",True,6.828,0.169,1970.431,0.0,13.0,3.0,1.0,2.0,0.0,0.0,0.0,32.0,0.0,14.0,1.0,57.0,0.0,5.0,2.0,0.0,130.0
3206,6058,6058,Amstelveen,"POLYGON ((4.842880232886576 52.31282237884295, 4.845827961971045 52.31282237884295, 4.845827961971045 52.31102057704115, 4.842880232886576 52.31102057704115, 4.842880232886576 52.31282237884295))",True,7.178,0.26,1958.34,0.0,9.0,0.0,0.0,0.0,9.0,2.0,0.0,5.0,1.0,1.0,1.0,62.0,0.0,4.0,12.0,0.0,106.0
3207,6059,6059,Amstelveen,"POLYGON ((4.842880232886576 52.314624180644756, 4.845827961971045 52.314624180644756, 4.845827961971045 52.31282237884295, 4.842880232886576 52.31282237884295, 4.842880232886576 52.314624180644756))",True,7.222,0.254,1998.082,0.0,0.0,0.0,26.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,56.0,0.0,12.0,10.0,0.0,110.0
3208,6060,6060,Amstelveen,"POLYGON ((4.842880232886576 52.31642598244656, 4.845827961971045 52.31642598244656, 4.845827961971045 52.314624180644756, 4.842880232886576 52.314624180644756, 4.842880232886576 52.31642598244656))",True,8.369,0.314,1097.297,2.0,1.0,0.0,59.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,0.0,11.0,3.0,0.0,1.0,0.0,91.0
3209,6061,6061,Amstelveen,"POLYGON ((4.842880232886576 52.318227784248364, 4.845827961971045 52.318227784248364, 4.845827961971045 52.31642598244656, 4.842880232886576 52.31642598244656, 4.842880232886576 52.318227784248364))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3210,6062,6062,Amstelveen,"POLYGON ((4.842880232886576 52.32002958605017, 4.845827961971045 52.32002958605017, 4.845827961971045 52.318227784248364, 4.842880232886576 52.318227784248364, 4.842880232886576 52.32002958605017))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3211,6063,6063,Amstelveen,"POLYGON ((4.842880232886576 52.32183138785197, 4.845827961971045 52.32183138785197, 4.845827961971045 52.32002958605017, 4.842880232886576 52.32002958605017, 4.842880232886576 52.32183138785197))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3212,6064,6064,Amstelveen,"POLYGON ((4.842880232886576 52.323633189653776, 4.845827961971045 52.323633189653776, 4.845827961971045 52.32183138785197, 4.842880232886576 52.32183138785197, 4.842880232886576 52.323633189653776))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3213,6065,6065,Amstelveen,"POLYGON ((4.842880232886576 52.32543499145558, 4.845827961971045 52.32543499145558, 4.845827961971045 52.323633189653776, 4.842880232886576 52.323633189653776, 4.842880232886576 52.32543499145558))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3214,6066,6066,Amstelveen,"POLYGON ((4.842880232886576 52.327236793257384, 4.845827961971045 52.327236793257384, 4.845827961971045 52.32543499145558, 4.842880232886576 52.32543499145558, 4.842880232886576 52.327236793257384))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3215,6067,6067,Amstelveen,"POLYGON ((4.842880232886576 52.32903859505919, 4.845827961971045 52.32903859505919, 4.845827961971045 52.327236793257384, 4.842880232886576 52.327236793257384, 4.842880232886576 52.32903859505919))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3216,6068,6068,Amstelveen,"POLYGON ((4.842880232886576 52.33084039686099, 4.845827961971045 52.33084039686099, 4.845827961971045 52.32903859505919, 4.842880232886576 52.32903859505919, 4.842880232886576 52.33084039686099))",True,10.426,0.313,1818.529,0.0,0.0,1.0,1.0,5.0,9.0,16.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
3217,6069,6069,Pieter,"POLYGON ((4.842880232886576 52.332642198662796, 4.845827961971045 52.332642198662796, 4.845827961971045 52.33084039686099, 4.842880232886576 52.33084039686099, 4.842880232886576 52.332642198662796))",True,15.66,0.627,1946.22,3.0,54.0,4.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,82.0
3218,6070,6070,Pieter,"POLYGON ((4.842880232886576 52.3344440004646, 4.845827961971045 52.3344440004646, 4.845827961971045 52.332642198662796, 4.842880232886576 52.332642198662796, 4.842880232886576 52.3344440004646))",True,17.479,0.579,1895.449,1.0,17.0,3.0,2.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,49.0
3219,6071,6071,Pieter,"POLYGON ((4.842880232886576 52.336245802266404, 4.845827961971045 52.336245802266404, 4.845827961971045 52.3344440004646, 4.842880232886576 52.3344440004646, 4.842880232886576 52.336245802266404))",True,13.082,0.344,1932.441,9.0,14.0,5.0,0.0,28.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
3220,6072,6072,Pieter,"POLYGON ((4.842880232886576 52.33804760406821, 4.845827961971045 52.33804760406821, 4.845827961971045 52.336245802266404, 4.842880232886576 52.336245802266404, 4.842880232886576 52.33804760406821))",True,10.402,0.165,2010.647,32.0,0.0,2.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0
3221,6073,6073,Pieter,"POLYGON ((4.842880232886576 52.33984940587001, 4.845827961971045 52.33984940587001, 4.845827961971045 52.33804760406821, 4.842880232886576 52.33804760406821, 4.842880232886576 52.33984940587001))",True,8.397,0.307,1781.785,0.0,0.0,0.0,0.0,27.0,23.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,0.0,65.0
3222,6074,6074,Pieter,"POLYGON ((4.842880232886576 52.341651207671816, 4.845827961971045 52.341651207671816, 4.845827961971045 52.33984940587001, 4.842880232886576 52.33984940587001, 4.842880232886576 52.341651207671816))",True,7.452,0.174,1940.845,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,58.0
3223,6075,6075,Pieter,"POLYGON ((4.842880232886576 52.34345300947362, 4.845827961971045 52.34345300947362, 4.845827961971045 52.341651207671816, 4.842880232886576 52.341651207671816, 4.842880232886576 52.34345300947362))",True,14.293,0.372,1804.545,3.0,0.0,15.0,0.0,10.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
3224,6076,6076,Pieter,"POLYGON ((4.842880232886576 52.345254811275424, 4.845827961971045 52.345254811275424, 4.845827961971045 52.34345300947362, 4.842880232886576 52.34345300947362, 4.842880232886576 52.345254811275424))",True,21.5,0.0,1970.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3225,6077,6077,Pieter,"POLYGON ((4.842880232886576 52.34705661307723, 4.845827961971045 52.34705661307723, 4.845827961971045 52.345254811275424, 4.842880232886576 52.345254811275424, 4.842880232886576 52.34705661307723))",True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3226,6078,6078,Pieter,"POLYGON ((4.842880232886576 52.34885841487903, 4.845827961971045 52.34885841487903, 4.845827961971045 52.34705661307723, 4.842880232886576 52.34705661307723, 4.842880232886576 52.34885841487903))",True,3.0,0.15,1710.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0
3227,6079,6079,Pieter,"POLYGON ((4.842880232886576 52.350660216680836, 4.845827961971045 52.350660216680836, 4.845827961971045 52.34885841487903, 4.842880232886576 52.34885841487903, 4.842880232886576 52.350660216680836))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
