grid_id,service_area,geometry,has_tree,avg_height,avg_diameter,avg_year,Populus,Acer,Fraxinus,Alnus,Salix,Ulmus,Tilia,Onbekend,Quercus,Robinia,Betula,Crataegus,Carpinus,Overig,Prunus,Platanus,Malus,has_trees
6418,Amstelveen,"POLYGON ((4.851723420139983 52.28579535181589, 4.854671149224452 52.28579535181589, 4.854671149224452 52.28399355001409, 4.851723420139983 52.28399355001409, 4.851723420139983 52.28579535181589))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6419,Amstelveen,"POLYGON ((4.851723420139983 52.287597153617696, 4.854671149224452 52.287597153617696, 4.854671149224452 52.28579535181589, 4.851723420139983 52.28579535181589, 4.851723420139983 52.287597153617696))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6420,Amstelveen,"POLYGON ((4.851723420139983 52.2893989554195, 4.854671149224452 52.2893989554195, 4.854671149224452 52.287597153617696, 4.851723420139983 52.287597153617696, 4.851723420139983 52.2893989554195))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6421,Amstelveen,"POLYGON ((4.851723420139983 52.291200757221304, 4.854671149224452 52.291200757221304, 4.854671149224452 52.2893989554195, 4.851723420139983 52.2893989554195, 4.851723420139983 52.291200757221304))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6422,Amstelveen,"POLYGON ((4.851723420139983 52.29300255902311, 4.854671149224452 52.29300255902311, 4.854671149224452 52.291200757221304, 4.851723420139983 52.291200757221304, 4.851723420139983 52.29300255902311))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6423,Amstelveen,"POLYGON ((4.851723420139983 52.29480436082491, 4.854671149224452 52.29480436082491, 4.854671149224452 52.29300255902311, 4.851723420139983 52.29300255902311, 4.851723420139983 52.29480436082491))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6424,Amstelveen,"POLYGON ((4.851723420139983 52.296606162626716, 4.854671149224452 52.296606162626716, 4.854671149224452 52.29480436082491, 4.851723420139983 52.29480436082491, 4.851723420139983 52.296606162626716))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6425,Amstelveen,"POLYGON ((4.851723420139983 52.29840796442852, 4.854671149224452 52.29840796442852, 4.854671149224452 52.296606162626716, 4.851723420139983 52.296606162626716, 4.851723420139983 52.29840796442852))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6426,Amstelveen,"POLYGON ((4.851723420139983 52.300209766230324, 4.854671149224452 52.300209766230324, 4.854671149224452 52.29840796442852, 4.851723420139983 52.29840796442852, 4.851723420139983 52.300209766230324))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6427,Amstelveen,"POLYGON ((4.851723420139983 52.30201156803213, 4.854671149224452 52.30201156803213, 4.854671149224452 52.300209766230324, 4.851723420139983 52.300209766230324, 4.851723420139983 52.30201156803213))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6428,Amstelveen,"POLYGON ((4.851723420139983 52.30381336983393, 4.854671149224452 52.30381336983393, 4.854671149224452 52.30201156803213, 4.851723420139983 52.30201156803213, 4.851723420139983 52.30381336983393))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6429,Amstelveen,"POLYGON ((4.851723420139983 52.305615171635736, 4.854671149224452 52.305615171635736, 4.854671149224452 52.30381336983393, 4.851723420139983 52.30381336983393, 4.851723420139983 52.305615171635736))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6430,Amstelveen,"POLYGON ((4.851723420139983 52.30741697343754, 4.854671149224452 52.30741697343754, 4.854671149224452 52.305615171635736, 4.851723420139983 52.305615171635736, 4.851723420139983 52.30741697343754))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6431,Amstelveen,"POLYGON ((4.851723420139983 52.309218775239344, 4.854671149224452 52.309218775239344, 4.854671149224452 52.30741697343754, 4.851723420139983 52.30741697343754, 4.851723420139983 52.309218775239344))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6432,Amstelveen,"POLYGON ((4.851723420139983 52.31102057704115, 4.854671149224452 52.31102057704115, 4.854671149224452 52.309218775239344, 4.851723420139983 52.309218775239344, 4.851723420139983 52.31102057704115))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6433,Amstelveen,"POLYGON ((4.851723420139983 52.31282237884295, 4.854671149224452 52.31282237884295, 4.854671149224452 52.31102057704115, 4.851723420139983 52.31102057704115, 4.851723420139983 52.31282237884295))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6434,Amstelveen,"POLYGON ((4.851723420139983 52.314624180644756, 4.854671149224452 52.314624180644756, 4.854671149224452 52.31282237884295, 4.851723420139983 52.31282237884295, 4.851723420139983 52.314624180644756))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6435,Amstelveen,"POLYGON ((4.851723420139983 52.31642598244656, 4.854671149224452 52.31642598244656, 4.854671149224452 52.314624180644756, 4.851723420139983 52.314624180644756, 4.851723420139983 52.31642598244656))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6436,Amstelveen,"POLYGON ((4.851723420139983 52.318227784248364, 4.854671149224452 52.318227784248364, 4.854671149224452 52.31642598244656, 4.851723420139983 52.31642598244656, 4.851723420139983 52.318227784248364))",True,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
6437,Amstelveen,"POLYGON ((4.851723420139983 52.32002958605017, 4.854671149224452 52.32002958605017, 4.854671149224452 52.318227784248364, 4.851723420139983 52.318227784248364, 4.851723420139983 52.32002958605017))",True,11.346,0.715,0.0,0.0,2.0,3.0,5.0,1.0,0.0,0.0,17.0,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,True
6438,Amstelveen,"POLYGON ((4.851723420139983 52.32183138785197, 4.854671149224452 52.32183138785197, 4.854671149224452 52.32002958605017, 4.851723420139983 52.32002958605017, 4.851723420139983 52.32183138785197))",True,13.651,0.425,336.333,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,36.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,True
6439,Amstelveen,"POLYGON ((4.851723420139983 52.323633189653776, 4.854671149224452 52.323633189653776, 4.854671149224452 52.32183138785197, 4.851723420139983 52.32183138785197, 4.851723420139983 52.323633189653776))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6440,Amstelveen,"POLYGON ((4.851723420139983 52.32543499145558, 4.854671149224452 52.32543499145558, 4.854671149224452 52.323633189653776, 4.851723420139983 52.323633189653776, 4.851723420139983 52.32543499145558))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6441,Amstelveen,"POLYGON ((4.851723420139983 52.327236793257384, 4.854671149224452 52.327236793257384, 4.854671149224452 52.32543499145558, 4.851723420139983 52.32543499145558, 4.851723420139983 52.327236793257384))",True,13.273,0.0,655.85,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
6442,Amstelveen,"POLYGON ((4.851723420139983 52.32903859505919, 4.854671149224452 52.32903859505919, 4.854671149224452 52.327236793257384, 4.851723420139983 52.327236793257384, 4.851723420139983 52.32903859505919))",True,10.893,0.0,265.526,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,True
6443,Amstelveen,"POLYGON ((4.851723420139983 52.33084039686099, 4.854671149224452 52.33084039686099, 4.854671149224452 52.32903859505919, 4.851723420139983 52.32903859505919, 4.851723420139983 52.33084039686099))",True,4.859,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,True
6444,Amstelveen,"POLYGON ((4.851723420139983 52.332642198662796, 4.854671149224452 52.332642198662796, 4.854671149224452 52.33084039686099, 4.851723420139983 52.33084039686099, 4.851723420139983 52.332642198662796))",True,5.61,0.235,1906.569,0.0,1.0,1.0,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,True
6445,Pieter,"POLYGON ((4.851723420139983 52.3344440004646, 4.854671149224452 52.3344440004646, 4.854671149224452 52.332642198662796, 4.851723420139983 52.332642198662796, 4.851723420139983 52.3344440004646))",True,16.075,0.277,1968.973,2.0,53.0,14.0,538.0,4.0,0.0,0.0,0.0,1.0,0.0,13.0,2.0,6.0,1.0,2.0,1.0,0.0,True
6446,Pieter,"POLYGON ((4.851723420139983 52.336245802266404, 4.854671149224452 52.336245802266404, 4.854671149224452 52.3344440004646, 4.851723420139983 52.3344440004646, 4.851723420139983 52.336245802266404))",True,16.197,0.286,1971.723,83.0,13.0,1.0,337.0,26.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,True
6447,Pieter,"POLYGON ((4.851723420139983 52.33804760406821, 4.854671149224452 52.33804760406821, 4.854671149224452 52.336245802266404, 4.851723420139983 52.336245802266404, 4.851723420139983 52.33804760406821))",True,17.462,0.285,1919.593,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
6448,Pieter,"POLYGON ((4.851723420139983 52.33984940587001, 4.854671149224452 52.33984940587001, 4.854671149224452 52.33804760406821, 4.851723420139983 52.33804760406821, 4.851723420139983 52.33984940587001))",True,17.535,0.225,1980.5,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,True
6449,Pieter,"POLYGON ((4.851723420139983 52.341651207671816, 4.854671149224452 52.341651207671816, 4.854671149224452 52.33984940587001, 4.851723420139983 52.33984940587001, 4.851723420139983 52.341651207671816))",True,14.607,0.275,1996.296,68.0,3.0,9.0,0.0,0.0,0.0,5.0,0.0,16.0,0.0,1.0,0.0,0.0,45.0,0.0,15.0,0.0,True
6450,Pieter,"POLYGON ((4.851723420139983 52.34345300947362, 4.854671149224452 52.34345300947362, 4.854671149224452 52.341651207671816, 4.851723420139983 52.341651207671816, 4.851723420139983 52.34345300947362))",True,8.189,0.263,1893.052,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,1.0,7.0,0.0,True
6451,Pieter,"POLYGON ((4.851723420139983 52.345254811275424, 4.854671149224452 52.345254811275424, 4.854671149224452 52.34345300947362, 4.851723420139983 52.34345300947362, 4.851723420139983 52.345254811275424))",True,10.979,0.24,1996.571,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,28.0,0.0,True
6452,Pieter,"POLYGON ((4.851723420139983 52.34705661307723, 4.854671149224452 52.34705661307723, 4.854671149224452 52.345254811275424, 4.851723420139983 52.345254811275424, 4.851723420139983 52.34705661307723))",True,8.988,0.181,2000.268,3.0,8.0,6.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,65.0,1.0,0.0,0.0,True
6453,Pieter,"POLYGON ((4.851723420139983 52.34885841487903, 4.854671149224452 52.34885841487903, 4.854671149224452 52.34705661307723, 4.851723420139983 52.34705661307723, 4.851723420139983 52.34885841487903))",True,12.569,0.359,1989.545,5.0,10.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,True
6454,Pieter,"POLYGON ((4.851723420139983 52.350660216680836, 4.854671149224452 52.350660216680836, 4.854671149224452 52.34885841487903, 4.851723420139983 52.34885841487903, 4.851723420139983 52.350660216680836))",True,12.204,0.312,1852.61,6.0,0.0,19.0,3.0,0.0,10.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,11.0,0.0,True
6455,Pieter,"POLYGON ((4.851723420139983 52.35246201848264, 4.854671149224452 52.35246201848264, 4.854671149224452 52.350660216680836, 4.851723420139983 52.350660216680836, 4.851723420139983 52.35246201848264))",True,11.451,0.348,1984.244,0.0,0.0,0.0,8.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,10.0,0.0,True
6456,Pieter,"POLYGON ((4.851723420139983 52.354263820284444, 4.854671149224452 52.354263820284444, 4.854671149224452 52.35246201848264, 4.851723420139983 52.35246201848264, 4.851723420139983 52.354263820284444))",True,10.237,0.307,1988.914,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,15.0,0.0,True
6457,Pieter,"POLYGON ((4.851723420139983 52.35606562208625, 4.854671149224452 52.35606562208625, 4.854671149224452 52.354263820284444, 4.851723420139983 52.354263820284444, 4.851723420139983 52.35606562208625))",True,11.005,0.377,1926.009,4.0,0.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,18.0,3.0,32.0,4.0,True
6458,Pieter,"POLYGON ((4.851723420139983 52.35786742388805, 4.854671149224452 52.35786742388805, 4.854671149224452 52.35606562208625, 4.851723420139983 52.35606562208625, 4.851723420139983 52.35786742388805))",True,10.22,0.352,1850.717,0.0,1.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,14.0,5.0,16.0,0.0,True
6459,Pieter,"POLYGON ((4.851723420139983 52.359669225689856, 4.854671149224452 52.359669225689856, 4.854671149224452 52.35786742388805, 4.851723420139983 52.35786742388805, 4.851723420139983 52.359669225689856))",True,8.908,0.323,1922.57,0.0,0.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,0.0,2.0,0.0,2.0,16.0,16.0,1.0,2.0,True
6460,Pieter,"POLYGON ((4.851723420139983 52.36147102749166, 4.854671149224452 52.36147102749166, 4.854671149224452 52.359669225689856, 4.851723420139983 52.359669225689856, 4.851723420139983 52.36147102749166))",True,13.89,0.442,1848.357,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,5.0,0.0,0.0,15.0,25.0,0.0,0.0,0.0,True
6461,Pieter,"POLYGON ((4.851723420139983 52.363272829293464, 4.854671149224452 52.363272829293464, 4.854671149224452 52.36147102749166, 4.851723420139983 52.36147102749166, 4.851723420139983 52.363272829293464))",True,13.917,0.455,1937.35,1.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,0.0,6.0,0.0,0.0,12.0,33.0,0.0,0.0,0.0,True
6462,Hendrik,"POLYGON ((4.851723420139983 52.36507463109527, 4.854671149224452 52.36507463109527, 4.854671149224452 52.363272829293464, 4.851723420139983 52.363272829293464, 4.851723420139983 52.36507463109527))",True,11.011,0.404,1821.235,4.0,0.0,0.0,8.0,0.0,19.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,True
6463,Hendrik,"POLYGON ((4.851723420139983 52.36687643289707, 4.854671149224452 52.36687643289707, 4.854671149224452 52.36507463109527, 4.851723420139983 52.36507463109527, 4.851723420139983 52.36687643289707))",True,11.783,0.311,1830.167,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,True
6464,Hendrik,"POLYGON ((4.851723420139983 52.368678234698876, 4.854671149224452 52.368678234698876, 4.854671149224452 52.36687643289707, 4.851723420139983 52.36687643289707, 4.851723420139983 52.368678234698876))",True,10.929,0.343,1982.453,0.0,0.0,5.0,0.0,0.0,26.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,True
6465,Hendrik,"POLYGON ((4.851723420139983 52.37048003650068, 4.854671149224452 52.37048003650068, 4.854671149224452 52.368678234698876, 4.851723420139983 52.368678234698876, 4.851723420139983 52.37048003650068))",True,8.15,0.27,1999.022,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,67.0,8.0,0.0,0.0,True
6466,Hendrik,"POLYGON ((4.851723420139983 52.372281838302484, 4.854671149224452 52.372281838302484, 4.854671149224452 52.37048003650068, 4.851723420139983 52.37048003650068, 4.851723420139983 52.372281838302484))",True,9.425,0.294,1978.236,0.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,13.0,9.0,1.0,2.0,0.0,41.0,5.0,0.0,5.0,True
6467,Hendrik,"POLYGON ((4.851723420139983 52.37408364010429, 4.854671149224452 52.37408364010429, 4.854671149224452 52.372281838302484, 4.851723420139983 52.372281838302484, 4.851723420139983 52.37408364010429))",True,13.049,0.371,1939.571,0.0,10.0,0.0,0.0,1.0,12.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,34.0,8.0,29.0,3.0,True
6468,Hendrik,"POLYGON ((4.851723420139983 52.37588544190609, 4.854671149224452 52.37588544190609, 4.854671149224452 52.37408364010429, 4.851723420139983 52.37408364010429, 4.851723420139983 52.37588544190609))",True,15.411,0.0,1952.644,6.0,15.0,1.0,1.0,0.0,0.0,46.0,0.0,210.0,0.0,0.0,0.0,3.0,5.0,1.0,9.0,18.0,True
6469,Teunis,"POLYGON ((4.851723420139983 52.377687243707896, 4.854671149224452 52.377687243707896, 4.854671149224452 52.37588544190609, 4.851723420139983 52.37588544190609, 4.851723420139983 52.377687243707896))",True,9.794,0.0,1921.016,9.0,13.0,15.0,6.0,1.0,1.0,27.0,0.0,0.0,6.0,4.0,0.0,0.0,37.0,1.0,0.0,2.0,True
6470,Teunis,"POLYGON ((4.851723420139983 52.3794890455097, 4.854671149224452 52.3794890455097, 4.854671149224452 52.377687243707896, 4.851723420139983 52.377687243707896, 4.851723420139983 52.3794890455097))",True,8.748,0.0,1954.14,0.0,27.0,0.0,0.0,3.0,2.0,25.0,0.0,0.0,10.0,12.0,6.0,2.0,63.0,13.0,1.0,0.0,True
6471,Teunis,"POLYGON ((4.851723420139983 52.381290847311504, 4.854671149224452 52.381290847311504, 4.854671149224452 52.3794890455097, 4.851723420139983 52.3794890455097, 4.851723420139983 52.381290847311504))",True,9.656,0.2,1985.148,0.0,5.0,1.0,0.0,2.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,43.0,9.0,9.0,2.0,True
6472,Teunis,"POLYGON ((4.851723420139983 52.38309264911331, 4.854671149224452 52.38309264911331, 4.854671149224452 52.381290847311504, 4.851723420139983 52.381290847311504, 4.851723420139983 52.38309264911331))",True,12.17,0.0,1973.741,13.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,1.0,True
6473,Teunis,"POLYGON ((4.851723420139983 52.38489445091511, 4.854671149224452 52.38489445091511, 4.854671149224452 52.38309264911331, 4.851723420139983 52.38309264911331, 4.851723420139983 52.38489445091511))",True,10.412,0.0,1975.15,11.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,0.0,0.0,15.0,0.0,45.0,1.0,4.0,0.0,True
6474,Teunis,"POLYGON ((4.851723420139983 52.386696252716916, 4.854671149224452 52.386696252716916, 4.854671149224452 52.38489445091511, 4.851723420139983 52.38489445091511, 4.851723420139983 52.386696252716916))",True,10.226,0.292,1921.694,0.0,7.0,44.0,10.0,37.0,0.0,30.0,0.0,6.0,0.0,10.0,2.0,2.0,1.0,1.0,1.0,6.0,True
6475,Teunis,"POLYGON ((4.851723420139983 52.38849805451872, 4.854671149224452 52.38849805451872, 4.854671149224452 52.386696252716916, 4.851723420139983 52.386696252716916, 4.851723420139983 52.38849805451872))",True,10.928,0.316,1922.709,0.0,24.0,10.0,11.0,3.0,1.0,0.0,0.0,13.0,3.0,39.0,5.0,36.0,40.0,17.0,0.0,1.0,True
6476,Teunis,"POLYGON ((4.851723420139983 52.390299856320524, 4.854671149224452 52.390299856320524, 4.854671149224452 52.38849805451872, 4.851723420139983 52.38849805451872, 4.851723420139983 52.390299856320524))",True,6.522,0.222,1928.986,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,9.0,2.0,3.0,5.0,0.0,True
6477,Teunis,"POLYGON ((4.851723420139983 52.39210165812233, 4.854671149224452 52.39210165812233, 4.854671149224452 52.390299856320524, 4.851723420139983 52.390299856320524, 4.851723420139983 52.39210165812233))",True,13.787,0.0,1897.684,0.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,True
6478,Teunis,"POLYGON ((4.851723420139983 52.39390345992413, 4.854671149224452 52.39390345992413, 4.854671149224452 52.39210165812233, 4.851723420139983 52.39210165812233, 4.851723420139983 52.39390345992413))",True,10.567,0.0,1989.224,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,True
6479,Teunis,"POLYGON ((4.851723420139983 52.39570526172594, 4.854671149224452 52.39570526172594, 4.854671149224452 52.39390345992413, 4.851723420139983 52.39390345992413, 4.851723420139983 52.39570526172594))",True,8.5,0.0,1999.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,True
6480,Teunis,"POLYGON ((4.851723420139983 52.39750706352774, 4.854671149224452 52.39750706352774, 4.854671149224452 52.39570526172594, 4.851723420139983 52.39570526172594, 4.851723420139983 52.39750706352774))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6481,Teunis,"POLYGON ((4.851723420139983 52.399308865329544, 4.854671149224452 52.399308865329544, 4.854671149224452 52.39750706352774, 4.851723420139983 52.39750706352774, 4.851723420139983 52.399308865329544))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6482,GBA,"POLYGON ((4.851723420139983 52.40111066713135, 4.854671149224452 52.40111066713135, 4.854671149224452 52.399308865329544, 4.851723420139983 52.399308865329544, 4.851723420139983 52.40111066713135))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6483,GBA,"POLYGON ((4.851723420139983 52.40291246893315, 4.854671149224452 52.40291246893315, 4.854671149224452 52.40111066713135, 4.851723420139983 52.40111066713135, 4.851723420139983 52.40291246893315))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6484,GBA,"POLYGON ((4.851723420139983 52.40471427073496, 4.854671149224452 52.40471427073496, 4.854671149224452 52.40291246893315, 4.851723420139983 52.40291246893315, 4.851723420139983 52.40471427073496))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6485,GBA,"POLYGON ((4.851723420139983 52.40651607253676, 4.854671149224452 52.40651607253676, 4.854671149224452 52.40471427073496, 4.851723420139983 52.40471427073496, 4.851723420139983 52.40651607253676))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6486,GBA,"POLYGON ((4.851723420139983 52.408317874338564, 4.854671149224452 52.408317874338564, 4.854671149224452 52.40651607253676, 4.851723420139983 52.40651607253676, 4.851723420139983 52.408317874338564))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6487,GBA,"POLYGON ((4.851723420139983 52.41011967614037, 4.854671149224452 52.41011967614037, 4.854671149224452 52.408317874338564, 4.851723420139983 52.408317874338564, 4.851723420139983 52.41011967614037))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6488,GBA,"POLYGON ((4.851723420139983 52.41192147794217, 4.854671149224452 52.41192147794217, 4.854671149224452 52.41011967614037, 4.851723420139983 52.41011967614037, 4.851723420139983 52.41192147794217))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6489,GBA,"POLYGON ((4.851723420139983 52.41372327974398, 4.854671149224452 52.41372327974398, 4.854671149224452 52.41192147794217, 4.851723420139983 52.41192147794217, 4.851723420139983 52.41372327974398))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6490,GBA,"POLYGON ((4.851723420139983 52.41552508154578, 4.854671149224452 52.41552508154578, 4.854671149224452 52.41372327974398, 4.851723420139983 52.41372327974398, 4.851723420139983 52.41552508154578))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
6491,GBA,"POLYGON ((4.851723420139983 52.417326883347584, 4.854671149224452 52.417326883347584, 4.854671149224452 52.41552508154578, 4.851723420139983 52.41552508154578, 4.851723420139983 52.417326883347584))",False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
