Date,Hour,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend
2017-02-23,19,2845,True,12.191,0.0,1950.558,1.0,0.0,2.0,8.0,29.0,19.0,0.0,24.0,10.0,4.0,0.0,2.0,1.0,0.0,2.0,18.0,0.0
2023-07-05,12,7432,True,11.001,0.242,1913.809,18.0,0.0,4.0,6.0,11.0,12.0,7.0,53.0,14.0,0.0,5.0,2.0,18.0,2.0,23.0,398.0,2.0
2023-07-05,12,4729,True,12.654,0.0,1845.942,10.0,0.0,1.0,1.0,5.0,12.0,0.0,2.0,3.0,30.0,0.0,13.0,3.0,0.0,3.0,21.0,0.0
2023-07-05,12,11223,True,11.864,0.0,1527.864,5.0,3.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,12,13428,True,8.412,0.0,1671.843,8.0,0.0,1.0,0.0,0.0,45.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,0.0,19.0,7.0
2017-08-04,21,11735,True,6.995,0.0,907.825,25.0,41.0,26.0,3.0,11.0,4.0,17.0,43.0,6.0,0.0,23.0,0.0,4.0,3.0,1.0,10.0,0.0
2018-08-10,11,8289,True,11.5,0.75,1983.145,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,25.0,12.0,17.0,0.0
2023-11-02,17,6911,True,12.333,0.0,1974.778,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-28,7,9811,True,10.083,0.0,1973.567,0.0,1.0,0.0,3.0,21.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0
2012-01-03,13,10835,True,8.859,0.375,1477.76,0.0,0.0,0.0,7.0,44.0,0.0,0.0,0.0,10.0,0.0,0.0,40.0,0.0,20.0,0.0,2.0,2.0
2006-09-01,6,10521,True,8.143,0.0,382.024,1.0,5.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,16.0,0.0,5.0,0.0
2023-07-05,9,10867,True,21.5,0.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,9,10814,True,8.756,0.174,2008.634,32.0,17.0,15.0,43.0,0.0,0.0,103.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0
2010-08-18,18,5042,True,12.0,0.0,1973.286,0.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2010-08-25,20,13260,True,14.366,0.0,1916.917,13.0,4.0,24.0,0.0,1.0,24.0,1.0,11.0,7.0,28.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0
2020-06-13,0,9112,True,10.36,0.605,1879.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,18,5229,True,14.681,0.324,1987.264,37.0,1.0,12.0,5.0,12.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2017-12-30,16,7920,True,12.057,0.675,1978.61,3.0,19.0,0.0,0.0,3.0,25.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0
2017-12-31,10,12923,True,13.221,0.0,1873.659,0.0,2.0,9.0,2.0,0.0,7.0,7.0,12.0,0.0,0.0,6.0,4.0,2.0,22.0,10.0,49.0,0.0
2019-03-07,17,8478,True,9.527,0.0,1982.077,3.0,2.0,0.0,0.0,32.0,11.0,2.0,24.0,24.0,0.0,0.0,15.0,24.0,0.0,5.0,14.0,0.0
2021-03-11,12,7265,True,12.005,0.0,1833.955,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,10.0,15.0,0.0,8.0,0.0
2021-03-13,12,9493,True,12.809,0.15,1803.988,2.0,4.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,44.0,0.0,11.0,1.0
2023-07-05,10,10165,True,13.611,0.591,1907.442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,17.0,0.0,32.0,0.0
2023-07-05,10,10818,True,15.077,0.471,1928.222,49.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0
2019-08-10,16,10324,True,5.755,0.25,1852.346,5.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,32.0,0.0
2022-04-07,14,3528,True,6.198,0.0,1773.699,0.0,0.0,1.0,0.0,10.0,35.0,0.0,3.0,10.0,0.0,3.0,3.0,0.0,1.0,1.0,56.0,0.0
2023-03-13,11,3715,True,7.953,0.0,1859.395,11.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
2010-02-27,10,7411,True,7.996,0.0,1983.474,0.0,2.0,0.0,4.0,0.0,8.0,0.0,1.0,44.0,0.0,5.0,4.0,1.0,0.0,4.0,156.0,1.0
2022-02-19,11,2848,True,11.098,0.0,2000.157,0.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,1.0,3.0,7.0,3.0,0.0,0.0,0.0,16.0,0.0
2019-05-14,18,10516,True,11.7,0.0,1993.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2022-02-18,17,2845,True,12.191,0.0,1950.558,1.0,0.0,2.0,8.0,29.0,19.0,0.0,24.0,10.0,4.0,0.0,2.0,1.0,0.0,2.0,18.0,0.0
2023-07-05,9,6921,True,12.265,0.0,1990.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,9,4888,True,10.415,0.2,1958.606,0.0,3.0,0.0,25.0,19.0,14.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008-11-09,7,14619,True,9.66,0.31,1754.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2019-07-26,14,10987,True,6.9,0.15,2010.176,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,19,9665,True,14.175,0.4,1416.179,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,19.0,0.0,34.0,0.0,13.0,1.0
2020-02-10,15,11162,True,10.037,0.357,1749.827,3.0,23.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0
2020-02-09,18,11000,True,9.635,0.375,1972.714,5.0,0.0,9.0,1.0,0.0,22.0,1.0,0.0,3.0,13.0,2.0,0.0,7.0,1.0,0.0,13.0,0.0
2020-02-09,19,7420,True,10.879,0.385,1980.265,4.0,4.0,8.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
2013-04-18,15,10652,True,8.657,0.462,1973.563,13.0,0.0,0.0,0.0,26.0,1.0,10.0,0.0,12.0,0.0,12.0,0.0,1.0,3.0,0.0,48.0,0.0
2020-02-09,16,11677,True,12.464,0.363,1976.786,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2023-07-05,9,5748,True,21.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,9,8314,True,3.0,0.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,17,8769,True,14.564,0.512,1987.857,0.0,0.0,1.0,3.0,23.0,16.0,5.0,2.0,0.0,3.0,2.0,0.0,4.0,36.0,1.0,9.0,0.0
2023-11-02,17,6892,True,16.38,0.0,1893.562,9.0,20.0,1.0,3.0,0.0,9.0,2.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0
2011-08-07,15,9980,True,10.715,0.5,1402.911,5.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,143.0,0.0,1.0,1.0
2012-08-26,12,9138,True,11.528,0.357,1944.527,1.0,2.0,0.0,2.0,11.0,5.0,1.0,9.0,30.0,4.0,3.0,5.0,0.0,4.0,2.0,31.0,0.0
2022-02-20,19,12236,True,11.212,0.0,1960.088,19.0,3.0,6.0,1.0,35.0,15.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,5.0,0.0
2008-03-12,12,4853,True,21.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-24,20,8297,True,12.017,0.0,1924.276,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,27.0,0.0,12.0,0.0
2020-07-05,13,9166,True,15.769,0.0,1915.932,10.0,9.0,2.0,5.0,0.0,5.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2022-03-16,14,8811,True,11.152,0.0,1978.842,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,2.0,24.0,0.0
2019-07-25,20,8294,True,10.306,0.0,1886.389,0.0,0.0,10.0,3.0,5.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
2012-11-25,14,8457,True,9.446,0.282,1958.554,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,18.0,27.0,2.0,6.0,0.0
2018-01-29,10,12431,True,0.0,0.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2019-06-08,12,5400,True,10.771,0.227,1984.386,8.0,2.0,3.0,0.0,62.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2020-02-09,16,8607,True,13.524,0.666,1983.396,0.0,6.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,11.0,0.0
2022-02-19,9,8324,True,3.0,0.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2022-02-19,10,9302,True,17.457,0.358,1862.797,6.0,29.0,19.0,47.0,78.0,50.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,13.0,8.0,31.0,1.0
2022-02-17,8,5909,True,10.207,0.296,1995.214,14.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,22,10012,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,17,5378,True,10.061,0.0,1573.558,49.0,1.0,48.0,1.0,0.0,49.0,5.0,11.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,22.0,0.0
2008-08-13,19,6259,True,10.5,0.15,1997.375,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-10,16,7572,True,9.604,0.289,1918.841,16.0,5.0,11.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,29.0,3.0
2019-06-08,15,4232,True,6.973,0.207,1998.395,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0
2021-05-21,20,4906,True,8.125,0.15,1626.136,1.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
2022-02-20,13,10484,True,8.964,0.373,1982.694,8.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,7.0,20.0,13.0,0.0,0.0,0.0,1.0,19.0,0.0
2019-06-08,16,10009,True,13.059,0.0,1820.788,0.0,2.0,4.0,0.0,0.0,2.0,0.0,5.0,8.0,44.0,1.0,6.0,0.0,22.0,0.0,19.0,0.0
2021-03-11,12,12415,True,10.674,0.75,1589.091,6.0,2.0,0.0,0.0,29.0,20.0,1.0,13.0,1.0,0.0,4.0,2.0,3.0,30.0,1.0,20.0,0.0
2020-02-24,18,7264,True,10.762,0.0,852.786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-07-05,9,11673,True,4.875,0.233,1994.375,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0
2023-07-05,9,10513,True,13.396,0.4,1983.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
2023-07-05,10,7277,True,12.684,0.456,1865.225,19.0,4.0,8.0,8.0,22.0,27.0,0.0,11.0,15.0,1.0,5.0,0.0,5.0,1.0,8.0,35.0,0.0
2023-07-05,10,8298,True,11.555,0.275,1861.183,4.0,1.0,10.0,4.0,1.0,21.0,2.0,0.0,11.0,50.0,1.0,2.0,7.0,4.0,0.0,24.0,0.0
2010-08-30,18,3207,True,9.5,0.3,1669.417,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2010-10-16,15,11354,True,13.439,0.382,1951.215,32.0,7.0,3.0,7.0,0.0,11.0,17.0,24.0,2.0,0.0,4.0,0.0,3.0,0.0,6.0,5.0,0.0
2020-02-27,8,12356,True,7.235,0.226,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
2020-07-11,23,7283,True,5.58,0.226,1993.461,0.0,1.0,1.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,14.0,0.0,5.0,0.0,42.0,0.0
2023-10-05,16,10524,True,8.538,0.0,2005.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0
2019-06-06,0,13092,True,7.0,0.0,1546.831,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2022-02-20,10,4871,True,12.375,0.0,1969.667,1.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,9,9138,True,11.528,0.357,1944.527,1.0,2.0,0.0,2.0,11.0,5.0,1.0,9.0,30.0,4.0,3.0,5.0,0.0,4.0,2.0,31.0,0.0
2023-07-05,9,7591,True,11.347,0.337,1837.148,26.0,5.0,1.0,21.0,14.0,58.0,19.0,0.0,8.0,1.0,4.0,8.0,13.0,12.0,0.0,13.0,0.0
2019-06-06,0,11871,True,10.958,0.633,1827.418,11.0,19.0,12.0,1.0,0.0,2.0,19.0,0.0,2.0,0.0,3.0,0.0,0.0,15.0,0.0,7.0,0.0
2020-08-25,21,8158,True,11.673,0.0,1930.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,48.0,0.0,7.0,0.0,19.0,0.0,1.0,0.0
2022-02-18,15,4386,True,12.599,0.275,1983.8,16.0,0.0,6.0,37.0,15.0,8.0,1.0,10.0,5.0,12.0,0.0,1.0,9.0,2.0,1.0,37.0,0.0
2012-04-15,9,9321,True,14.417,0.0,1982.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
2018-01-18,15,4555,True,12.698,0.287,1526.56,10.0,9.0,4.0,10.0,3.0,26.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,14.0,1.0
2019-03-09,15,8765,True,9.75,0.448,1986.8,0.0,0.0,1.0,0.0,10.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,9,5242,True,13.821,0.5,1914.347,0.0,25.0,7.0,12.0,3.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,20.0,1.0
2023-07-05,9,11895,True,15.119,0.667,1741.746,42.0,6.0,10.0,5.0,3.0,56.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,72.0,0.0,9.0,0.0
2023-07-05,9,9679,True,9.0,0.0,1986.286,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
2023-07-05,9,7963,True,12.492,0.393,1956.93,10.0,1.0,3.0,0.0,33.0,24.0,9.0,7.0,12.0,0.0,2.0,1.0,4.0,5.0,1.0,17.0,0.0
2017-06-14,1,10026,True,4.5,0.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
2019-06-06,0,7930,True,11.833,0.0,1990.712,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,0.0,1.0,0.0,28.0,0.0
2019-06-08,17,4409,True,10.465,0.302,1664.109,36.0,0.0,1.0,29.0,7.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,38.0,0.0
2023-07-05,12,9155,True,14.995,0.0,1897.981,2.0,0.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,24.0,21.0,6.0,1.0
2023-07-05,12,5746,True,10.5,0.0,1995.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-03,13,9998,True,14.022,0.25,1818.271,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0
2022-02-20,13,9306,True,15.457,0.481,1872.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,18.0,0.0,4.0,0.0
2022-02-21,7,2798,True,19.125,0.917,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2023-07-06,17,10836,True,8.929,0.285,1201.323,6.0,0.0,0.0,0.0,40.0,7.0,0.0,1.0,19.0,4.0,6.0,18.0,0.0,11.0,0.0,16.0,2.0
2012-06-22,20,2366,True,3.0,0.15,1984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-06-06,8,4511,True,16.833,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,15,12403,True,9.792,0.249,1831.632,8.0,0.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,29.0,9.0,11.0,2.0,0.0,37.0,0.0
2010-08-15,16,12230,True,6.194,0.212,1150.375,0.0,2.0,1.0,0.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,29.0,0.0,18.0,2.0
2019-03-16,19,3354,True,11.877,0.0,1028.529,0.0,6.0,0.0,11.0,2.0,5.0,0.0,11.0,2.0,23.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
2019-06-06,1,3896,True,11.214,0.335,1955.14,0.0,1.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,3.0,1.0
2023-07-05,9,2367,True,3.0,0.233,1980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2023-07-05,9,3483,True,5.493,0.75,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0
2019-06-08,16,13773,True,12.819,0.0,1959.911,6.0,0.0,0.0,2.0,64.0,7.0,1.0,4.0,7.0,5.0,3.0,10.0,1.0,3.0,6.0,48.0,1.0
2020-05-23,17,8451,True,11.717,0.425,1871.358,19.0,11.0,11.0,8.0,42.0,62.0,20.0,1.0,5.0,1.0,0.0,0.0,29.0,13.0,3.0,63.0,0.0
2022-02-07,20,4747,True,6.173,0.154,929.538,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0
2022-02-18,9,14274,True,11.861,0.351,1840.988,12.0,4.0,30.0,12.0,8.0,7.0,0.0,15.0,7.0,3.0,1.0,0.0,11.0,16.0,25.0,17.0,0.0
2022-06-25,13,8940,True,12.958,0.438,1962.464,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,23.0,0.0,4.0,0.0
2023-07-05,17,4558,True,9.585,0.242,1820.246,0.0,0.0,1.0,3.0,4.0,17.0,0.0,1.0,1.0,0.0,3.0,29.0,0.0,0.0,13.0,58.0,0.0
2023-07-05,17,8989,True,11.41,0.0,1890.048,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,6.0,45.0,0.0,0.0,3.0,0.0,0.0,16.0,0.0
2019-06-08,17,6242,True,14.375,0.7,1834.922,18.0,9.0,8.0,0.0,0.0,0.0,19.0,0.0,2.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0
2020-02-29,15,5193,True,16.455,0.0,73.889,0.0,0.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,9283,True,10.313,0.412,1820.024,0.0,22.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,19,3347,True,10.773,0.359,1987.182,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,0,8813,True,13.761,0.4,1952.449,21.0,3.0,3.0,8.0,4.0,19.0,3.0,13.0,8.0,9.0,0.0,0.0,2.0,28.0,3.0,23.0,0.0
2019-06-06,7,14785,True,13.547,0.289,1856.25,17.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0
2020-05-10,17,8667,True,11.782,0.0,1949.155,0.0,0.0,0.0,0.0,1.0,4.0,0.0,9.0,0.0,27.0,0.0,1.0,0.0,20.0,0.0,9.0,0.0
2021-10-04,8,7767,True,11.133,0.377,1916.667,0.0,3.0,0.0,0.0,31.0,3.0,5.0,1.0,0.0,2.0,1.0,14.0,0.0,6.0,4.0,20.0,0.0
2019-06-06,10,8598,True,16.258,0.582,1986.172,0.0,4.0,0.0,0.0,0.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,9.0,0.0
2021-02-09,9,9505,True,10.245,0.25,1983.472,0.0,0.0,16.0,0.0,28.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
2023-07-07,10,9846,True,10.143,0.0,1992.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2017-02-23,15,3034,True,16.312,0.466,1974.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,13,2869,True,4.909,0.309,1984.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-06,0,10506,True,10.619,0.25,1937.761,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,52.0,0.0
2022-02-21,14,5882,True,14.735,0.0,231.923,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
2022-03-05,13,13943,True,10.269,0.0,1953.725,66.0,3.0,4.0,1.0,4.0,3.0,2.0,11.0,10.0,5.0,0.0,7.0,6.0,6.0,0.0,61.0,0.0
2023-10-09,10,12584,True,14.12,0.0,1792.718,6.0,3.0,8.0,10.0,2.0,5.0,11.0,4.0,5.0,0.0,5.0,4.0,3.0,22.0,0.0,29.0,0.0
2011-09-13,12,11537,True,10.462,0.75,1798.81,3.0,0.0,0.0,1.0,10.0,4.0,0.0,0.0,1.0,0.0,4.0,3.0,6.0,55.0,0.0,27.0,2.0
2019-06-08,15,11355,True,11.17,0.292,1915.181,45.0,10.0,34.0,1.0,0.0,13.0,0.0,8.0,0.0,1.0,9.0,0.0,2.0,1.0,5.0,9.0,0.0
2023-07-05,13,3485,True,15.5,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,13,6380,True,16.125,0.0,1238.125,3.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,17,8132,True,11.586,0.15,1910.009,0.0,15.0,14.0,5.0,72.0,8.0,3.0,15.0,3.0,7.0,0.0,5.0,3.0,9.0,0.0,72.0,0.0
2017-09-13,10,5742,True,10.5,0.182,2004.909,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-18,15,13951,True,15.115,0.645,1983.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
2010-08-23,10,5755,True,10.741,0.4,1910.155,9.0,1.0,9.0,1.0,0.0,30.0,0.0,8.0,21.0,3.0,1.0,0.0,0.0,3.0,1.0,61.0,0.0
2020-08-26,9,9997,True,13.878,0.0,1878.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,1.0,0.0
2019-06-06,14,10884,True,5.214,0.0,945.81,0.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2018-07-18,13,7966,True,13.984,0.0,1973.459,5.0,0.0,11.0,13.0,0.0,25.0,11.0,2.0,5.0,34.0,0.0,0.0,5.0,6.0,0.0,18.0,0.0
2009-11-15,0,2677,True,10.601,0.0,1886.168,5.0,13.0,20.0,1.0,0.0,21.0,0.0,16.0,4.0,0.0,0.0,1.0,0.0,0.0,7.0,31.0,0.0
