,Date,Hour,grid_id,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend
1015,2022-02-18,18,22763,True,9.047,0.25,1936.812,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1016,2021-03-11,12,30876,True,7.893,0.182,1954.721,0.0,0.0,4.0,0.0,0.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
1017,2021-03-13,12,29200,True,12.412,,1982.647,5.0,0.0,0.0,0.0,1.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0
1018,2023-07-05,10,28502,True,4.591,,1983.091,0.0,27.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1019,2023-07-05,10,44645,True,10.5,,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1020,2017-12-30,16,44945,True,10.5,,1970.286,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
1021,2017-12-31,10,20398,True,11.281,0.25,2004.479,0.0,3.0,0.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0
1022,2019-03-07,17,38504,True,14.455,,1990.909,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0
1023,2019-08-10,16,30982,True,6.706,,1899.053,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1024,2010-02-27,10,51828,True,14.352,,1904.815,3.0,0.0,2.0,1.0,0.0,3.0,0.0,8.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
1025,2020-02-09,18,60083,True,3.0,,2005.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,2020-02-09,19,49004,True,12.75,0.375,1985.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1027,2023-11-02,17,40818,True,12.333,0.233,1880.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.0,0.0,1.0,0.0
1028,2022-02-20,19,37137,True,9.553,,1982.368,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1029,2011-08-07,15,24766,True,15.5,,1962.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1030,2012-08-26,12,41927,True,4.312,,1999.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1031,2020-07-05,13,22688,True,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1032,2019-08-24,20,46987,True,10.5,,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1033,2012-11-25,14,13558,True,8.778,,2003.444,0.0,0.0,4.0,2.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1034,2018-01-29,10,14578,True,17.6,0.633,1334.667,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1035,2022-07-28,7,30542,True,9.708,,1837.2,1.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1036,2022-04-07,14,40844,True,16.692,0.623,1957.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
1037,2023-03-13,11,50481,True,8.538,,1907.846,0.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
1038,2022-02-19,11,47741,True,10.0,,1974.7,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1039,2022-02-18,17,18394,True,11.1,0.268,1802.7,0.0,3.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1040,2023-07-05,9,11857,True,12.3,,1985.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,2023-07-05,9,36099,True,5.778,,1956.463,0.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,11.0,4.0,0.0
1042,2019-05-14,18,44569,True,11.722,0.4,1792.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,2008-11-09,7,44546,True,18.5,0.549,1892.956,17.0,0.0,8.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1044,2019-07-26,14,18044,True,16.266,0.525,1985.562,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
1045,2022-02-18,19,30561,True,11.022,,1995.87,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1046,2020-02-10,15,44575,True,12.047,0.4,1995.512,2.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,4.0,0.0,13.0,1.0
1047,2020-02-09,16,46703,True,17.665,0.4,1614.66,37.0,0.0,1.0,1.0,0.0,17.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,37.0,0.0,1.0,0.0
1048,2023-11-02,17,47038,True,8.062,0.375,991.75,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1049,2013-04-18,15,8081,True,4.321,0.75,2006.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,2023-07-05,9,46657,True,17.0,,1653.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,2023-07-05,9,52176,True,7.312,,1555.667,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1052,2008-03-12,12,34394,True,12.5,,1983.857,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0
1053,2022-03-16,14,11554,True,3.0,0.75,1984.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,2019-07-25,20,39503,True,12.786,,1980.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
1055,2019-06-08,12,44263,True,8.0,,1767.889,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
1056,2020-02-09,16,30889,True,7.939,,1947.558,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,6.0,0.0,1.0,0.0,4.0,0.0,0.0,24.0,0.0
1057,2022-02-19,10,43584,True,11.698,0.4,1980.644,12.0,0.0,0.0,2.0,0.0,6.0,0.0,5.0,4.0,0.0,3.0,4.0,1.0,3.0,3.0,2.0,0.0
1058,2022-02-19,9,53225,True,6.75,0.4,1005.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1059,2022-02-17,8,14232,True,16.5,,1982.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,2018-10-30,22,23057,True,9.765,,1944.286,0.0,0.0,2.0,0.0,6.0,9.0,0.0,5.0,12.0,0.0,1.0,0.0,4.0,0.0,1.0,9.0,0.0
1061,2008-08-13,19,20318,True,9.5,0.388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0
1062,2019-08-10,16,13535,True,10.875,0.344,1988.75,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,2022-02-20,13,12534,True,7.765,,1774.714,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,0.0
1064,2019-06-08,15,43570,True,13.5,,1980.875,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,2021-05-21,20,19351,True,4.5,0.178,1993.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,2019-06-08,16,28867,True,6.797,0.188,1812.75,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0
1067,2021-03-11,12,48061,True,5.464,0.164,998.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,5.0,0.0
1068,2020-02-24,18,13554,True,11.011,,1405.404,1.0,0.0,4.0,0.0,1.0,12.0,0.0,5.0,5.0,0.0,2.0,3.0,0.0,11.0,0.0,3.0,0.0
1069,2023-07-05,9,30542,True,9.708,,1837.2,1.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1070,2023-07-05,9,27524,True,9.656,,1811.853,0.0,0.0,5.0,12.0,3.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0
1071,2023-07-05,10,41483,True,7.65,,1740.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,26.0,0.0
1072,2023-07-05,10,52505,True,13.375,0.4,1982.208,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1073,2010-10-16,15,40834,True,11.804,,1990.174,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0
1074,2020-02-27,8,40556,True,7.235,,1881.118,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0
1075,2020-07-11,23,51503,True,14.426,,1976.294,0.0,0.0,1.0,3.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,3.0,2.0,10.0,0.0
1076,2023-07-05,9,57613,True,9.353,0.285,1871.833,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0
1077,2023-07-05,9,30600,True,6.25,,1990.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0
1078,2020-08-25,21,23755,True,16.356,,1977.591,2.0,0.0,4.0,1.0,0.0,1.0,0.0,1.0,3.0,52.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1079,2018-01-18,15,35077,True,8.4,,1916.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,1.0,10.0,0.0
1080,2012-04-15,9,50482,True,8.087,,1909.087,0.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1081,2019-03-09,15,44606,True,9.348,,1729.217,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0
1082,2023-07-05,9,36406,True,13.5,0.25,1992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1083,2023-07-05,9,33354,True,10.595,,1618.524,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1084,2023-07-05,9,56000,True,0.0,,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1085,2023-07-05,9,44949,True,7.5,,1999.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1086,2017-06-14,1,17657,True,6.75,0.15,2010.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087,2019-06-08,17,55219,True,3.0,0.15,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,2023-07-05,12,37730,True,16.25,,1981.875,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,2023-07-05,12,45337,True,13.5,,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1090,2017-08-03,13,29891,True,7.385,0.316,1839.37,2.0,12.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0
1091,2022-02-20,13,56926,True,14.237,0.603,1974.474,5.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1092,2019-06-06,8,46652,True,13.5,,1979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1093,2010-08-15,16,43230,True,11.079,,1891.261,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,9.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0
1094,2019-06-06,1,50815,True,12.9,,1972.267,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
1095,2019-03-16,19,46377,True,13.5,,1981.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,2018-09-21,17,34316,True,13.06,,1987.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
1097,2010-08-30,18,14903,True,14.25,0.358,1841.357,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,2023-10-05,16,53513,True,11.333,0.311,1987.222,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1099,2022-02-20,10,21687,True,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,2019-06-06,0,28851,True,10.5,,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,2019-06-06,0,53859,True,9.229,0.383,1735.0,0.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0
1102,2022-02-18,15,17996,True,7.077,0.182,1879.556,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0
1103,2019-06-06,0,27220,True,10.5,,1990.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,2022-02-21,7,57293,True,6.444,,2004.074,0.0,8.0,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
1105,2023-07-06,17,31961,True,15.778,0.435,1980.757,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1106,2012-06-22,20,42227,True,13.5,,1984.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
1107,2021-11-01,15,37742,True,10.536,,1996.791,0.0,0.0,2.0,22.0,1.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1108,2023-07-05,9,50030,True,3.0,0.15,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
1109,2023-07-05,9,31929,True,14.846,,1975.857,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1110,2019-06-08,16,47726,True,8.081,,1926.6,0.0,0.0,2.0,8.0,15.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,25.0,0.0
1111,2020-05-23,17,40478,True,12.182,,1556.307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0
1112,2022-02-18,9,16637,True,10.54,,1999.44,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0
1113,2022-06-25,13,36427,True,12.75,,1983.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0
1114,2020-02-29,15,37453,True,14.417,,1977.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1115,2020-05-10,17,39068,True,19.667,0.75,1646.667,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,2021-10-04,8,35078,True,10.0,0.15,1991.769,1.0,0.0,0.0,0.0,5.0,10.0,0.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,13.0,0.0
1117,2019-06-06,10,42554,True,10.122,,1976.2,0.0,0.0,0.0,0.0,25.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
1118,2021-02-09,9,48988,True,7.5,0.2,2002.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,2011-09-13,12,47337,True,15.681,0.588,1824.462,1.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0
1120,2019-06-08,15,27169,True,3.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1121,2023-07-05,13,23137,True,12.1,,1993.185,1.0,2.0,5.0,1.0,0.0,6.0,0.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1122,2023-07-05,13,21006,True,12.265,,1980.971,10.0,2.0,18.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,2017-09-13,10,54200,True,15.543,0.538,1982.375,0.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0
1124,2022-02-18,15,47746,True,10.275,,1833.5,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0
1125,2010-08-23,10,44241,True,11.402,,1230.443,7.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
1126,2019-06-06,14,44578,True,12.625,0.5,1984.389,24.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1127,2018-07-18,13,46348,True,10.725,0.4,1981.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,13.0,0.0
1128,2009-11-15,0,57279,True,11.639,0.492,1738.28,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,9.0,0.0,2.0,0.0
1129,2023-07-05,14,49682,True,7.5,0.167,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1130,2023-07-05,14,11847,True,11.609,,1995.821,0.0,0.0,0.0,3.0,0.0,8.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0
1131,2020-06-27,0,36067,True,10.3,0.336,1537.356,2.0,1.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,25.0,0.0
1132,2022-02-18,15,39527,True,13.34,,1993.429,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,2022-02-07,20,40489,True,12.557,,1966.343,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
1134,2023-07-05,17,50474,True,14.409,,1981.909,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0
1135,2023-07-05,17,40532,True,14.125,,1826.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,1.0
1136,2022-02-18,15,58653,True,4.697,,1938.263,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1137,2019-06-08,17,42908,True,11.182,,1976.818,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
1138,2018-09-21,19,55911,True,11.75,0.358,1844.071,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,3.0,1.0
1139,2019-06-06,0,25113,True,11.75,,1405.667,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,3.0,9.0,0.0,3.0,0.0
1140,2019-06-06,7,44555,True,10.25,0.212,2005.676,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
1141,2023-07-07,10,37075,True,10.5,0.319,1977.333,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1142,2017-02-23,15,40805,True,15.065,0.375,1970.515,0.0,0.0,0.0,0.0,16.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
1143,2018-08-09,13,45322,True,13.511,0.393,1794.117,8.0,22.0,12.0,0.0,0.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,36.0,0.0,3.0,0.0
1144,2019-06-06,0,36817,True,5.7,,2006.6,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,2022-02-21,14,52839,True,7.875,0.213,1995.588,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0
1146,2022-03-05,13,38450,True,12.794,0.318,1882.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0
1147,2023-10-09,10,39516,True,12.656,,1983.625,0.0,1.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1148,2023-07-30,17,32966,True,10.5,0.51,1979.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1149,2020-08-26,9,10141,True,12.432,,1928.661,0.0,0.0,0.0,0.0,0.0,8.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
1150,2022-04-26,18,40162,True,15.432,0.59,1961.552,0.0,5.0,0.0,0.0,18.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
1151,2011-09-12,21,12548,True,10.862,,1787.586,17.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
1152,2011-09-13,0,45308,True,7.5,,1985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,2023-08-06,21,35340,True,14.417,,1988.292,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0
1154,2018-01-18,9,15262,True,6.9,0.193,1399.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
1155,2020-08-26,3,30208,True,7.243,,1934.486,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,5.0,0.0
1156,2022-08-25,23,44580,True,8.062,,1991.875,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
1157,2011-09-12,17,43570,True,13.5,,1980.875,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,2022-02-21,9,42597,True,15.5,,1993.889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
