Date,Hour,grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,LON,LAT,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2008-09-21,18,11095,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.962263260807573,52.37858814460879,13.587001,82.631325,10.687,12.209152,0.0,0.0,0.0,0.0,2.0,1025.1,1025.1,53.4,2.0,81.0,10.0,0.031179944,0.2706101,10.931203,21.53089,17.241547,20.556128,18.359999,14.287001,13.137,14.337001,12.987,0.572,0.592,0.555,0.628
2009-11-14,21,9750,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9327859699628815,52.207416973437425,11.9935,70.9828,6.8935003,5.4525948,0.0,0.0,0.0,0.0,2.0,1001.7,1001.81995,58.5,40.0,29.0,17.0,0.07556788,0.40740734,39.413013,60.757935,219.06847,220.67485,69.479996,11.1935,10.9935,10.643499,13.2435,0.518,0.507,0.423,0.474
2022-04-07,11,13584,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.021217842496953,52.35876832478895,9.737,64.390816,3.337,1.1910801,0.1,0.1,0.0,0.0,51.0,981.1,981.1,60.9,33.0,52.0,0.0,0.1965715,0.4304058,47.966537,68.488045,253.87733,254.13727,82.439995,9.437,8.137,7.787,9.037001,0.694,0.604,0.596,0.674
2022-02-21,19,12759,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.00353146799014,52.223633189653654,7.05,75.699036,3.05,0.7620306,0.0,0.0,0.0,0.0,0.0,1009.4,1009.64606,10.799999,12.0,0.0,0.0,0.042274386,0.24484378,32.11071,50.40514,312.27362,314.42133,60.479996,6.9,6.9,7.6,9.8,0.735,0.742,0.727,0.68
2019-03-17,2,7297,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873831388273501,52.2921016581222,9.0,79.53754,5.65,2.9354148,0.7,0.7,0.0,0.0,53.0,994.1,994.46124,100.0,100.0,100.0,89.0,0.03953796,0.23536938,34.2,53.299454,216.86998,218.41809,63.72,8.9,8.4,7.2,7.35,0.417,0.417,0.415,0.371
2022-02-20,12,14080,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.03300875883483,52.35156111758174,9.187,87.90597,7.287,2.7218232,1.3,1.3,0.0,0.0,61.0,1002.7,1002.7,100.0,100.0,100.0,100.0,0.045210283,0.14087021,39.541046,61.55579,236.88864,238.63403,66.24,7.837,6.487,7.487,9.787001,0.737,0.731,0.7,0.664
2022-02-18,17,16137,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.083120153270804,52.22903859505906,7.763,68.18519,2.263,-1.3351831,0.3,0.3,0.0,0.0,51.0,987.6,987.1196,49.8,24.0,47.0,0.0,0.0810641,0.33654153,50.396145,77.441,244.16718,243.79236,95.399994,8.363,7.863,7.413,9.763,0.73,0.72,0.705,0.69
2022-02-18,19,1092,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726444934050049,52.37318273920339,7.1454997,62.655155,0.4955,-2.822269,0.0,0.0,0.0,0.0,0.0,991.5,992.1046,17.4,16.0,5.0,0.0,0.090742834,0.3787316,54.317066,89.9467,256.9769,258.6901,114.12,7.5455,7.8954997,7.4455,8.0955,0.413,0.415,0.405,0.401
2022-02-19,13,7538,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8797268464424395,52.27588544190598,7.237,59.580467,-0.113000005,0.71938515,0.0,0.0,0.0,0.0,3.0,1011.4,1011.52295,94.8,8.0,96.0,100.0,0.14873561,0.41248477,30.007679,43.04522,239.74365,240.43352,58.679996,7.637,6.837,7.337,7.787,0.406,0.411,0.412,0.401
2022-02-18,17,10145,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941629157216289,52.2434530094735,7.663,69.14154,2.363,-1.749773,0.0,0.0,0.0,0.0,2.0,987.2,987.56067,51.0,20.0,55.0,0.0,0.07940542,0.32420915,52.675762,80.12487,245.36162,246.42957,100.079994,8.563,8.013,7.463,9.813,0.733,0.73,0.705,0.679
2008-01-31,13,10487,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.947524615385228,52.40921877523947,4.3564997,78.845795,1.0065,-5.448357,0.8,0.8,0.0,0.0,53.0,1001.9,1002.1467,100.0,37.0,80.0,94.0,0.060374457,0.17687744,53.764282,81.02799,200.37651,202.46326,91.439995,4.8564997,5.9065,7.7064996,10.4565,0.685,0.685,0.691,0.65
2019-05-11,20,14436,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.041851946088236,52.31732688334747,8.0,65.14746,1.85,3.743229,0.0,0.0,0.0,0.0,0.0,1025.1,1025.3492,14.4,16.0,0.0,0.0,0.05678994,0.37466657,16.700275,29.528778,352.5687,358.60284,28.08,11.35,11.35,10.4,9.55,0.545,0.512,0.567,0.615
2022-05-11,20,14936,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.053642862426113,52.31732688334747,14.0,86.315094,11.75,9.939776,0.1,0.1,0.0,0.0,51.0,1009.0,1009.24023,100.0,100.0,86.0,0.0,0.04443542,0.21899521,31.559086,48.8341,244.3119,246.08038,57.6,15.0,14.25,10.85,9.1,0.476,0.474,0.547,0.661
2021-05-21,18,179,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7058108304587645,52.304714270734834,12.063,63.577705,5.363,4.4267483,0.0,0.0,0.0,0.0,3.0,997.6,997.83875,86.7,17.0,99.0,40.0,0.14594445,0.5137381,44.548454,67.481514,225.32738,226.51306,81.72,13.162999,12.013,10.063,7.513,0.361,0.36,0.332,0.379
2022-02-18,15,4657,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81192907749965,52.265074631095146,9.162999,65.63981,3.063,-1.3602419,0.1,0.1,0.0,0.0,51.0,986.0,986.5969,22.5,9.0,24.0,0.0,0.13280095,0.3996027,61.17034,93.098114,227.86247,228.60574,105.479996,8.712999,7.913,7.313,7.813,0.421,0.421,0.412,0.401
2020-05-01,16,10949,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959315531723102,52.340750306770914,12.524,62.80743,5.624,8.028681,0.0,0.0,0.0,0.0,2.0,998.8,998.56134,78.3,19.0,61.0,82.0,0.19599578,0.54072255,23.4,32.760002,270.0,270.0,49.32,13.374,11.224,10.524,9.274,0.597,0.468,0.573,0.665
2018-01-18,11,314,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708758559543234,52.322732288752874,5.8824997,77.4075,2.2325,-2.850429,0.2,0.2,0.0,0.0,51.0,992.7,993.3078,45.0,26.0,36.0,0.0,0.07369623,0.21006048,47.852924,70.824905,301.7769,301.91272,123.479996,5.5825,5.2825,6.1825,9.132501,0.423,0.423,0.408,0.388
2018-01-18,12,8031,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.891517762780315,52.26327282929334,6.0,73.129486,1.55,-0.83507824,1.0,0.6,0.28,0.0,73.0,995.9,996.2657,68.1,11.0,97.0,0.0,0.08859497,0.2518723,34.025234,51.862495,299.81998,301.37296,90.72,5.5,5.0,6.05,8.9,0.424,0.422,0.408,0.385
2022-02-18,16,17215,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1067019859465566,52.36957913559978,8.8065,66.96887,3.0065,-1.2174635,0.0,0.0,0.0,0.0,0.0,985.4,985.4,11.1,7.0,8.0,0.0,0.10836645,0.37502313,57.674206,85.59601,229.04968,229.94766,104.76,8.1565,7.6565,7.0065,7.2064996,0.306,0.295,0.279,0.261
2020-02-10,8,292,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.708758559543234,52.283092649113186,6.163,77.45244,2.513,-1.5407705,0.1,0.1,0.0,0.0,51.0,993.1,993.586,23.1,9.0,23.0,4.0,0.052335348,0.2137428,41.140926,64.88094,265.9859,267.13766,86.399994,6.113,7.363,6.963,8.263,0.424,0.423,0.402,0.4
2021-05-21,11,5015,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.820772264753058,52.234444000464485,14.1805,62.543736,7.1305003,7.9669886,0.0,0.0,0.0,0.0,1.0,1000.5,1000.5,33.6,22.0,23.0,0.0,0.27951688,0.606555,38.906654,56.004013,218.991,219.5226,89.64,13.330501,11.080501,9.9305,7.4305,0.388,0.384,0.345,0.381
2019-02-09,9,1442,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735288121303455,52.328137694158286,8.226,65.6646,2.176,-0.03205204,0.0,0.0,0.0,0.0,1.0,997.9,998.38464,31.2,5.0,0.0,89.0,0.100121416,0.37481463,44.52954,67.189926,230.90614,231.96341,79.92,6.576,6.376,5.426,8.076,0.409,0.412,0.396,0.348
2021-06-02,11,4814,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.814876806584119,52.322732288752874,23.536999,57.778225,14.737,25.080935,0.0,0.0,0.0,0.0,0.0,1015.2,1015.2,9.3,0.0,0.0,31.0,0.5236757,1.2253073,10.853866,14.154915,95.7105,97.30567,25.919998,20.536999,15.487,10.937,8.737,0.577,0.607,0.612,0.667
2017-02-23,14,14194,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.035956487919299,52.331741297761894,9.337001,73.22626,4.787,1.1689191,0.3,0.3,0.0,0.0,51.0,985.8,985.8,19.2,8.0,20.0,0.0,0.114438884,0.315035,47.357445,70.07435,238.36401,239.08679,89.27999,8.337001,7.387,5.537,8.337001,0.741,0.706,0.642,0.619
2019-02-09,12,9897,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.935733699047351,52.24705661307711,9.45,63.421234,2.85,0.93433714,0.0,0.0,0.0,0.0,0.0,1000.3,1000.42096,13.199999,12.0,4.0,0.0,0.158167,0.43369478,47.13251,68.917206,237.1596,237.80429,81.0,7.85,6.3,5.7,10.55,0.694,0.686,0.62,0.595
2019-03-16,13,12700,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000583738905671,52.34255210857271,10.837001,74.51716,6.487,3.413962,0.0,0.0,0.0,0.0,3.0,1002.3,1002.3,93.3,29.0,64.0,96.0,0.12125456,0.3314489,44.809513,67.41234,231.1964,231.72243,82.799995,8.987,7.387,7.737,9.637,0.73,0.725,0.681,0.604
2022-02-16,18,2172,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75297449581027,52.2921016581222,11.6565,89.61344,10.0065,4.9841213,0.0,0.0,0.0,0.0,3.0,989.9,990.37524,96.3,100.0,8.0,5.0,0.023399955,0.1426121,45.878464,70.77731,231.69122,233.47972,78.84,9.5565,8.356501,6.9065,7.8564997,0.424,0.424,0.411,0.4
2019-02-07,15,2970,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.770660870317084,52.37858814460879,8.113,74.036446,3.763,1.0820699,0.1,0.1,0.0,0.0,51.0,1004.5,1004.86633,26.1,16.0,17.0,5.0,0.091641955,0.28125852,38.141315,59.311573,236.15991,236.88866,75.24,7.713,5.363,5.513,10.662999,0.697,0.687,0.624,0.601
2023-08-22,23,5277,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.826667722921996,52.25606562208612,15.4065,94.37261,14.5065,16.019258,0.0,0.0,0.0,0.0,0.0,1020.8,1021.2836,3.0,1.0,0.0,7.0,0.0,0.09857881,5.991594,14.021525,212.73521,228.12221,9.36,17.5065,19.6065,17.9065,15.2565,0.249,0.268,0.277,0.351
2017-06-06,17,15626,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.071329236932928,52.209218775239215,13.152,76.705414,9.152,8.951521,0.4,0.4,0.0,0.0,51.0,999.7,999.93866,100.0,27.0,100.0,57.0,0.11739056,0.35282576,27.295977,43.02113,221.25691,224.661,77.76,16.602,16.452,14.602,9.352,0.558,0.5,0.553,0.641
