grid_id,has_building,Gemiddeld Bouwjaar,Gewogen Gemiddeld Bouwjaar,Voor 1860,1860-1919,1920-1939,1940-1969,1970-1985,1986-2001,Na 2001,Incident_ID,Service_Area,Date,Hour,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,wind_speed_10m,wind_direction_10m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
7841,True,1850.0,1850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,293379,Hendrik,2018-01-18,10,5.0415,80.94824,2.0414999,-6.8905234,0.0,0.0,0.0,0.0,3.0,986.4,985.55237,69.55736,295.76926,135.35999,5.1415,4.9415,6.8915,10.841499,0.732,0.721,0.693,0.643
7841,True,1850.0,1850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,294021,Hendrik,2018-01-23,16,8.9155,87.88145,7.0155,4.3709736,0.0,0.0,0.0,0.0,3.0,1015.3,1013.9483,25.9225,207.27667,51.839996,6.8155003,5.4655004,6.5655003,10.6154995,0.692,0.7,0.699,0.647
7842,True,1850.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,295517,Hendrik,2018-02-13,15,5.7415004,56.853462,-2.1585,-0.042253017,0.0,0.0,0.0,0.0,2.0,1008.0,1007.13605,22.963936,170.98076,52.92,4.9415,3.3915,5.6415,9.8914995,0.67,0.677,0.69,0.661
7842,True,1850.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,296667,Hendrik,2018-03-01,8,-6.5955,49.029995,-15.5455,-15.230001,0.0,0.0,0.0,0.0,2.0,1012.9,1012.1216,34.428497,83.39526,61.920002,-4.0955,0.55450004,4.4045,9.1545,0.631,0.641,0.667,0.654
7842,True,1850.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,394442,Hendrik,2022-02-21,14,7.8915,76.37588,3.9915001,-0.01883173,0.0,0.0,0.0,0.0,2.0,999.0,998.1503,44.480038,320.25385,84.6,7.0415,6.7415004,7.5915003,9.7915,0.748,0.748,0.719,0.681
7843,True,1850.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,267594,Hendrik,2017-02-24,16,5.5415,72.00095,0.8915,1.3737059,0.0,0.0,0.0,0.0,1.0,1016.6,1015.6036,14.982228,305.21768,32.399998,7.1915,6.3915,5.5415,8.1915,0.698,0.704,0.662,0.63
7843,True,1850.0,1850.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,269133,Hendrik,2017-03-18,12,9.091499,88.50049,7.2915,6.684536,0.0,0.0,0.0,0.0,3.0,1006.5,1005.52606,11.720751,280.6196,27.359999,9.341499,8.2415,7.0915003,7.7915,0.689,0.668,0.683,0.643
7844,True,1882.4,1851.948,3.0,1.0,0.0,0.0,1.0,0.0,0.0,10326,Hendrik,2019-01-08,16,6.6285,74.29585,2.3785,-0.8512831,0.0,0.0,0.0,0.0,1.0,1017.6,1016.35834,39.439312,326.16483,72.72,6.8785,6.6285,7.7285004,11.778501,0.627,0.619,0.585,0.601
7844,True,1882.4,1851.948,3.0,1.0,0.0,0.0,1.0,0.0,0.0,265405,Hendrik,2017-01-29,15,5.898,83.98254,3.398,2.532291,0.2,0.2,0.0,0.0,51.0,1016.2,1015.32965,12.522619,198.43504,27.359999,4.348,2.5479999,3.7979999,9.348,0.647,0.645,0.649,0.625
7844,True,1882.4,1851.948,3.0,1.0,0.0,0.0,1.0,0.0,0.0,267592,Hendrik,2017-02-24,15,5.9175,70.28268,0.9175,1.444746,0.0,0.0,0.0,0.0,1.0,1015.8,1015.3027,17.10284,300.34317,35.28,7.4675,6.3675003,5.5675,8.2175,0.698,0.705,0.662,0.63
7844,True,1882.4,1851.948,3.0,1.0,0.0,0.0,1.0,0.0,0.0,293707,Hendrik,2018-01-18,20,1.661,89.76559,0.161,-1.5748329,0.0,0.0,0.0,0.0,3.0,1000.7,1000.0782,7.7879906,236.3099,14.04,3.3109999,4.961,6.861,10.861,0.722,0.723,0.693,0.631
7845,True,1861.0,1852.456,5.0,1.0,0.0,0.0,0.0,0.0,0.0,267514,Hendrik,2017-02-23,21,5.011,88.76585,3.3109999,-2.9579687,0.1,0.1,0.0,0.0,51.0,988.4,987.7932,43.973083,320.31458,75.24,6.511,7.111,5.461,8.211,0.724,0.713,0.659,0.63
7845,True,1861.0,1852.456,5.0,1.0,0.0,0.0,0.0,0.0,0.0,429563,Hendrik,2023-05-21,22,13.81100082397461,94.9228057861328,13.011000633239746,13.340618133544922,0.0,0.0,0.0,0.0,0.0,1016.5,1015.8950805664062,9.77981662750244,6.340100288391113,18.0,15.861000061035156,14.56100082397461,11.41100025177002,9.211000442504885,0.5870000123977661,0.6169999837875366,0.6650000214576721,0.6779999732971191
7846,True,1854.583,1851.289,11.0,1.0,0.0,0.0,0.0,0.0,0.0,368689,Hendrik,2021-03-11,11,9.548,71.49844,4.648,0.71836805,0.4,0.4,0.0,0.0,51.0,990.9,990.0622,51.69605,244.86261,105.84,8.398,5.798,6.498,9.148,0.691,0.669,0.679,0.68
7847,True,1874.5,1852.513,7.0,2.0,0.0,0.0,0.0,0.0,1.0,292023,Hendrik,2018-01-03,11,7.1675,76.25574,3.2675,-2.0156922,0.6,0.6,0.0,0.0,53.0,985.4,984.9198,52.244667,267.63055,98.27999,6.6175003,6.8175,7.7175,11.5175,0.736,0.733,0.691,0.616
7847,True,1874.5,1852.513,7.0,2.0,0.0,0.0,0.0,0.0,1.0,393863,Hendrik,2022-02-19,10,6.3175,61.55541,-0.5325,-0.5478153,0.0,0.0,0.0,0.0,0.0,1010.7,1010.20593,31.956972,255.65063,56.519997,6.1175003,7.2175,7.5675,9.8175,0.707,0.718,0.703,0.681
7848,True,1954.579,1882.078,10.0,0.0,1.0,0.0,5.0,22.0,0.0,293295,Hendrik,2018-01-18,9,5.8785,77.95979,2.3285,-5.472576,0.0,0.0,0.0,0.0,3.0,980.6,979.4003,65.92326,256.41907,114.12,5.0285,4.8785,6.8285003,10.8285,0.736,0.721,0.692,0.63
7848,True,1954.579,1882.078,10.0,0.0,1.0,0.0,5.0,22.0,0.0,392693,Hendrik,2022-02-16,22,11.2675,86.33035,9.0675,4.8086233,0.0,0.0,0.0,0.0,3.0,988.8,988.32495,42.626186,254.3204,85.67999,9.7175,8.0175,7.3675003,9.867499,0.728,0.718,0.697,0.68
7848,True,1954.579,1882.078,10.0,0.0,1.0,0.0,5.0,22.0,0.0,400020,Hendrik,2022-05-05,13,17.798,60.4785,10.048,17.520918,0.0,0.0,0.0,0.0,2.0,1022.7,1021.86,8.28,270.0,20.519999,17.398,11.098,9.848,8.998,0.459,0.499,0.562,0.675
7849,True,1921.059,1913.377,8.0,0.0,0.0,0.0,7.0,1.0,1.0,293249,Hendrik,2018-01-18,8,7.787,71.663445,2.987,-1.3025742,0.4,0.4,0.0,0.0,51.0,981.8,981.6806,51.241543,250.29193,95.03999,4.987,4.887,6.887,10.937,0.741,0.719,0.691,0.63
7850,True,1882.667,1863.201,6.0,1.0,1.0,0.0,0.0,0.0,1.0,394538,Hendrik,2022-02-22,12,9.106501,89.10849,7.4065,4.1559124,0.1,0.1,0.0,0.0,51.0,1013.2,1013.44507,29.354904,236.50479,29.519999,6.4065,6.4065,7.6064997,9.8065,0.745,0.732,0.722,0.684
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,293580,Hendrik,2018-01-18,12,5.8175,79.34839,2.5175,-0.7217736,0.1,0.1,0.0,0.0,51.0,995.4,994.9125,33.161064,302.1372,85.32,5.2675004,4.9175,6.8675003,10.867499,0.733,0.723,0.692,0.63
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,308495,Teunis,2018-07-28,14,22.0045,49.013218,10.804501,18.450394,0.0,0.0,0.0,0.0,1.0,1008.9,1008.1996,29.749592,248.71352,56.16,24.3545,23.7045,17.8045,11.8545,0.302,0.339,0.485,0.641
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,309430,Teunis,2018-08-09,21,16.2045,92.60387,15.0045,14.550035,1.6,1.6,0.0,0.0,61.0,1009.3,1008.5853,22.81957,276.3401,67.32,18.9545,20.8045,18.5545,12.5045,0.501,0.322,0.468,0.635
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,341011,Hendrik,2020-02-09,20,10.9065,88.05961,9.0065,3.5179353,1.8,1.8,0.0,0.0,61.0,983.3,983.5366,48.888477,233.38315,103.32,9.1565,6.8564997,7.4564996,10.3065,0.738,0.684,0.686,0.653
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,342121,Hendrik,2020-02-23,16,7.5065,82.14225,4.6565,1.7300444,0.0,0.0,0.0,0.0,3.0,1012.8,1013.0468,30.77105,298.66385,59.76,8.856501,8.106501,7.8564997,9.9565,0.743,0.745,0.71,0.664
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,368679,Hendrik,2021-03-11,11,9.5675,71.5022,4.6675,0.7419019,0.4,0.4,0.0,0.0,51.0,990.9,990.42114,51.69605,244.86261,105.84,8.4175,5.8175,6.5175004,9.1675,0.691,0.669,0.679,0.68
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,433063,Hendrik,2023-07-05,8,13.467499732971191,81.7948226928711,10.417499542236328,4.851787567138672,8.600000381469727,8.600000381469727,0.0,0.0,65.0,998.0,997.5242309570312,60.01751327514648,257.8812561035156,108.72000122070312,13.367499351501465,16.61750030517578,15.967499732971191,10.767499923706056,0.7229999899864197,0.5,0.546999990940094,0.6660000085830688
7851,True,1902.8,1894.542,0.0,4.0,0.0,0.0,1.0,0.0,0.0,433793,Hendrik,2023-07-05,8,13.467499732971191,81.7948226928711,10.417499542236328,4.851787567138672,8.600000381469727,8.600000381469727,0.0,0.0,65.0,998.0,997.5242309570312,60.01751327514648,257.8812561035156,108.72000122070312,13.367499351501465,16.61750030517578,15.967499732971191,10.767499923706056,0.7229999899864197,0.5,0.546999990940094,0.6660000085830688
7861,True,1994.5,1991.76,0.0,0.0,0.0,0.0,0.0,4.0,0.0,106825,IJsbrand,2011-03-31,11,10.9545,95.765305,10.304501,7.096325,0.3,0.3,0.0,0.0,51.0,1009.2,1008.4721,27.169865,212.00534,49.68,9.304501,7.8545003,6.6545,7.3545003,0.643,0.608,0.648,0.652
7862,True,2002.667,2002.219,0.0,0.0,0.0,0.0,0.0,2.0,1.0,393939,IJsbrand,2022-02-19,13,7.0175004,61.72498,0.1675,0.52778196,0.1,0.1,0.0,0.0,51.0,1011.0,1010.50696,30.113304,242.20964,59.76,7.5675,7.1675,7.5675,9.8175,0.708,0.717,0.703,0.681
7867,True,1986.8,1985.29,0.0,0.0,0.0,1.0,0.0,4.0,0.0,332475,IJsbrand,2019-10-26,14,17.7675,67.92636,11.7675,14.36129,0.0,0.0,0.0,0.0,2.0,1007.9,1007.4269,27.105392,210.31113,50.399998,16.0175,13.4175,12.9675,13.5675,0.656,0.663,0.633,0.594
7867,True,1986.8,1985.29,0.0,0.0,0.0,1.0,0.0,4.0,0.0,410423,IJsbrand,2022-09-16,15,15.417499542236328,57.30707931518555,7.017500400543213,10.755318641662598,0.1000000014901161,0.1000000014901161,0.0,0.0,51.0,1011.0999755859376,1010.6214599609376,26.729846954345703,314.45440673828125,50.03999710083008,16.517499923706055,15.817500114440918,16.86750030517578,13.517499923706056,0.5289999842643738,0.4729999899864197,0.4480000138282776,0.6150000095367432
7944,True,1965.0,1964.893,0.0,0.0,0.0,4.0,0.0,0.0,0.0,340906,Willem,2020-02-09,16,11.2675,77.9823,7.5675,2.6927347,0.6,0.6,0.0,0.0,53.0,988.0,987.6441,54.477882,209.27516,99.72,8.867499,6.6175003,7.5175004,10.2675,0.678,0.679,0.69,0.672
7944,True,1965.0,1964.893,0.0,0.0,0.0,4.0,0.0,0.0,0.0,340939,Willem,2020-02-09,17,11.0175,82.58949,8.1675,2.55189,0.8,0.8,0.0,0.0,53.0,986.2,985.8445,54.763794,211.28667,100.079994,8.867499,6.6675,7.5175004,10.2675,0.683,0.679,0.69,0.672
7951,True,1993.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,312943,Dirk,2019-02-09,17,7.7045,74.74975,3.5045,1.3136091,0.0,0.0,0.0,0.0,1.0,1003.1,1002.4901,33.40831,232.88306,63.36,7.8545003,6.6045003,5.8045,10.4545,0.695,0.696,0.658,0.613
7951,True,1993.0,1993.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,340948,Dirk,2020-02-09,17,10.998,82.58705,8.148,2.5274024,0.8,0.8,0.0,0.0,53.0,986.2,985.489,54.763794,211.28667,100.079994,8.848,6.648,7.498,10.248,0.683,0.679,0.69,0.672
7952,True,1928.167,1928.099,0.0,0.0,6.0,0.0,0.0,0.0,0.0,315589,Dirk,2019-03-16,17,10.248,71.13647,5.248,2.6464982,0.0,0.0,0.0,0.0,2.0,999.8,999.0773,44.140755,232.28888,81.0,9.648,7.798,7.748,9.548,0.724,0.73,0.703,0.629
7952,True,1928.167,1928.099,0.0,0.0,6.0,0.0,0.0,0.0,0.0,342254,Dirk,2020-02-25,14,7.448,61.384026,0.49800003,1.0516739,0.1,0.1,0.0,0.0,51.0,996.8,996.07196,29.830078,252.43964,55.079998,8.198,7.448,7.898,9.898,0.722,0.733,0.724,0.684
7952,True,1928.167,1928.099,0.0,0.0,6.0,0.0,0.0,0.0,0.0,342256,Dirk,2020-02-25,14,7.448,61.384026,0.49800003,1.0516739,0.1,0.1,0.0,0.0,51.0,996.8,996.07196,29.830078,252.43964,55.079998,8.198,7.448,7.898,9.898,0.722,0.733,0.724,0.684
7952,True,1928.167,1928.099,0.0,0.0,6.0,0.0,0.0,0.0,0.0,393908,Dirk,2022-02-19,11,6.848,58.622234,-0.70199996,-0.38052416,0.1,0.1,0.0,0.0,51.0,1011.2,1010.4599,34.275703,252.89719,61.56,6.698,7.248,7.598,9.848,0.704,0.714,0.701,0.679
7953,True,1928.333,1928.805,0.0,0.0,3.0,0.0,0.0,0.0,0.0,66179,Dirk,2008-03-01,8,8.348,67.5855,2.698,-0.49164677,0.0,0.0,0.0,0.0,2.0,994.7,993.976,49.16208,284.85037,87.12,7.298,7.198,6.798,9.198,0.674,0.644,0.645,0.644
7953,True,1928.333,1928.805,0.0,0.0,3.0,0.0,0.0,0.0,0.0,116822,Dirk,2012-01-05,14,6.7675004,77.00236,3.0175,-0.42607117,0.1,0.1,0.0,0.0,51.0,991.8,991.43677,38.278683,301.1485,85.32,6.9675,6.9675,8.0175,10.9675,0.7,0.709,0.678,0.618
7953,True,1928.333,1928.805,0.0,0.0,3.0,0.0,0.0,0.0,0.0,368956,Dirk,2021-03-13,19,5.9175,76.863785,2.1675,0.21374989,0.3,0.3,0.0,0.0,51.0,996.0,995.63434,27.0024,269.2361,59.399998,6.3175,6.5175004,6.6175003,9.1675,0.703,0.688,0.678,0.683
7953,True,1928.333,1928.805,0.0,0.0,3.0,0.0,0.0,0.0,0.0,394823,Dirk,2022-02-25,16,6.474,71.92188,1.7739999,1.9169717,0.0,0.0,0.0,0.0,0.0,1025.4,1025.1495,18.668005,309.52258,38.519997,7.024,6.224,7.574,9.724,0.736,0.734,0.721,0.686
7954,True,1923.2,1922.352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,47360,Dirk,2007-01-20,17,8.304501,66.3868,2.4045,2.5742145,0.0,0.0,0.0,0.0,0.0,1009.1,1008.4878,27.475807,248.47733,52.199997,8.5045,9.1545,9.1545,11.6045,0.683,0.689,0.686,0.615
7954,True,1923.2,1922.352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,119973,Dirk,2012-04-03,16,11.1414995,65.61652,4.9415,8.690966,0.0,0.0,0.0,0.0,2.0,1002.1,1001.1372,8.373386,334.53668,19.44,12.341499,8.2415,7.9415,8.2915,0.581,0.6,0.648,0.664
7954,True,1923.2,1922.352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,340767,Dirk,2020-02-09,14,10.9785,74.7983,6.6785,2.1283484,0.0,0.0,0.0,0.0,3.0,991.8,990.72723,54.900883,206.90102,103.67999,8.5785,6.3785,7.4785004,10.2285,0.673,0.679,0.69,0.672
7954,True,1923.2,1922.352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,394759,Dirk,2022-02-24,17,4.111,77.96046,0.611,-1.7857714,0.1,0.1,0.0,0.0,51.0,1008.2,1007.7033,26.525429,277.80008,53.28,5.311,7.111,7.611,9.761001,0.739,0.726,0.721,0.685
7954,True,1923.2,1922.352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,410474,Dirk,2022-09-17,14,14.454500198364258,50.88213348388672,4.4045000076293945,8.902570724487305,0.0,0.0,0.0,0.0,1.0,1015.5,1014.8970336914062,28.87639617919922,324.1300964355469,52.560001373291016,14.75450038909912,14.704500198364258,16.704500198364258,13.554500579833984,0.593999981880188,0.5080000162124634,0.4620000123977661,0.6159999966621399
7954,True,1923.2,1922.352,0.0,0.0,5.0,0.0,0.0,0.0,0.0,424346,Dirk,2023-03-13,12,14.478500366210938,63.68953704833984,7.678500175476074,6.660171508789063,0.0,0.0,0.0,0.0,0.0,992.5999755859376,991.5394897460938,49.47741317749024,231.7958984375,93.5999984741211,11.428500175476074,6.028500080108643,5.9785003662109375,9.478500366210938,0.7059999704360962,0.703000009059906,0.6790000200271606,0.6650000214576721
7955,True,1913.1,1902.415,0.0,9.0,0.0,0.0,0.0,0.0,1.0,368626,Dirk,2021-03-11,9,10.622,70.228004,5.422,2.735126,0.0,0.0,0.0,0.0,0.0,990.1,988.9089,46.3548,226.88817,93.24,7.822,5.572,6.472,9.172,0.69,0.665,0.677,0.683
7955,True,1913.1,1902.415,0.0,9.0,0.0,0.0,0.0,0.0,1.0,368667,Dirk,2021-03-11,11,9.8285,69.82624,4.5785003,1.1746778,0.1,0.1,0.0,0.0,51.0,991.3,990.2236,50.392284,243.25197,108.0,8.4285,5.7785,6.4785004,9.1785,0.686,0.666,0.677,0.683
7955,True,1913.1,1902.415,0.0,9.0,0.0,0.0,0.0,0.0,1.0,386703,Dirk,2021-12-01,6,9.278501,90.34551,7.7785,3.1323657,0.4,0.4,0.0,0.0,51.0,989.2,988.12396,38.183765,224.9999,68.4,8.4785,7.2785,9.0785,12.528501,0.737,0.719,0.672,0.639
7956,True,1888.222,1884.568,1.0,8.0,0.0,0.0,0.0,0.0,0.0,313771,Dirk,2019-02-21,11,7.948,93.40075,6.948,4.1645956,1.1,1.1,0.0,0.0,55.0,1025.3,1024.5529,20.592503,233.53067,37.44,6.748,6.798,6.748,10.048,0.676,0.659,0.671,0.619
7956,True,1888.222,1884.568,1.0,8.0,0.0,0.0,0.0,0.0,0.0,392849,Dirk,2022-02-18,14,9.685,69.797455,4.435,1.5450687,0.0,0.0,0.0,0.0,0.0,986.8,985.847,46.666885,218.10762,87.12,8.785001,7.8849998,7.535,9.835,0.735,0.719,0.699,0.679
7956,True,1888.222,1884.568,1.0,8.0,0.0,0.0,0.0,0.0,0.0,402375,Dirk,2022-06-04,20,14.235001,81.352196,11.085,11.525845,0.0,0.0,0.0,0.0,0.0,1021.0,1020.02966,20.88,46.39711,38.88,17.035,15.235001,12.585,9.685,0.524,0.519,0.531,0.659
7957,True,1880.0,1879.721,0.0,9.0,0.0,0.0,0.0,0.0,0.0,47316,Dirk,2007-01-20,12,10.398,77.84813,6.698,4.7262278,0.6,0.6,0.0,0.0,53.0,1007.9,1007.0503,33.137604,252.94295,74.88,9.598,9.048,9.148,11.798,0.72,0.721,0.713,0.63
7957,True,1880.0,1879.721,0.0,9.0,0.0,0.0,0.0,0.0,0.0,293462,Dirk,2018-01-18,10,5.0285,80.946434,2.0284998,-6.905807,0.0,0.0,0.0,0.0,3.0,986.4,985.3106,69.55736,295.76926,135.35999,5.1285,4.9285,6.8785,10.8285,0.732,0.721,0.693,0.643
7957,True,1880.0,1879.721,0.0,9.0,0.0,0.0,0.0,0.0,0.0,293748,Dirk,2018-01-19,12,4.961,76.706436,1.211,0.34293365,0.0,0.0,0.0,0.0,1.0,1007.1,1006.60535,18.430452,257.5926,39.6,4.561,4.511,6.861,10.861,0.719,0.72,0.696,0.644
7957,True,1880.0,1879.721,0.0,9.0,0.0,0.0,0.0,0.0,0.0,368950,Dirk,2021-03-13,16,7.1219997,73.858406,2.7719998,-0.34989786,0.5,0.5,0.0,0.0,53.0,992.5,991.29114,39.875587,263.26004,90.36,7.572,6.422,6.572,9.122,0.706,0.686,0.678,0.683
7958,True,1875.857,1875.628,0.0,7.0,0.0,0.0,0.0,0.0,0.0,293654,Dirk,2018-01-18,14,4.7415004,87.18561,2.7914999,-0.8644831,0.6,0.6,0.0,0.0,53.0,998.6,997.74084,27.103,286.9909,52.199997,5.2415004,4.9915004,6.8915,10.841499,0.733,0.723,0.693,0.643
7958,True,1875.857,1875.628,0.0,7.0,0.0,0.0,0.0,0.0,0.0,299075,Dirk,2018-03-28,16,4.4915004,95.54604,3.8415,0.6589465,1.5,1.5,0.0,0.0,61.0,997.4,996.5414,16.311613,337.9637,29.519999,6.4415,6.0915003,5.6415,8.091499,0.735,0.653,0.668,0.666
7958,True,1875.857,1875.628,0.0,7.0,0.0,0.0,0.0,0.0,0.0,391899,Dirk,2022-02-06,13,7.8045,77.98575,4.2045,1.8021774,0.0,0.0,0.0,0.0,3.0,998.4,997.793,31.68818,268.6981,54.36,6.6545,6.5545,7.1545,10.1545,0.745,0.728,0.685,0.675
7958,True,1875.857,1875.628,0.0,7.0,0.0,0.0,0.0,0.0,0.0,393967,Dirk,2022-02-19,14,6.735,63.470085,0.285,0.18494415,0.1,0.1,0.0,0.0,51.0,1010.6,1009.6139,30.652895,236.49654,57.239998,7.435,7.185,7.585,9.835,0.706,0.713,0.701,0.679
7959,True,1896.8,1876.582,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7431,Dirk,2018-12-08,12,9.6545,70.035835,4.4545,2.6187572,0.1,0.1,0.0,0.0,51.0,999.8,999.19635,39.122574,259.931,76.67999,8.554501,8.6045,9.2045,12.9045,0.698,0.66,0.548,0.61
7959,True,1896.8,1876.582,0.0,3.0,2.0,0.0,0.0,0.0,0.0,393395,Dirk,2022-02-18,17,7.2805004,70.555115,2.2805,-1.6699224,0.2,0.2,0.0,0.0,51.0,986.7,986.57983,49.40401,247.73337,104.03999,8.3805,7.9805,7.5805,9.8805,0.727,0.72,0.7,0.679
7960,True,1903.25,1888.978,4.0,1.0,0.0,0.0,2.0,1.0,0.0,275383,Dirk,2017-06-07,10,14.211,63.84655,7.461,7.784956,0.2,0.2,0.0,0.0,51.0,1006.2,1005.7216,39.562344,262.68106,77.03999,14.611,14.961,14.361,9.261001,0.539,0.484,0.559,0.643
7960,True,1903.25,1888.978,4.0,1.0,0.0,0.0,2.0,1.0,0.0,292040,Dirk,2018-01-03,12,7.3545003,77.641945,3.7045,-1.2133389,0.5,0.5,0.0,0.0,53.0,987.7,987.0987,48.60133,270.42438,94.67999,7.1545,6.9545,7.7545004,11.4545,0.743,0.736,0.694,0.63
7961,True,1850.0,1850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,293380,Dirk,2018-01-18,10,5.0285,80.946434,2.0284998,-6.905807,0.0,0.0,0.0,0.0,3.0,986.4,985.3106,69.55736,295.76926,135.35999,5.1285,4.9285,6.8785,10.8285,0.732,0.721,0.693,0.643
7961,True,1850.0,1850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,296218,Dirk,2018-02-23,13,2.635,57.31526,-4.965,-3.458884,0.0,0.0,0.0,0.0,2.0,1023.6,1022.5861,22.734219,79.04598,43.92,2.2849998,2.2849998,5.185,9.435,0.647,0.658,0.681,0.664
7961,True,1850.0,1850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,340676,Dirk,2020-02-09,11,8.3785,82.54042,5.5785003,0.36265802,0.4,0.4,0.0,0.0,51.0,998.3,997.2106,47.472248,198.57245,103.32,6.5785003,6.1785,7.4785004,10.2285,0.688,0.678,0.69,0.672
7961,True,1850.0,1850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,393099,Dirk,2022-02-18,15,9.098,65.62538,2.998,-1.2470398,0.1,0.1,0.0,0.0,51.0,985.4,984.6847,59.865086,227.19325,106.2,8.848,7.898,7.548,9.848,0.731,0.72,0.699,0.679
7961,True,1850.0,1850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,393231,Dirk,2022-02-18,16,8.848,66.74132,2.998,-0.5997896,0.0,0.0,0.0,0.0,1.0,985.3,984.58417,53.712433,232.8996,107.64,8.748,7.948,7.548,9.848,0.728,0.72,0.699,0.679
7962,True,1850.0,1850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,341712,Dirk,2020-02-18,16,7.9155,72.7081,3.3155,1.7279983,0.0,0.0,0.0,0.0,3.0,1016.8,1015.4416,31.765793,231.44157,58.679996,8.4655,7.7155004,7.7155004,10.0155,0.7,0.711,0.71,0.678
7962,True,1850.0,1850.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,393402,Dirk,2022-02-18,17,7.235,70.54607,2.235,-1.7235265,0.2,0.2,0.0,0.0,51.0,986.7,985.7388,49.40401,247.73337,104.03999,8.335,7.935,7.535,9.835,0.727,0.72,0.7,0.679
7963,True,1850.0,1850.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,366354,Dirk,2021-02-07,9,-4.004,77.813126,-7.304,-12.659152,0.4,0.0,0.28,0.06,73.0,1002.3,1000.52057,38.639256,63.435013,73.079994,0.446,3.846,5.996,10.196,0.706,0.717,0.713,0.67
7964,True,1857.857,1850.48,6.0,1.0,0.0,0.0,0.0,0.0,0.0,322125,Hendrik,2019-06-08,18,14.709001,69.135826,9.109,10.094255,0.1,0.1,0.0,0.0,51.0,1017.2,1015.75256,30.05515,226.94147,63.0,16.109001,14.809,13.159,9.859,0.681,0.631,0.556,0.634
7965,True,1850.0,1850.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,46899,Hendrik,2007-01-18,17,10.5155,62.999496,3.7654998,1.289856,0.0,0.0,0.0,0.0,1.0,985.6,984.1768,53.194794,264.17374,95.03999,9.1154995,8.565499,9.065499,11.815499,0.745,0.754,0.708,0.627
7965,True,1850.0,1850.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,293365,Hendrik,2018-01-18,10,5.035,80.94734,2.0349998,-6.8981657,0.0,0.0,0.0,0.0,3.0,986.4,985.43134,69.55736,295.76926,135.35999,5.1349998,4.935,6.8849998,10.835,0.732,0.721,0.693,0.643
7965,True,1850.0,1850.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,315030,Hendrik,2019-03-09,17,7.3285003,75.213394,3.2285,1.7832189,0.0,0.0,0.0,0.0,0.0,1009.6,1008.49384,27.248457,285.32156,69.479996,8.7285,8.1285,7.8785,9.6285,0.726,0.709,0.665,0.624
7966,True,1850.0,1850.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,309301,Hendrik,2018-08-08,10,23.0285,68.974724,17.0285,21.567623,0.0,0.0,0.0,0.0,3.0,1009.0,1007.9532,27.06472,241.38963,52.92,23.0285,22.4285,18.3785,12.3785,0.301,0.331,0.475,0.638
