Incident_ID,Date,Incident_Starttime,Incident_Endtime,Incident_Duration,Incident_Priority,Service_Area,Municipality,Damage_Type,LON,LAT
99163,2010-08-23,16:13:19,17:29:59,01:16:40,3,Amstelveen,AMSTELVEEN,Unknown,4.86785316279413,52.3161971748345
99164,2010-08-23,16:26:49,17:00:10,00:33:21,2,Willem,AMSTERDAM,Unknown,4.90273842223142,52.3515862397616
99178,2010-08-23,23:09:08,23:36:57,00:27:49,2,Nico,AMSTERDAM,Tree,4.92720632494931,52.3883446594807
99181,2010-08-24,00:27:43,01:59:06,01:31:23,3,Hendrik,AMSTERDAM,Tree,4.86160115781989,52.3611893971468
99198,2010-08-24,16:30:51,16:56:16,00:25:25,2,Aalsmeer,AALSMEER,Tree,4.76930484608061,52.2535268746103
99201,2010-08-24,16:07:40,16:53:52,00:46:12,2,Dirk,AMSTERDAM,Tree,4.86998500245714,52.3459740995452
99203,2010-08-24,16:55:21,17:59:01,01:03:40,2,Diemen,DIEMEN,Tree,4.97208694152755,52.3518317795652
99204,2010-08-24,17:31:18,17:59:52,00:28:34,2,Zebra,AMSTERDAM,Tree,4.93038527054716,52.4062962974562
99205,2010-08-24,17:21:21,19:22:38,02:01:17,2,Uithoorn,UITHOORN,Tree,4.81400140637637,52.2399286188933
99206,2010-08-24,18:15:55,18:35:27,00:19:32,2,IJsbrand,AMSTERDAM,Tree,4.89368136972081,52.4137076882237
99208,2010-08-24,19:20:27,21:05:15,01:44:48,2,Nico,AMSTERDAM,Unknown,4.93673375025921,52.3773803766173
99209,2010-08-24,18:42:28,19:47:09,01:04:41,2,Dirk,AMSTERDAM,"Fence, Road signs, Scaffolding",4.90089321094364,52.3605843828327
99212,2010-08-24,19:30:26,19:38:45,00:08:19,2,IJsbrand,AMSTERDAM,Unknown,4.89898349211184,52.4020547096454
99213,2010-08-24,19:56:01,20:56:06,01:00:05,2,Diemen,DIEMEN,Tree,4.96679883967179,52.3429781940306
99245,2010-08-25,20:21:36,21:00:49,00:39:13,3,Hendrik,AMSTERDAM,Tree,4.84876256918249,52.3642414614951
99269,2010-08-26,10:16:20,11:00:16,00:43:56,2,Victor,AMSTERDAM,Tree,4.93626126774701,52.3617399975668
99291,2010-08-26,16:55:49,18:43:17,01:47:28,2,Amstelveen,AMSTERDAM,Unknown,4.86889076727784,52.2888517047789
99293,2010-08-26,17:08:08,18:43:22,01:35:14,2,Osdorp,AMSTERDAM,Tree,4.80082895903183,52.3551877310465
99320,2010-08-27,13:06:49,13:26:02,00:19:13,3,Hendrik,AMSTERDAM,Unknown,4.88201426010258,52.3837835091024
99379,2010-08-29,13:50:52,14:59:19,01:08:27,1,Dirk,AMSTERDAM,Tree,4.88146292031481,52.3496996968168
99380,2010-08-29,14:08:29,18:58:10,04:49:41,3,Uithoorn,UITHOORN,Unknown,4.83141815195222,52.2462494845295
99389,2010-08-29,18:18:43,18:59:41,00:40:58,1,Uithoorn,UITHOORN,Tree,4.84148479053651,52.2420900377506
99405,2010-08-30,06:19:19,06:49:54,00:30:35,2,Nico,AMSTERDAM,Tree,4.90040423401459,52.373039346431
99407,2010-08-30,01:37:01,03:41:08,02:04:07,3,Amstelveen,AMSTELVEEN,Tree,4.87253091659866,52.3048569994419
99408,2010-08-30,01:49:08,02:09:10,00:20:02,3,Teunis,AMSTERDAM,Tree,4.83174347464418,52.3785522192363
99410,2010-08-30,02:56:53,04:25:25,01:28:32,3,Aalsmeer,AALSMEER,Unknown,4.79240425781465,52.2598111501271
99411,2010-08-30,03:03:51,04:25:32,01:21:41,2,Amstelveen,OUDER-AMSTEL,Tree,4.91215358376974,52.2905883211449
99413,2010-08-30,04:00:35,05:18:52,01:18:17,3,Teunis,AMSTERDAM,Tree,4.82943612390867,52.3810130005632
99418,2010-08-30,07:53:44,08:44:11,00:50:27,3,Aalsmeer,AALSMEER,Unknown,4.74157859883373,52.2304951003058
99422,2010-08-30,09:40:14,10:59:13,01:18:59,2,Teunis,AMSTERDAM,"Fence, Road signs, Scaffolding",4.8523821410371,52.3818558503016
99422,2010-08-30,09:40:14,10:59:13,01:18:59,2,Teunis,AMSTERDAM,Tree,4.8523821410371,52.3818558503016
99428,2010-08-30,12:42:38,13:57:53,01:15:15,2,Nico,AMSTERDAM,Unknown,4.90855420705832,52.3703133479319
99436,2010-08-30,14:53:52,15:37:58,00:44:06,2,Hendrik,AMSTERDAM,Tree,4.88941678554884,52.3694165543306
99441,2010-08-30,16:32:38,16:58:48,00:26:10,2,Teunis,AMSTERDAM,Tree,4.84908442855095,52.3764392885315
99444,2010-08-30,18:55:01,19:34:47,00:39:46,2,Hendrik,AMSTERDAM,Building,4.86491882173661,52.3661922777526
99444,2010-08-30,18:55:01,19:34:47,00:39:46,2,Hendrik,AMSTERDAM,Tree,4.86491882173661,52.3661922777526
99638,2010-09-06,18:26:06,19:33:20,01:07:14,2,Hendrik,AMSTERDAM,Building,4.87949845199717,52.3764477719208
99660,2010-09-07,09:06:13,09:15:04,00:08:51,3,Uithoorn,UITHOORN,Tree,4.81590250055229,52.2412410847935
99815,2010-09-12,16:05:30,17:52:57,01:47:27,2,Dirk,AMSTERDAM,Tree,4.88943397006103,52.3600334411951
99921,2010-09-15,17:50:07,18:26:18,00:36:11,1,Amstelveen,AMSTELVEEN,Tree,4.86924816278767,52.2921428306152
99923,2010-09-15,17:14:51,17:57:52,00:43:01,2,Teunis,AMSTERDAM,Tree,4.83207089299975,52.3793806263644
99930,2010-09-15,20:05:24,20:37:34,00:32:10,2,Dirk,AMSTERDAM,Tree,4.8746801041451,52.3511535007869
99934,2010-09-15,22:25:45,23:03:51,00:38:06,3,Amstelveen,AMSTELVEEN,Tree,4.87335949226892,52.2991353441604
99947,2010-09-16,12:57:35,13:25:50,00:28:15,2,Pieter,AMSTERDAM,Tree,4.85147665830526,52.3631932199492
100015,2010-09-18,17:55:19,19:39:04,01:43:45,2,Pieter,AMSTERDAM,Unknown,4.85147665830526,52.3631932199492
100292,2010-09-27,16:14:24,16:39:58,00:25:34,3,Osdorp,AMSTERDAM,Tree,4.81479808070252,52.378336700623
100337,2010-09-29,14:45:32,16:04:26,01:18:54,2,Victor,AMSTERDAM,Tree,4.93675201605949,52.3741358941404
100398,2010-10-01,13:27:38,14:27:59,01:00:21,2,Nico,AMSTERDAM,Unknown,4.9002058441597,52.3737215960953
100937,2010-10-16,11:57:02,12:30:02,00:33:00,2,Zebra,AMSTERDAM,Unknown,4.94231029294762,52.3953587955752
100938,2010-10-16,13:53:38,14:39:07,00:45:29,2,Aalsmeer,AALSMEER,Tree,4.76017946006703,52.2359521691776
100944,2010-10-16,15:04:10,15:30:30,00:26:20,2,Hendrik,AMSTERDAM,Tree,4.86376375032556,52.365782728239
101176,2010-10-23,16:12:36,16:51:52,00:39:16,2,Dirk,AMSTERDAM,"Fence, Road signs, Scaffolding",4.87865062749088,52.3581720841858
101200,2010-10-24,07:49:29,08:05:50,00:16:21,2,Victor,AMSTERDAM,Unknown,4.92968758461723,52.3542999113793
101531,2010-11-04,07:26:13,09:17:45,01:51:32,2,Dirk,AMSTERDAM,Unknown,4.87228703864377,52.3537405764597
101533,2010-11-04,10:13:35,12:20:21,02:06:46,2,Dirk,AMSTERDAM,"Fence, Road signs, Scaffolding",4.89137718964635,52.3516650221229
101536,2010-11-04,10:21:37,10:37:34,00:15:57,3,Hendrik,AMSTERDAM,Unknown,4.87626654842424,52.3739892122749
101554,2010-11-04,17:25:30,18:53:19,01:27:49,2,Amstelveen,AMSTERDAM,Tree,4.85874772881957,52.3258906605827
101561,2010-11-04,20:52:04,22:45:24,01:53:20,3,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.86147563768477,52.3693047704945
101803,2010-11-11,15:15:58,15:50:10,00:34:12,2,IJsbrand,AMSTERDAM,Unknown,4.91076246164959,52.4176243058035
101805,2010-11-11,15:27:00,15:59:54,00:32:54,1,Diemen,DIEMEN,Unknown,4.95940083926655,52.338619599263
101807,2010-11-11,16:30:38,17:04:21,00:33:43,2,Amstelveen,AMSTELVEEN,Unknown,4.85919773144621,52.3016075410658
101808,2010-11-11,16:46:39,17:23:15,00:36:36,2,Willem,AMSTERDAM,"Fence, Road signs, Scaffolding",4.91608403751713,52.3512266739221
101821,2010-11-12,07:25:45,08:46:26,01:20:41,2,Anton,AMSTERDAM,Tree,4.95340068970957,52.3219794056423
101825,2010-11-12,08:40:25,10:15:23,01:34:58,2,Teunis,AMSTERDAM,Building,4.84726552049708,52.3907394543573
101826,2010-11-12,08:47:10,08:49:08,00:01:58,2,IJsbrand,AMSTERDAM,Unknown,4.89898349211184,52.4020547096454
101830,2010-11-12,09:17:58,09:38:52,00:20:54,2,Aalsmeer,AALSMEER,Tree,4.76317837532035,52.2570000015924
101834,2010-11-12,09:54:30,11:20:44,01:26:14,2,Amstelveen,AMSTERDAM,Unknown,4.87948379301332,52.3276891430374
101837,2010-11-12,12:23:45,13:11:47,00:48:02,2,Hendrik,AMSTERDAM,Unknown,4.87928935353447,52.3690589718166
102086,2010-11-19,18:02:20,19:13:06,01:10:46,2,Hendrik,AMSTERDAM,Tree,4.88919152000128,52.3881729369512
102464,2010-12-01,16:30:50,20:25:16,03:54:26,3,Hendrik,AMSTERDAM,Unknown,4.85900314297961,52.3734820489571
102819,2010-12-09,10:57:39,11:35:53,00:38:14,3,Driemond,AMSTERDAM,Tree,5.01414443792011,52.3038874586081
103084,2010-12-17,15:14:44,16:15:38,01:00:54,3,Hendrik,AMSTERDAM,Tree,4.85351182258983,52.3709768102387
104216,2011-01-08,12:30:50,13:15:34,00:44:44,2,Teunis,AMSTERDAM,Building,4.85501942461081,52.3774997000792
104216,2011-01-08,12:30:50,13:15:34,00:44:44,2,Teunis,AMSTERDAM,"Fence, Road signs, Scaffolding",4.85501942461081,52.3774997000792
104223,2011-01-08,14:48:13,15:17:34,00:29:21,2,Dirk,AMSTERDAM,Unknown,4.88110264128204,52.3529786872626
104688,2011-01-22,20:51:47,23:18:50,02:27:03,3,Dirk,AMSTERDAM,Unknown,4.87932484131849,52.3621116087641
105067,2011-02-04,09:09:03,09:49:02,00:39:59,2,IJsbrand,AMSTERDAM,Tree,4.90131082776424,52.41896103081
105070,2011-02-04,11:45:48,14:48:18,03:02:30,2,Pieter,AMSTERDAM,Building,4.86437080017496,52.3479087660065
105071,2011-02-04,12:39:23,13:31:06,00:51:43,2,Hendrik,AMSTERDAM,Building,4.85383369012917,52.3686324609586
105073,2011-02-04,12:57:06,13:34:35,00:37:29,3,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.87924499855098,52.3729324889508
105075,2011-02-04,14:37:26,15:32:21,00:54:55,2,Pieter,AMSTERDAM,Building,4.86868939829627,52.3350213126196
105077,2011-02-04,15:11:29,16:24:47,01:13:18,2,Teunis,AMSTERDAM,Unknown,4.86893845426349,52.3790444114915
105079,2011-02-04,16:06:19,17:08:20,01:02:01,2,Willem,AMSTERDAM,Building,4.91891849680092,52.3538443633638
105087,2011-02-04,21:19:35,21:41:09,00:21:34,2,Dirk,AMSTERDAM,Unknown,4.87757929432715,52.3594257609013
105091,2011-02-05,00:09:06,00:28:19,00:19:13,2,Victor,AMSTERDAM,Unknown,4.93358467146814,52.3636351654222
105092,2011-02-04,23:17:26,00:24:38,01:07:12,2,Osdorp,AMSTERDAM,Unknown,4.82071038669683,52.360434550821
105097,2011-02-05,00:31:34,01:43:17,01:11:43,2,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.86101907771806,52.3607553993461
105098,2011-02-05,00:46:12,01:04:36,00:18:24,2,IJsbrand,AMSTERDAM,Unknown,4.91337510890516,52.397367669908
105099,2011-02-05,00:53:49,01:42:33,00:48:44,2,Dirk,AMSTERDAM,Unknown,4.88324883665583,52.363036139001
105101,2011-02-05,01:14:15,01:42:59,00:28:44,2,Dirk,AMSTERDAM,Unknown,4.88706031067301,52.3635376399237
105103,2011-02-05,02:09:57,03:13:49,01:03:52,2,IJsbrand,AMSTERDAM,Unknown,4.90424011841385,52.3902754607359
105104,2011-02-05,02:39:24,04:08:50,01:29:26,3,Willem,AMSTERDAM,Unknown,4.90233173833936,52.3552246085371
105110,2011-02-05,06:53:53,07:26:59,00:33:06,2,IJsbrand,AMSTERDAM,Tree,4.91347718432278,52.3974399793889
105114,2011-02-05,08:12:15,11:39:50,03:27:35,3,Nico,AMSTERDAM,"Fence, Road signs, Scaffolding",4.91102859237404,52.3641397815867
105115,2011-02-05,09:03:48,11:40:00,02:36:12,3,Teunis,AMSTERDAM,Unknown,4.84662755575506,52.3767965945402
105116,2011-02-05,09:49:27,13:02:40,03:13:13,2,Diemen,AMSTERDAM,Building,4.94855679989581,52.3431366849879
105119,2011-02-05,10:40:13,13:04:44,02:24:31,2,Anton,AMSTERDAM,Unknown,4.94184510732658,52.3144137019938
105120,2011-02-05,10:59:03,12:10:38,01:11:35,2,IJsbrand,AMSTERDAM,Unknown,4.90439024440427,52.3899794796911
105124,2011-02-05,11:38:18,13:01:59,01:23:41,2,Uithoorn,UITHOORN,"Fence, Road signs, Scaffolding",4.80875137615025,52.2349596335695
105131,2011-02-05,13:13:26,15:13:08,01:59:42,2,Hendrik,AMSTERDAM,Unknown,4.89562953831285,52.3719141321461
105135,2011-02-05,14:18:13,15:17:01,00:58:48,2,Hendrik,AMSTERDAM,Unknown,4.85624245402028,52.3710250381754
105136,2011-02-05,14:26:41,15:17:35,00:50:54,2,Uithoorn,UITHOORN,Unknown,4.80967847511189,52.2345866733084
105137,2011-02-05,15:05:44,15:34:55,00:29:11,2,Pieter,AMSTERDAM,Unknown,4.86007717475002,52.3473594425618
105144,2011-02-05,16:35:56,17:11:27,00:35:31,2,Amstelveen,AMSTERDAM,Unknown,4.87950764173205,52.3307361078159
105176,2011-02-06,12:51:00,13:29:19,00:38:19,2,Amstelveen,AMSTERDAM,Unknown,4.87230470750668,52.3269121314061
105207,2011-02-07,14:36:49,15:35:49,00:59:00,2,Osdorp,AMSTERDAM,Unknown,4.78707447644561,52.3628213401094
105210,2011-02-07,15:53:16,17:04:36,01:11:20,2,Teunis,AMSTERDAM,Unknown,4.87799230585347,52.3886735640899
105232,2011-02-08,16:31:29,16:55:44,00:24:15,2,IJsbrand,AMSTERDAM,Tree,4.89009440791699,52.4137645941108
105802,2011-02-27,08:00:14,09:26:29,01:26:15,3,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.89203260957299,52.3692208057063
105805,2011-02-27,08:29:02,09:26:42,00:57:40,3,Hendrik,AMSTERDAM,"Fence, Road signs, Scaffolding",4.87750663530636,52.381085859577
105806,2011-02-27,09:09:18,09:43:43,00:34:25,3,Hendrik,AMSTERDAM,Building,4.8615695903117,52.3688108622361
283138,2017-09-13,09:24:46,10:36:58,01:12:12,2,Amstelveen,Amstelveen,Tree,4.84735023664946,52.2981027141524
283140,2017-09-13,09:30:30,11:44:02,02:13:32,2,Osdorp,Amsterdam,Tree,4.80072228215653,52.3788070855235
283141,2017-09-13,09:34:08,10:37:29,01:03:21,2,Aalsmeer,Aalsmeer,Tree,4.74837938052523,52.2319162339481
283145,2017-09-13,10:01:40,11:02:24,01:00:44,2,Nico,Amsterdam,Tree,4.91323544181101,52.3911925904014
283146,2017-09-13,10:09:07,11:41:31,01:32:24,5,Osdorp,Amsterdam,Tree,4.78183270981427,52.3789996275727
283148,2017-09-13,10:13:02,11:02:27,00:49:25,2,Driemond,Amsterdam,Tree,5.02020486401615,52.3032592974268
283149,2017-09-13,10:13:23,11:11:57,00:58:34,2,IJsbrand,Amsterdam,Building,4.91434802676465,52.4080848260501
283149,2017-09-13,10:13:23,11:11:57,00:58:34,2,IJsbrand,Amsterdam,"Fence, Road signs, Scaffolding",4.91434802676465,52.4080848260501
283150,2017-09-13,10:20:03,11:43:53,01:23:50,2,Osdorp,Amsterdam,Tree,4.81699684938849,52.3775204364443
283151,2017-09-13,10:22:30,11:02:31,00:40:01,2,Teunis,Amsterdam,Tree,4.87052057106997,52.3806511375906
283153,2017-09-13,10:22:43,13:08:41,02:45:58,2,Willem,Amsterdam,Tree,4.91550260474503,52.3506940819288
283155,2017-09-13,10:38:29,11:02:39,00:24:10,2,IJsbrand,Amsterdam,Tree,4.88305356455871,52.4176804161049
283157,2017-09-13,10:47:46,11:45:21,00:57:35,2,Hendrik,Amsterdam,Tree,4.8830655497304,52.3675382104959
283158,2017-09-13,10:52:26,11:25:26,00:33:00,2,Willem,Amsterdam,Tree,4.89654061033576,52.3439750478022
283159,2017-09-13,10:54:30,11:25:33,00:31:03,2,Amstelveen,Amstelveen,Tree,4.84597609733093,52.303803727633
283161,2017-09-13,10:59:41,11:44:20,00:44:39,2,Aalsmeer,Aalsmeer,Tree,4.77494913797893,52.2765205285536
283162,2017-09-13,10:59:31,11:44:05,00:44:34,2,Duivendrecht,Ouder-Amstel,Tree,4.94607822154716,52.3341307448064
283167,2017-09-13,11:16:51,11:45:26,00:28:35,2,Duivendrecht,Diemen,Tree,4.94463077996797,52.3277350467074
283170,2017-09-13,11:42:15,13:09:15,01:27:00,2,Aalsmeer,Aalsmeer,Tree,4.77585062925235,52.2631690762673
283171,2017-09-13,11:46:06,14:23:07,02:37:01,2,IJsbrand,Amsterdam,Tree,4.91710029947938,52.4090844180983
283172,2017-09-13,11:55:29,13:09:19,01:13:50,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.87602875970413,52.3474743507749
283175,2017-09-13,12:34:34,16:13:04,03:38:30,2,IJsbrand,Amsterdam,Tree,4.88769714313733,52.4230207558042
283176,2017-09-13,12:40:05,14:23:02,01:42:57,2,Anton,Amsterdam,Tree,4.9868906950938,52.2938758454894
283177,2017-09-13,12:44:07,14:23:35,01:39:28,5,Diemen,Diemen,Building,4.96385573618921,52.3453764128093
283178,2017-09-13,12:44:16,12:47:26,00:03:10,5,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.85921616833364,52.2951183876987
283180,2017-09-13,12:50:38,14:23:05,01:32:27,2,Teunis,Amsterdam,Building,4.87572753095988,52.3838014622483
283183,2017-09-13,13:00:35,14:23:11,01:22:36,2,Pieter,Amsterdam,Tree,4.81369468244508,52.3353247951395
283185,2017-09-13,13:23:10,14:23:14,01:00:04,2,Willem,Amsterdam,Tree,4.91867082684211,52.3467161098188
283187,2017-09-13,13:37:42,14:48:09,01:10:27,2,Teunis,Amsterdam,Unknown,4.83501729510977,52.3810121943642
283191,2017-09-13,13:49:13,16:13:10,02:23:57,2,Teunis,Amsterdam,Building,4.87416757144651,52.3853316109886
283192,2017-09-13,13:57:52,17:12:33,03:14:41,2,Victor,Amsterdam,Building,4.91424904400108,52.3553896636043
283193,2017-09-13,14:00:36,15:08:41,01:08:05,2,Amstelveen,Amstelveen,Building,4.85413521070539,52.2946461996964
283194,2017-09-13,14:08:34,14:23:18,00:14:44,2,Dirk,Amsterdam,Unknown,4.8873759954712,52.3576699827594
283196,2017-09-13,14:12:15,14:23:40,00:11:25,5,Pieter,Amsterdam,Tree,4.85028884347814,52.3606532918936
283198,2017-09-13,14:25:26,17:14:05,02:48:39,2,Osdorp,Amsterdam,Tree,4.82698791791816,52.377163679124
283199,2017-09-13,14:28:44,16:13:45,01:45:01,2,Anton,Diemen,Tree,5.0133182848905,52.3428376914352
283202,2017-09-13,14:55:57,21:03:56,06:07:59,2,Duivendrecht,Diemen,Tree,4.94413962115378,52.3284432416524
283204,2017-09-13,15:28:14,16:14:49,00:46:35,5,Anton,Ouder-Amstel,Tree,4.92121487711146,52.287496606976
283207,2017-09-13,15:55:25,16:58:14,01:02:49,2,Amstelveen,Amstelveen,Tree,4.86963025765257,52.3172385629574
283208,2017-09-13,16:08:36,17:14:29,01:05:53,2,Willem,Amsterdam,Building,4.89661487553545,52.3438944658413
283211,2017-09-13,16:59:55,17:33:48,00:33:53,2,Diemen,Amsterdam,"Fence, Road signs, Scaffolding",4.94616176868925,52.3419683666925
283217,2017-09-13,18:43:37,19:23:20,00:39:43,2,Dirk,Amsterdam,Tree,4.88325684313341,52.3519902379505
283228,2017-09-13,21:10:09,21:40:57,00:30:48,2,Dirk,Amsterdam,Tree,4.87833172097073,52.3347755616474
283264,2017-09-14,12:54:31,15:34:45,02:40:14,2,Zebra,Amsterdam,Tree,5.02143676043807,52.4136496497748
283333,2017-09-15,09:28:10,10:56:30,01:28:20,5,Aalsmeer,Aalsmeer,Tree,4.76805507358343,52.2528282572022
283359,2017-09-15,13:46:28,16:55:25,03:08:57,2,Hendrik,Amsterdam,Unknown,4.88041816398153,52.3730723317705
283758,2017-09-21,08:42:44,10:31:06,01:48:22,2,Willem,Amsterdam,Tree,4.90760592676953,52.3575199903698
284328,2017-09-28,20:09:07,23:45:55,03:36:48,2,Zebra,Amsterdam,Unknown,4.93637939216446,52.3992370068253
284416,2017-09-29,18:54:17,20:12:47,01:18:30,2,Zebra,Amsterdam,Building,4.94161328149013,52.4003892513995
284424,2017-09-29,19:21:47,19:23:23,00:01:36,2,Amstelveen,Amstelveen,Unknown,4.85639952106353,52.3026645703517
284431,2017-09-29,19:52:34,19:58:38,00:06:04,2,Victor,Amsterdam,Unknown,4.94078296181829,52.3661161677295
284543,2017-10-01,12:40:50,14:49:32,02:08:42,2,Victor,Amsterdam,Tree,4.91856171044685,52.3570515693139
284545,2017-10-01,13:13:50,14:49:28,01:35:38,2,Amstelveen,Amstelveen,Building,4.86331599979044,52.3054636669467
284589,2017-10-01,22:53:51,00:03:26,01:09:35,2,Victor,Amsterdam,Building,4.94280709110678,52.3736464756184
284589,2017-10-01,22:53:51,00:03:26,01:09:35,2,Victor,Amsterdam,"Fence, Road signs, Scaffolding",4.94280709110678,52.3736464756184
284635,2017-10-02,16:30:19,18:29:03,01:58:44,2,Zebra,Amsterdam,Building,4.95415043007569,52.3925086546576
284791,2017-10-04,18:50:38,19:38:31,00:47:53,2,Teunis,Amsterdam,Building,4.8508898790237,52.3947284845432
284812,2017-10-05,05:52:07,05:53:29,00:01:22,2,IJsbrand,Amsterdam,"Fence, Road signs, Scaffolding",4.90225190171918,52.4001357897238
284821,2017-10-05,09:03:00,11:40:46,02:37:46,5,Amstelveen,Amstelveen,Building,4.87128502536785,52.307350191
284829,2017-10-05,10:06:16,11:41:10,01:34:54,5,Hendrik,Amsterdam,Unknown,4.88016357594864,52.3786436225477
284830,2017-10-05,10:13:53,11:35:06,01:21:13,2,Uithoorn,Uithoorn,Tree,4.82208319868062,52.244533444824
284833,2017-10-05,10:20:53,11:35:09,01:14:16,2,Zebra,Amsterdam,Tree,4.92462746455092,52.4102464863269
284834,2017-10-05,10:23:50,11:35:18,01:11:28,2,Dirk,Amsterdam,"Fence, Road signs, Scaffolding",4.87786210241741,52.3539714156786
284836,2017-10-05,10:32:11,16:16:54,05:44:43,2,IJsbrand,Amsterdam,Building,4.89364967175081,52.4007204093373
284838,2017-10-05,10:36:24,11:42:03,01:05:39,5,Teunis,Amsterdam,Unknown,4.84432935086695,52.3905822289473
284839,2017-10-05,10:39:51,11:35:23,00:55:32,2,Osdorp,Amsterdam,"Fence, Road signs, Scaffolding",4.82750139586837,52.3737148132064
284839,2017-10-05,10:39:51,11:35:23,00:55:32,2,Osdorp,Amsterdam,Tree,4.82750139586837,52.3737148132064
284840,2017-10-05,11:34:27,13:50:42,02:16:15,2,Amstelveen,Amstelveen,Building,4.83228067585937,52.2909954482012
284840,2017-10-05,11:34:27,13:50:42,02:16:15,2,Amstelveen,Amstelveen,"Fence, Road signs, Scaffolding",4.83228067585937,52.2909954482012
284848,2017-10-05,12:59:37,16:17:00,03:17:23,2,Anton,Amsterdam,Tree,4.97458326186508,52.3169681023422
284979,2017-10-07,09:54:23,13:05:13,03:10:50,5,Willem,Amsterdam,Building,4.89280329312217,52.339591440969
284979,2017-10-07,09:54:23,13:05:13,03:10:50,5,Willem,Amsterdam,"Fence, Road signs, Scaffolding",4.89280329312217,52.339591440969
284986,2017-10-07,11:02:00,11:02:22,00:00:22,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.90105616460538,52.3778684193128
284987,2017-10-07,10:57:35,12:50:02,01:52:27,2,Victor,Amsterdam,Building,4.93973530329045,52.3680895052719
285957,2017-10-19,14:39:49,18:17:09,03:37:20,2,Pieter,Amsterdam,Building,4.85013272572582,52.3541454432809
286051,2017-10-20,17:23:56,18:14:01,00:50:05,2,Victor,Amsterdam,Unknown,4.937592249747,52.3622303957452
286117,2017-10-21,16:37:57,17:57:38,01:19:41,5,Hendrik,Amsterdam,Unknown,4.88194376524887,52.379657854504
286661,2017-10-28,18:59:21,20:19:33,01:20:12,5,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.84966640531705,52.3817357013776
286669,2017-10-28,22:00:17,22:13:37,00:13:20,5,Amstelveen,Amsterdam,"Fence, Road signs, Scaffolding",4.86183475007856,52.3278188121022
286671,2017-10-28,22:47:03,07:17:25,08:30:22,5,Pieter,Amsterdam,"Fence, Road signs, Scaffolding",4.8659818537908,52.351942391119
286678,2017-10-28,23:07:50,07:16:55,08:09:05,5,Diemen,Diemen,Unknown,4.96548773596202,52.3419669046745
286679,2017-10-28,23:24:14,01:12:44,01:48:30,2,Anton,Amsterdam,Unknown,4.96114761589735,52.3064317410001
286681,2017-10-28,23:17:50,01:12:47,01:54:57,2,Victor,Amsterdam,Unknown,4.92441434950408,52.3616942797896
286689,2017-10-29,01:12:04,07:14:49,06:02:45,5,Hendrik,Amsterdam,Building,4.85972101269593,52.3723887462751
286689,2017-10-29,01:12:04,07:14:49,06:02:45,5,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.85972101269593,52.3723887462751
286691,2017-10-29,01:22:05,05:15:51,03:53:46,2,Teunis,Amsterdam,Unknown,4.8504593743804,52.3781082585494
286692,2017-10-29,01:39:01,05:15:56,03:36:55,2,Nico,Amsterdam,Building,4.89655859214628,52.3662467384835
286694,2017-10-29,02:30:18,07:16:30,04:46:12,5,Hendrik,Amsterdam,"Fence, Road signs, Scaffolding",4.86213388834122,52.3608322512692
286695,2017-10-29,02:57:08,05:16:14,02:19:06,2,Amstelveen,Amstelveen,Building,4.87700745856595,52.315949399762
286697,2017-10-29,03:31:55,05:16:02,01:44:07,2,Willem,Amsterdam,Unknown,4.9196273685827,52.3478613353957
286698,2017-10-29,03:39:46,07:02:58,03:23:12,1,Uithoorn,Uithoorn,"Fence, Road signs, Scaffolding",4.84034828461625,52.2368717593983
286698,2017-10-29,03:39:46,07:02:58,03:23:12,1,Uithoorn,Uithoorn,Tree,4.84034828461625,52.2368717593983
286699,2017-10-29,04:01:55,07:16:14,03:14:19,5,IJsbrand,Amsterdam,Unknown,4.88828748716588,52.4045446636253
286700,2017-10-29,05:13:55,08:10:06,02:56:11,1,Teunis,Amsterdam,"Fence, Road signs, Scaffolding",4.8523237193622,52.3818286232842
286700,2017-10-29,05:13:55,08:10:06,02:56:11,1,Teunis,Amsterdam,Tree,4.8523237193622,52.3818286232842
286705,2017-10-29,07:24:10,08:10:01,00:45:51,2,Willem,Amsterdam,Unknown,4.9196273685827,52.3478613353957
286706,2017-10-29,07:58:57,10:24:39,02:25:42,2,Osdorp,Amsterdam,Tree,4.78183270981427,52.3789996275727
286709,2017-10-29,10:11:23,13:10:06,02:58:43,2,Amstelveen,Amstelveen,Tree,4.87458679554175,52.2982239094412
286711,2017-10-29,10:20:16,12:15:38,01:55:22,2,Willem,Ouder-Amstel,Building,4.93179362721716,52.3307241997908
286714,2017-10-29,11:04:18,11:04:50,00:00:32,2,Hendrik,Amsterdam,Unknown,4.87340053924828,52.375468771473
286719,2017-10-29,11:43:58,12:34:36,00:50:38,2,Nico,Amsterdam,"Fence, Road signs, Scaffolding",4.91456517041429,52.3891037782626
