Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,Incident_ID
2023-11-02,10538,52.27588544190598,4.950472344469697,19,True,3.0,0.0,2010.857,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.363,71.40605,5.413,2.4925475,0.0,0.0,0.0,0.0,3.0,971.7,972.05133,100.0,100.0,80.0,9.0,0.074693784,0.3603729,46.228825,70.19908,199.56387,201.03758,80.64,9.912999,11.212999,12.813,13.962999,0.74,0.743,0.719,0.635,N47
2021-03-11,11507,52.220029586050046,4.974054177145448,14,True,16.703,0.0,1985.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,9.5935,78.26186,5.9935,2.150827,0.9,0.9,0.0,0.0,53.0,994.9,995.0204,61.199997,36.0,48.0,0.0,0.1291002,0.26022238,44.173042,64.32325,250.9743,251.05792,86.03999,9.643499,6.3935003,6.7435,9.393499,0.678,0.651,0.667,0.664,N48
2022-02-18,9451,52.34435391037452,4.923942782709474,16,True,15.0,0.75,1991.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9435,65.591064,2.8435,-0.915431,0.0,0.0,0.0,0.0,0.0,985.3,985.4192,18.0,12.0,12.0,0.0,0.1133348,0.39429498,56.335114,84.966866,231.22581,232.40173,108.72,8.6935,7.8435,7.4435,9.8435,0.732,0.725,0.695,0.663,N49
2023-07-05,10485,52.40561517163585,4.947524615385228,11,True,9.814,0.8,1897.085,2.0,0.0,6.0,42.0,0.0,7.0,2.0,3.0,4.0,27.0,0.0,0.0,0.0,30.0,1.0,34.0,7.0,13.7,78.089874,9.95,7.956111,1.1,1.1,0.0,0.0,55.0,1006.5,1006.7397,100.0,20.0,100.0,100.0,0.10197287,0.3438928,39.399857,59.668846,257.86868,261.67444,73.079994,13.25,16.55,16.2,11.0,0.71,0.448,0.533,0.651,N50
2023-07-05,9148,52.24885841487891,4.918047324540537,11,True,11.149,0.0,1936.754,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,32.0,0.0,25.0,0.0,13.563,86.27162,11.313,8.506249,0.4,0.4,0.0,0.0,51.0,1007.4,1007.7605,100.0,35.0,100.0,100.0,0.08446312,0.21355367,37.457306,56.584167,256.0973,256.75946,66.96,13.412999,16.413,16.013,10.863,0.688,0.434,0.538,0.66,N51
2020-08-24,7066,52.32633589235648,4.867935930104563,8,True,13.039,0.0,1894.882,0.0,2.0,2.0,1.0,15.0,6.0,12.0,4.0,0.0,4.0,0.0,5.0,0.0,15.0,0.0,19.0,0.0,17.2175,78.87018,13.5175,15.822813,0.1,0.1,0.0,0.0,51.0,1013.8,1013.44214,57.0,20.0,51.0,28.0,0.15042794,0.41536725,17.309973,24.535524,253.0724,255.55592,37.44,16.6175,18.417501,17.9675,12.6675,0.608,0.546,0.473,0.626,N52
2009-09-12,7616,52.41642598244668,4.87972684644244,1,True,7.912,0.242,1942.275,0.0,0.0,0.0,1.0,10.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,14.237,78.17105,10.487,12.62928,0.0,0.0,0.0,0.0,3.0,1031.5,1031.3776,96.59999,87.0,7.0,47.0,0.019133594,0.35474217,12.10157,21.370783,30.379045,32.61924,15.84,14.487,16.286999,15.787001,12.537001,0.499,0.51,0.493,0.622,N53
2019-02-09,12018,52.23984940586989,4.9858450934833245,14,True,8.471,0.225,1630.588,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.2565,65.428894,3.1065,1.0161262,0.1,0.1,0.0,0.0,51.0,1001.4,1001.6422,39.300003,21.0,34.0,0.0,0.1362565,0.40459347,45.572357,66.98419,242.22046,242.47101,87.12,8.4565,6.4065,5.7565,10.5565,0.692,0.685,0.62,0.595,N54
2020-12-26,11517,52.238047604068086,4.974054177145448,15,True,16.373,0.25,816.027,0.0,0.0,0.0,16.0,0.0,13.0,30.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,5.4,85.42096,3.15,-0.5627384,0.1,0.1,0.0,0.0,51.0,1014.4,1014.5246,100.0,100.0,45.0,100.0,0.034323078,0.13109809,30.007679,46.83045,210.25635,213.07927,51.839996,4.9,5.4,8.4,12.1,0.7,0.707,0.677,0.606,N55
2022-04-07,5018,52.23984940586989,4.820772264753058,17,True,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.6935,70.33706,3.5935,1.6954293,0.3,0.3,0.0,0.0,51.0,985.0,985.23883,92.4,42.0,57.0,68.0,0.10091577,0.33422,37.690125,57.51556,252.77647,253.26633,70.2,9.143499,8.643499,7.1935,7.3935003,0.399,0.384,0.33,0.394,N56
2022-07-14,4746,52.4254349914557,4.81192907749965,18,True,13.183,0.437,1871.603,0.0,0.0,18.0,0.0,6.0,0.0,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,8.0,25.0,1.0,16.786999,72.36267,11.787001,14.641644,0.0,0.0,0.0,0.0,0.0,1021.7,1021.5797,11.7,13.0,0.0,0.0,0.14953536,0.5287415,18.504139,26.072052,322.90707,324.5542,33.839996,21.487,19.187,15.637,11.037001,0.427,0.477,0.499,0.641,N57
2022-01-02,4403,52.25786742388793,4.806033619330712,14,True,10.5,0.15,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.2565,82.061264,8.3065,6.6572,0.0,0.0,0.0,0.0,1.0,1010.5,1010.9857,44.1,4.0,18.0,99.0,0.06761537,0.23989475,28.496904,44.303406,243.75871,245.51753,49.68,11.0565,9.9565,7.8564997,9.856501,0.407,0.409,0.404,0.39,N58
2010-12-09,12042,52.28309264911319,4.9858450934833245,10,True,12.599,0.335,1987.28,0.0,0.0,9.0,38.0,0.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,39.0,0.0,6.0,0.0,2.563,79.43411,-0.63699996,-2.628782,0.0,0.0,0.0,0.04,1.0,1021.8,1022.1797,30.900002,3.0,47.0,0.0,0.04387553,0.15152633,20.371038,34.653625,313.56796,317.52615,41.399998,-0.537,0.513,5.213,11.313,0.659,0.662,0.649,0.621,N59
2019-01-13,10811,52.31732688334747,4.956367802638635,19,True,13.267,0.367,1987.733,14.0,3.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.024,79.394844,4.674,2.2224393,0.2,0.2,0.0,0.0,51.0,1002.4,1002.1563,33.9,25.0,19.0,0.0,0.035343457,0.22186518,30.96837,49.540234,305.53775,307.61942,56.88,7.324,6.924,7.624,11.674,0.674,0.628,0.575,0.596,N60
2023-07-05,9985,52.40561517163585,4.935733699047351,11,True,13.173,0.359,1955.319,0.0,0.0,0.0,1.0,82.0,6.0,3.0,0.0,4.0,26.0,0.0,30.0,0.0,1.0,0.0,13.0,0.0,13.7065,78.09086,9.9565,7.9644594,1.1,1.1,0.0,0.0,55.0,1006.5,1006.8595,100.0,20.0,100.0,100.0,0.10199831,0.34402263,39.399857,59.668846,257.86868,261.67444,73.079994,13.2565,16.5565,16.206501,11.0065,0.71,0.448,0.533,0.651,N61
2023-07-05,13456,52.35336291938354,5.018270113412484,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.637,81.00302,10.437,8.22717,0.7,0.7,0.0,0.0,53.0,1007.0,1007.0,100.0,37.0,100.0,100.0,0.09694451,0.29694617,38.0733,57.25811,256.88354,258.76074,68.4,13.287001,16.536999,16.187,10.887,0.704,0.439,0.536,0.651,N62
2017-09-13,12043,52.28489445091499,4.9858450934833245,9,True,12.679,0.0,1480.07,0.0,0.0,10.0,3.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,15.013,65.562996,8.613,7.3257856,0.0,0.0,0.0,0.0,1.0,994.1,994.4538,36.9,23.0,27.0,0.0,0.20232607,0.5883856,50.215805,73.645294,257.15933,257.86612,86.03999,14.212999,14.563,15.462999,13.863,0.711,0.671,0.502,0.605,N63
2017-09-13,10836,52.36237192839256,4.956367802638635,10,True,8.929,0.285,1201.323,6.0,0.0,0.0,0.0,40.0,7.0,0.0,1.0,19.0,4.0,6.0,18.0,0.0,11.0,0.0,16.0,2.0,14.9435,64.22892,8.2435,6.925932,0.0,0.0,0.0,0.0,1.0,995.1,995.21783,42.3,27.0,30.0,0.0,0.22499466,0.6084627,51.8225,75.26152,258.37787,258.6901,90.36,14.643499,14.5935,15.4935,13.9935,0.706,0.676,0.48,0.6,N64
2022-02-20,8818,52.32993949596009,4.90920413728713,13,True,9.837,0.15,1989.03,4.0,0.0,1.0,0.0,19.0,21.0,0.0,4.0,11.0,0.0,2.0,3.0,2.0,1.0,0.0,33.0,0.0,9.161,90.02955,7.611,2.9756603,0.8,0.8,0.0,0.0,53.0,1001.4,1000.91547,100.0,100.0,100.0,100.0,0.042473122,0.115930915,38.16679,60.61057,234.21094,235.64915,70.2,7.961,6.661,7.611,9.811001,0.745,0.738,0.705,0.68,N65
2020-12-27,6069,52.33174129776189,4.844354097428811,12,True,11.824,0.0,1964.367,17.0,10.0,72.0,15.0,1.0,29.0,1.0,31.0,20.0,10.0,1.0,0.0,7.0,11.0,3.0,77.0,0.0,6.8,89.537926,5.2,-0.07126713,1.9,1.9,0.0,0.0,61.0,975.3,975.5383,100.0,100.0,100.0,100.0,0.032745562,0.103618205,39.061245,61.10251,199.93808,201.42535,77.4,5.6,5.85,8.35,12.05,0.764,0.734,0.7,0.625,N66
2007-01-20,11358,52.40201156803226,4.96815871897651,11,True,13.412,0.292,1897.129,46.0,16.0,10.0,1.0,24.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,86.590454,8.8,5.107297,0.5,0.5,0.0,0.0,53.0,1006.6,1006.84216,100.0,59.0,100.0,8.0,0.04801347,0.17571688,37.909554,57.51556,251.73701,253.26633,79.92,9.9,8.9,9.0,11.75,0.718,0.719,0.708,0.618,N67
2022-03-02,7241,52.41642598244668,4.870883659189032,9,True,9.659,0.15,1970.609,4.0,38.0,11.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,0.0,24.0,0.0,4.6045003,85.03096,2.3044999,1.3079958,0.0,0.0,0.0,0.0,0.0,1025.3,1024.544,7.2000003,0.0,0.0,24.0,0.07131213,0.1273523,10.661107,15.629972,78.31066,82.056625,21.24,4.1045003,5.1545,7.1045003,9.6045,0.689,0.698,0.718,0.693,N68
2022-06-02,2674,52.29570526172581,4.764765412148146,18,True,9.447,0.0,1130.212,11.0,1.0,11.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,3.0,0.0,32.0,0.0,15.513,65.23024,9.013,13.13888,0.0,0.0,0.0,0.0,1.0,1021.1,1021.7047,25.2,2.0,0.0,78.0,0.14479268,0.6134225,14.512064,20.633371,46.005,47.12111,26.64,16.613,14.313,12.563,10.013,0.327,0.323,0.289,0.368,N69
2022-02-18,2797,52.2921016581222,4.767713141232616,17,True,18.417,0.15,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1675,71.036736,2.2675,-1.6881909,0.0,0.0,0.0,0.0,1.0,987.2,986.9594,46.5,19.0,49.0,0.0,0.07060269,0.29417515,48.73847,74.54173,247.41264,248.76375,94.67999,8.1675,7.9175,7.2675004,7.7675004,0.418,0.42,0.412,0.401,N70
2022-02-18,10493,52.4200295860503,4.947524615385228,17,True,17.526,0.213,1952.897,11.0,2.0,6.0,1.0,0.0,2.0,5.0,14.0,2.0,65.0,0.0,7.0,0.0,0.0,0.0,11.0,0.0,7.8,69.41582,2.55,-1.7863364,0.0,0.0,0.0,0.0,1.0,986.1,986.3397,23.4,14.0,18.0,0.0,0.08036054,0.32433957,54.09711,81.69542,243.94656,245.8068,99.0,8.25,7.75,7.45,9.9,0.727,0.723,0.691,0.648,N71
2020-02-10,9503,52.21282237884284,4.926890511793944,0,True,10.109,0.0,1983.42,0.0,0.0,15.0,0.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,9.5565,74.29274,5.2064996,2.157002,0.0,0.0,0.0,0.0,0.0,985.7,986.0577,12.3,1.0,19.0,0.0,0.06099819,0.30697685,42.694542,66.93484,245.59604,246.88231,96.479996,9.2065,7.2064996,7.5565,10.4065,0.737,0.728,0.677,0.634,N72
2012-01-05,8260,52.22543499145546,4.897413220949254,20,True,11.189,0.483,1958.938,16.0,4.0,1.0,2.0,10.0,23.0,23.0,0.0,4.0,1.0,1.0,0.0,1.0,18.0,1.0,23.0,0.0,4.9694996,76.98364,1.2695,-3.2249436,0.0,0.0,0.0,0.0,2.0,1001.9,1002.5154,51.600002,18.0,50.0,18.0,0.04214687,0.2008636,43.02113,65.683975,315.339,315.88812,72.36,5.6194997,6.8694997,7.9195,10.5695,0.576,0.581,0.565,0.516,N73
2022-02-18,8427,52.301110667131226,4.900360950033722,23,True,16.311,0.506,1955.893,0.0,2.0,8.0,3.0,2.0,31.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,5.0,2.0,5.4305,63.394337,-0.9695,-2.889203,0.0,0.0,0.0,0.0,0.0,998.2,998.2,10.200001,0.0,17.0,0.0,0.07177879,0.32985055,41.48912,64.873955,254.39598,256.19507,78.84,6.5805,7.6305003,7.3305,7.7805004,0.413,0.418,0.413,0.401,N74
2007-03-18,4716,52.37138093740158,4.81192907749965,14,True,5.838,0.204,1991.108,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1805,45.512295,-3.8195,-1.927906,0.0,0.0,0.0,0.0,1.0,996.9,996.5357,23.1,13.0,19.0,0.0,0.20700066,0.5538726,44.31657,60.20724,272.32776,273.08475,83.88,9.330501,8.9305,8.4805,9.8805,0.608,0.597,0.624,0.617,N75
2019-12-08,9174,52.29570526172581,4.918047324540537,10,True,7.745,0.0,2006.857,0.0,14.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.087001,86.31225,8.887,5.5341587,0.2,0.2,0.0,0.0,51.0,997.5,997.38,50.100002,43.0,19.0,0.0,0.04816803,0.18099916,36.08091,55.63718,245.22488,246.7527,63.72,8.387,7.037,7.587,12.437,0.717,0.695,0.653,0.59,N76
2007-01-25,8460,52.360570126590765,4.900360950033722,12,True,9.413,0.325,1966.923,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,13.0,7.0,38.0,0.0,1.0,0.0,0.1285,70.13663,-4.6714997,-4.571269,0.0,0.0,0.0,0.0,1.0,1026.7,1025.4172,39.6,44.0,0.0,0.0,0.07174064,0.184735,13.397612,17.906157,59.300358,59.826572,28.44,0.2785,2.7285,8.3785,11.6285,0.69,0.701,0.708,0.637,N77
2023-07-05,11064,52.32273228875288,4.962263260807573,11,True,12.3,0.0,1992.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6565,81.005615,10.4565,8.252379,0.7,0.7,0.0,0.0,53.0,1007.0,1007.3597,100.0,37.0,100.0,100.0,0.097016826,0.29728162,38.0733,57.25811,256.88354,258.76074,68.4,13.3065,16.5565,16.206501,10.9065,0.704,0.439,0.536,0.651,N78
2023-07-05,7810,52.31552508154565,4.885622304611378,11,True,3.0,0.0,2012.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.554501,81.26252,10.4045,8.249785,0.4,0.4,0.0,0.0,51.0,1007.2,1006.60004,100.0,35.0,100.0,100.0,0.09589491,0.29132402,37.28738,57.123276,259.9921,261.6657,70.92,13.1545,16.3045,15.9545,10.804501,0.708,0.493,0.538,0.661,N79
2023-07-17,4377,52.21102057704103,4.806033619330712,9,True,14.514,0.344,1616.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,17.0,0.0,18.2435,71.21714,12.9435,16.0033,0.8,0.8,0.0,0.0,53.0,1017.4,1017.6385,40.800003,20.0,38.0,0.0,0.27533266,0.6035582,21.749483,30.113304,241.31395,242.20964,46.079998,18.6935,18.3435,17.4935,13.5435,0.255,0.243,0.258,0.363,N80
2022-02-18,9451,52.34435391037452,4.923942782709474,20,True,15.0,0.75,1991.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5435004,61.386665,-0.3565,-2.3521624,0.0,0.0,0.0,0.0,0.0,993.5,993.6214,3.2999997,3.0,1.0,0.0,0.084860995,0.3757509,46.060303,68.557076,248.448,250.04251,84.24,7.2935004,7.8435,7.4435,9.8435,0.722,0.724,0.696,0.663,N81
2022-02-19,8629,52.21462418064464,4.90625640820266,8,True,6.028,0.239,1842.315,0.0,0.0,0.0,0.0,45.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.676,68.76866,-0.574,-1.2830796,0.0,0.0,0.0,0.0,1.0,1010.3,1011.04584,21.9,23.0,2.0,0.0,0.054527845,0.26702714,25.699057,40.729347,258.6901,261.87,46.8,5.276,7.476,7.576,9.876,0.71,0.719,0.701,0.677,N82
2022-02-19,11703,52.34795751397813,4.977001906229918,13,True,21.5,0.0,1963.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.137,60.645805,0.037,0.5970168,0.3,0.3,0.0,0.0,51.0,1011.3,1011.3,96.3,11.0,94.0,100.0,0.14592105,0.3988757,30.319181,42.694542,240.08644,241.27397,59.76,7.387,7.037,7.487,9.837001,0.709,0.716,0.697,0.664,N83
2011-09-12,6733,52.40201156803226,4.859092742851156,18,True,13.14,0.0,1901.08,14.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3565,74.14859,12.7065,11.714816,0.0,0.0,0.0,0.0,0.0,1004.7,1004.9361,8.099999,9.0,0.0,0.0,0.10321233,0.5126858,44.52954,64.37963,230.90614,232.04066,73.799995,17.706501,16.8065,15.106501,12.1565,0.652,0.658,0.611,0.617,N84
2019-08-10,4724,52.385795351816014,4.81192907749965,15,True,6.634,0.261,723.934,4.0,1.0,0.0,58.0,0.0,5.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,16.0,0.0,21.187,57.393074,12.437,15.763834,0.0,0.0,0.0,0.0,1.0,1008.1,1007.98315,21.3,15.0,13.0,0.0,0.343814,1.0722214,42.406715,63.61007,229.82083,229.82083,78.84,21.536999,18.937,17.237,12.337001,0.585,0.487,0.49,0.603,N85
2007-06-26,12405,52.26147102749154,4.994688280736732,12,True,11.747,0.408,1874.983,4.0,0.0,0.0,4.0,2.0,22.0,17.0,1.0,14.0,1.0,0.0,2.0,4.0,33.0,0.0,11.0,1.0,13.95,73.80144,9.35,8.516056,0.3,0.3,0.0,0.0,51.0,1001.2,1001.3192,81.0,24.0,84.0,30.0,0.21047193,0.4179355,36.12398,51.49133,299.88644,300.6889,70.92,15.6,15.75,15.45,11.4,0.7,0.676,0.566,0.652,N86
2011-06-16,9680,52.30651607253664,4.929838240878413,19,True,11.455,0.0,1974.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.9,88.02995,11.95,11.533604,0.4,0.4,0.0,0.0,51.0,1010.2,1010.44055,93.600006,74.0,37.0,16.0,0.04855867,0.19031405,20.380579,32.55363,234.34457,237.18863,36.719997,15.85,15.8,13.35,9.35,0.608,0.43,0.494,0.614,N87
2023-08-02,3213,52.36597553199617,4.776556328486022,20,True,9.667,0.285,1856.637,48.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,11.0,1.0,16.8065,83.83414,14.0565,14.709429,0.5,0.5,0.0,0.0,53.0,987.4,987.74896,100.0,95.0,35.0,67.0,0.05356211,0.30961955,23.441502,38.156605,190.6196,193.64293,39.96,17.5065,17.3565,16.1565,12.0565,0.657,0.589,0.518,0.648,N88
2022-07-02,5383,52.22183138785185,4.829615452006465,16,True,10.759,0.0,1793.477,29.0,18.0,26.0,0.0,0.0,41.0,2.0,10.0,0.0,12.0,0.0,0.0,9.0,1.0,0.0,3.0,0.0,21.793499,51.455727,11.3435,20.444963,0.0,0.0,0.0,0.0,2.0,1018.9,1019.1363,62.4,6.0,85.0,20.0,0.30386895,1.2678459,12.074766,16.75064,206.56499,208.21725,27.359999,20.0935,17.5935,16.0935,12.0935,0.336,0.343,0.291,0.36,N89
2017-09-13,4044,52.2866962527168,4.797190432077306,9,True,10.248,0.0,1071.265,28.0,1.0,13.0,11.0,3.0,4.0,2.0,11.0,5.0,0.0,2.0,2.0,5.0,2.0,0.0,58.0,0.0,14.9175,65.32074,8.4675,7.3798046,0.0,0.0,0.0,0.0,1.0,994.1,993.8642,33.0,20.0,25.0,0.0,0.20234036,0.5889008,48.929546,72.71999,258.11136,258.57886,89.64,14.5675,14.4675,15.7175,16.1175,0.414,0.41,0.298,0.331,N90
2023-07-05,12570,52.333543099563705,4.997636009821202,15,True,7.425,0.261,299.183,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,0.0,0.0,0.0,16.4435,72.061295,11.393499,12.718222,0.1,0.1,0.0,0.0,51.0,1011.0,1011.1191,42.300003,21.0,39.0,0.0,0.2726853,0.5229914,29.179993,39.97459,272.12103,271.54813,57.239998,16.5935,16.3435,16.1935,10.893499,0.662,0.447,0.536,0.651,N91
2023-07-05,8249,52.43084039686112,4.894465491864784,15,True,6.943,0.231,1737.542,2.0,15.0,0.0,13.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,15.356501,78.3389,11.606501,11.914272,1.2,1.2,0.0,0.0,55.0,1011.1,1011.3395,59.7,47.0,29.0,0.0,0.23575474,0.37829983,27.009598,38.546906,271.5275,272.14084,57.239998,16.0065,16.1565,16.0065,10.8065,0.685,0.508,0.547,0.666,N92
2023-11-02,12072,52.33714670316731,4.9858450934833245,16,True,10.262,0.0,1942.246,4.0,3.0,5.0,0.0,45.0,15.0,0.0,0.0,0.0,0.0,26.0,12.0,5.0,0.0,2.0,5.0,0.0,10.1305,78.07478,6.4805,2.1157475,0.3,0.3,0.0,0.0,51.0,969.2,969.0831,100.0,100.0,100.0,30.0,0.07053074,0.27206594,48.85665,74.23074,191.4755,192.89049,84.6,10.2305,11.2805,12.830501,13.9805,0.739,0.727,0.68,0.621,N93
2021-03-11,3725,52.38759715361782,4.788347244823899,10,True,12.574,0.367,1957.161,17.0,17.0,2.0,1.0,43.0,9.0,16.0,0.0,3.0,0.0,0.0,0.0,1.0,36.0,6.0,5.0,5.0,10.624,68.54106,5.074,2.0184093,0.0,0.0,0.0,0.0,3.0,989.6,989.24255,100.0,93.0,96.0,0.0,0.16184135,0.4034359,50.77149,76.97773,231.91118,232.21895,104.03999,8.424,5.724,6.524,9.174,0.69,0.668,0.679,0.68,N94
2020-02-09,8441,52.32633589235648,4.900360950033722,14,True,12.054,0.675,1981.917,0.0,0.0,22.0,0.0,42.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,11.05,74.81062,6.75,2.2166128,0.0,0.0,0.0,0.0,3.0,991.8,992.03864,100.0,100.0,81.0,98.0,0.09774175,0.3322941,54.900883,84.55786,206.90102,208.20154,103.67999,8.65,6.45,7.55,10.3,0.673,0.679,0.69,0.672,N95
2017-12-13,4039,52.277687243707774,4.797190432077306,15,True,14.578,0.332,1558.431,0.0,2.0,10.0,33.0,0.0,14.0,0.0,9.0,11.0,8.0,0.0,7.0,1.0,1.0,2.0,32.0,0.0,5.8435,90.72269,4.4435,1.4380383,0.0,0.0,0.0,0.05,2.0,993.8,994.04346,78.299995,29.0,86.0,2.0,0.020815264,0.08602619,21.068459,35.208298,213.147,217.10432,39.96,3.9435,3.5435,6.3935003,11.4435,0.426,0.422,0.396,0.352,N96
2022-02-19,8780,52.26147102749154,4.90920413728713,13,True,16.782,0.0,1984.981,1.0,11.0,0.0,0.0,56.0,0.0,0.0,12.0,6.0,14.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,7.263,58.514565,-0.33699998,0.6203394,0.4,0.4,0.0,0.0,51.0,1011.6,1011.96954,94.200005,8.0,95.0,100.0,0.15131742,0.42411476,30.631746,43.010582,240.42226,241.50446,58.32,7.563,7.163,7.513,9.763,0.713,0.72,0.707,0.68,N97
2023-06-25,9317,52.328137694158286,4.920995053625006,0,True,13.174,0.0,1935.038,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,19.0935,79.64854,15.4935,19.202248,0.0,0.0,0.0,0.0,0.0,1020.9,1021.01965,0.0,0.0,0.0,0.0,0.021263083,0.44995487,12.015589,24.57511,81.38444,84.95764,12.24,20.2435,20.4435,15.8435,10.393499,0.345,0.404,0.548,0.654,N98
2022-02-18,7075,52.34255210857271,4.867935930104563,16,True,12.692,0.0,1980.846,6.0,0.0,0.0,2.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,8.861,66.74413,3.011,-0.58436394,0.0,0.0,0.0,0.0,1.0,985.3,984.8225,20.1,15.0,11.0,0.0,0.109271854,0.37896633,53.712433,83.32191,232.8996,234.31834,107.64,8.761001,7.961,7.561,9.861,0.728,0.72,0.699,0.679,N99
