,Date,grid_id,LAT,LON,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
536,2022-02-18,2330,52.35156111758174,4.755922224894738,15,True,12.256,0.356,1935.786,0.0,2.0,0.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.169499,65.64125,3.0695,-1.1621733,0.1,0.1,0.0,0.0,51.0,985.4,985.9966,12.0,10.0,5.0,0.0,0.13205647,0.39976072,59.865086,92.48357,227.19325,227.36629,106.2,8.919499,7.9694996,7.6194997,9.919499,0.731,0.72,0.699,0.679
537,2023-06-20,6573,52.33894850496912,4.856145013766686,17,True,8.573,0.25,1429.303,28.0,0.0,0.0,0.0,2.0,20.0,9.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,28.0,12.0,0.0,22.917501,79.67362,19.2175,25.083912,0.9,0.9,0.0,0.0,53.0,1008.6,1008.2509,32.4,0.0,4.0,100.0,0.08422273,0.56806207,9.0,14.986553,196.26028,204.10223,28.8,24.667501,20.0175,15.2175,10.1675,0.399,0.428,0.562,0.668
538,2023-07-06,11177,52.301110667131226,4.965210989892042,12,True,15.169,0.386,1984.052,47.0,0.0,6.0,0.0,6.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,10.0,0.0,18.8305,62.146255,11.4305,17.515585,0.0,0.0,0.0,0.0,2.0,1017.9,1017.66187,54.9,5.0,34.0,100.0,0.41913095,0.8235096,19.66536,26.282463,246.25049,246.59529,34.2,19.780499,16.0805,15.8805,10.8805,0.608,0.497,0.538,0.66
539,2020-08-26,5418,52.28489445091499,4.829615452006465,11,True,10.991,0.0,1527.197,7.0,1.0,22.0,0.0,0.0,0.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,17.043499,81.18714,13.7935,12.757893,0.3,0.3,0.0,0.0,51.0,1005.7,1005.93695,100.0,98.0,100.0,0.0,0.10940829,0.3657694,37.801712,57.239998,269.45435,270.0,81.0,16.8935,17.043499,18.4435,15.643499,0.379,0.339,0.239,0.334
540,2022-02-18,8622,52.42723679325751,4.903308679118192,17,True,12.346,0.449,1901.991,24.0,5.0,26.0,26.0,4.0,48.0,10.0,2.0,10.0,53.0,0.0,0.0,57.0,19.0,1.0,38.0,0.0,7.45,70.58875,2.45,-1.8232737,0.3,0.3,0.0,0.0,51.0,986.2,986.3199,48.3,33.0,31.0,0.0,0.074813806,0.30454803,51.82625,82.31414,249.67677,250.85176,102.6,8.2,7.9,7.55,9.85,0.732,0.727,0.702,0.681
541,2010-08-29,7061,52.31732688334747,4.867935930104563,13,True,10.018,0.594,1933.908,3.0,40.0,9.0,6.0,5.0,23.0,5.0,2.0,0.0,2.0,1.0,1.0,0.0,8.0,1.0,3.0,0.0,14.95,84.725746,12.4,10.518772,1.2,1.2,0.0,0.0,55.0,1008.3,1008.5394,100.0,39.0,91.0,54.0,0.14403507,0.25987554,35.538033,48.812866,256.52682,256.78366,55.8,15.35,15.0,15.65,12.0,0.678,0.642,0.489,0.599
542,2023-07-05,6061,52.31732688334747,4.844354097428811,10,True,9.012,0.0,1931.908,11.0,6.0,6.0,9.0,24.0,9.0,1.0,2.0,27.0,0.0,12.0,0.0,32.0,7.0,6.0,66.0,0.0,13.174,84.81139,10.674,7.592182,2.3,2.3,0.0,0.0,61.0,1005.0,1004.7601,100.0,24.0,100.0,100.0,0.07126182,0.23036659,39.732323,63.102768,265.32266,266.72958,86.399994,13.074,16.424002,15.974,10.824,0.727,0.486,0.538,0.661
543,2023-07-05,3726,52.38939895541962,4.788347244823899,10,True,12.0,0.413,1985.156,12.0,2.0,3.0,0.0,13.0,12.0,16.0,3.0,3.0,0.0,0.0,1.0,2.0,13.0,3.0,5.0,2.0,13.261001,84.539314,10.711,7.537121,2.6,2.6,0.0,0.0,63.0,1004.4,1003.8011,100.0,29.0,100.0,100.0,0.0716687,0.23582637,40.78182,64.83598,265.9505,268.09088,91.079994,13.161,16.361,15.961,10.761001,0.731,0.519,0.547,0.666
544,2019-06-06,4215,52.36957913559978,4.800138161161775,5,True,12.228,0.4,1995.667,6.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,19.0,0.0,12.330501,89.66543,10.6805,9.754095,0.2,0.2,0.0,0.0,51.0,1006.9,1006.77954,49.500004,8.0,69.0,3.0,0.03287787,0.14833021,19.137648,30.574575,253.61038,257.7639,37.079998,13.6805,15.9305,13.080501,9.8805,0.712,0.624,0.554,0.635
545,2017-12-11,11683,52.31192147794205,4.977001906229918,18,True,6.5,0.187,2001.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,0.6675,91.67001,-0.5325,-6.658731,1.6,0.0,1.12,0.12,75.0,980.4,980.0331,100.0,95.0,100.0,100.0,0.006506725,0.053586245,35.110615,53.538425,28.141502,29.840376,61.56,2.0175,3.5674999,7.8175,12.617499,0.681,0.679,0.631,0.597
546,2017-01-11,4407,52.265074631095146,4.806033619330712,14,True,9.778,0.298,1802.293,0.0,10.0,3.0,2.0,5.0,8.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,32.0,1.0,7.6565,74.47829,3.4065,0.68997955,0.0,0.0,0.0,0.0,1.0,1003.1,1003.5884,47.4,10.0,64.0,0.0,0.07438267,0.2680202,37.226505,57.271687,288.61026,289.4601,68.4,6.6565,5.1064997,4.4065,8.356501,0.389,0.387,0.366,0.344
547,2021-12-08,9671,52.2902998563204,4.929838240878413,11,True,9.044,0.0,1383.16,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,7.0,0.0,26.0,0.0,5.176,86.00309,3.026,0.46459198,0.0,0.0,0.0,0.0,0.0,994.2,994.8106,6.2999997,7.0,0.0,0.0,0.055537198,0.12392038,21.26744,32.32992,182.91078,187.67888,40.68,4.226,4.826,8.076,12.326,0.718,0.721,0.694,0.644
548,2022-02-18,9308,52.31192147794205,4.920995053625006,15,True,9.537,0.288,1893.616,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,13.0,0.0,8.0,0.0,16.0,0.0,20.0,0.0,9.25,65.42744,3.1,-1.4535828,0.1,0.1,0.0,0.0,51.0,985.7,985.9384,15.9,7.0,16.0,0.0,0.13040468,0.4044335,62.454556,93.368484,228.03741,228.75183,105.479996,8.9,7.8,7.45,9.85,0.736,0.724,0.695,0.663
549,2022-02-18,4729,52.394804360825034,4.81192907749965,17,True,12.654,0.0,1845.942,10.0,0.0,1.0,1.0,5.0,12.0,0.0,2.0,3.0,30.0,0.0,13.0,3.0,0.0,3.0,21.0,0.0,7.4435,70.58746,2.4435,-1.830945,0.3,0.3,0.0,0.0,51.0,986.2,986.2,48.3,33.0,31.0,0.0,0.07479081,0.3044263,51.82625,82.31414,249.67677,250.85176,102.6,8.1935,7.8935003,7.5435004,9.8435,0.732,0.727,0.702,0.681
550,2022-02-20,7743,52.4200295860503,4.8826745755269085,11,True,7.703,0.205,1978.536,0.0,0.0,16.0,0.0,0.0,27.0,0.0,28.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,15.0,0.0,9.398,88.8291,7.648,3.3117032,1.1,1.1,0.0,0.0,55.0,1002.7,1001.8518,100.0,100.0,100.0,100.0,0.050919015,0.13197589,37.550606,59.76434,237.52882,238.79955,68.76,7.598,6.548,7.548,9.798,0.753,0.74,0.707,0.682
551,2023-07-05,8941,52.32633589235648,4.912151866371598,10,True,14.253,0.461,1976.781,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.187,84.81283,10.687,7.609043,2.3,2.3,0.0,0.0,61.0,1005.0,1005.0,100.0,24.0,100.0,100.0,0.07129726,0.23054028,39.732323,63.102768,265.32266,266.72958,86.399994,13.087001,16.437,15.987,10.837001,0.727,0.486,0.538,0.661
552,2023-07-05,3997,52.42723679325751,4.794242702992836,10,True,21.5,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2675,84.54004,10.7175,7.545553,2.6,2.6,0.0,0.0,63.0,1004.4,1003.92096,100.0,29.0,100.0,100.0,0.07168654,0.23591518,40.78182,64.83598,265.9505,268.09088,91.079994,13.1675,16.3675,15.9675,10.7675,0.731,0.519,0.547,0.666
553,2017-09-13,6586,52.36237192839256,4.856145013766686,10,True,13.067,0.791,1974.769,26.0,28.0,5.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.848,64.20759,8.148,7.0004864,0.0,0.0,0.0,0.0,1.0,995.2,994.4919,41.7,27.0,29.0,0.0,0.22255935,0.60509896,50.488636,74.70325,259.73175,259.44824,92.88,14.648,14.498,15.348,13.748,0.718,0.704,0.534,0.61
554,2022-07-22,12928,52.30291246893303,5.006479197074608,13,True,12.2,0.0,1862.205,15.0,11.0,9.0,0.0,0.0,2.0,25.0,0.0,11.0,0.0,3.0,5.0,0.0,0.0,5.0,26.0,0.0,18.237,60.9872,10.587001,17.476028,0.0,0.0,0.0,0.0,3.0,1020.3,1020.3,100.0,100.0,0.0,100.0,0.2542092,0.8178395,6.489992,7.6367526,356.82022,351.87,15.84,20.987,19.387,16.536999,11.387,0.467,0.423,0.488,0.633
555,2021-05-21,12591,52.37138093740158,4.997636009821202,14,True,3.0,0.0,1987.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.237,59.418823,6.437,7.607889,0.2,0.2,0.0,0.0,51.0,999.8,999.8,44.100002,19.0,45.0,0.0,0.271981,0.6595773,39.28456,56.624233,221.2846,221.39143,83.88,13.787001,11.437,9.887,8.637,0.683,0.647,0.592,0.653
556,2023-06-29,8770,52.2434530094735,4.90920413728713,12,True,16.096,0.482,1989.689,1.0,1.0,6.0,13.0,36.0,8.0,3.0,0.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,54.0,0.0,19.6325,91.05919,18.1325,20.000336,0.0,0.0,0.0,0.0,3.0,1013.5,1014.21014,100.0,100.0,92.0,0.0,0.21426257,0.20436597,17.873554,24.248613,251.20001,251.83395,39.239998,22.082499,18.7325,16.2325,10.5825,0.416,0.41,0.544,0.663
557,2006-07-28,7610,52.40561517163585,4.8797268464424395,23,True,12.13,0.15,1949.601,0.0,0.0,0.0,0.0,62.0,0.0,15.0,2.0,6.0,0.0,1.0,12.0,0.0,18.0,0.0,32.0,0.0,19.6565,94.844376,18.8065,22.719667,0.0,0.0,0.0,0.0,3.0,1010.7,1010.9356,86.7,75.0,27.0,10.0,0.0,0.118014336,1.5273507,2.9024127,315.0001,352.87506,7.92,21.5565,22.8565,17.8565,10.9565,0.352,0.361,0.493,0.621
558,2022-01-31,4064,52.322732288752874,4.797190432077306,11,True,13.793,0.403,1977.745,8.0,0.0,1.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,0.0,6.4,76.94259,2.65,-1.887465,0.2,0.2,0.0,0.0,51.0,1009.3,1009.54663,100.0,100.0,100.0,2.0,0.065224625,0.22217482,45.314262,70.00403,314.35632,315.20834,81.72,5.3,6.25,7.0,10.4,0.714,0.672,0.684,0.674
559,2022-02-18,11567,52.328137694158286,4.974054177145448,21,True,11.25,0.0,1749.154,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,6.374,54.153793,-2.226,-3.12613,0.0,0.0,0.0,0.0,1.0,995.1,994.8569,31.5,3.0,48.0,0.0,0.10334689,0.4409477,48.386196,71.55402,252.239,253.93575,83.159996,6.974,7.774,7.424,9.824,0.72,0.724,0.696,0.663
560,2022-02-21,4371,52.4254349914557,4.803085890246244,7,True,12.567,0.45,1629.375,0.0,4.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,4.4175,66.97797,-1.1825,-2.963049,0.0,0.0,0.0,0.0,3.0,995.0,994.5104,85.8,0.0,93.0,100.0,0.064131744,0.27727914,34.838253,55.95771,246.87912,248.88303,68.03999,5.0675,6.8675003,7.5675,9.7675,0.734,0.744,0.716,0.682
561,2020-08-02,8472,52.3821917482124,4.900360950033722,10,True,10.818,0.0,1830.798,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,11.0,0.0,32.0,0.0,19.0065,59.764374,11.0065,16.568523,0.0,0.0,0.0,0.0,2.0,1015.5,1015.7373,59.399998,66.0,0.0,0.0,0.31998783,0.8850032,18.847641,25.455843,298.523,298.7397,38.16,19.706501,19.2565,15.856501,11.7565,0.439,0.445,0.461,0.63
562,2023-07-05,5378,52.21282237884284,4.829615452006465,9,True,10.061,0.0,1573.558,49.0,1.0,48.0,1.0,0.0,49.0,5.0,11.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,22.0,0.0,12.912999,85.34977,10.513,6.9392414,2.0,2.0,0.0,0.0,61.0,1003.7,1004.29944,100.0,91.0,100.0,18.0,0.06395528,0.21844947,42.093834,65.04453,257.15228,260.12067,82.439995,13.363,16.063,16.613,12.662999,0.411,0.241,0.268,0.369
563,2023-07-05,4065,52.32453409055468,4.797190432077306,9,True,14.231,0.444,1978.29,0.0,0.0,0.0,14.0,17.0,0.0,0.0,6.0,0.0,12.0,0.0,1.0,0.0,0.0,5.0,12.0,2.0,13.393499,81.785286,10.3435,6.464161,3.2,3.2,0.0,0.0,63.0,1002.3,1002.4193,100.0,88.0,100.0,100.0,0.075210184,0.28024673,48.305775,75.25378,267.0097,268.9036,97.92,13.0935,16.543499,15.9935,10.8435,0.733,0.474,0.538,0.661
564,2011-09-29,4920,52.2884980545186,4.8178245356685885,13,True,3.0,0.15,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,23.6065,72.4228,18.3565,24.777603,0.0,0.0,0.0,0.0,0.0,1026.3,1026.6544,0.0,0.0,0.0,0.0,0.32223165,0.80345225,13.044722,17.581125,129.40063,132.5104,21.24,21.1565,16.5065,15.0065,14.2065,0.428,0.435,0.449,0.438
565,2020-09-27,8669,52.286696252716794,4.90625640820266,9,True,9.625,0.0,2006.639,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,15.05,80.923485,11.8,12.267094,0.0,0.0,0.0,0.0,3.0,1002.0,1002.3566,87.899994,66.0,9.0,77.0,0.13690075,0.32666993,22.90743,31.92654,59.80847,60.255207,47.16,14.3,13.75,15.15,15.95,0.383,0.336,0.277,0.329
566,2022-02-18,6231,52.398407964428635,4.84730182651328,19,True,10.959,0.0,1908.627,1.0,0.0,1.0,1.0,0.0,17.0,0.0,8.0,9.0,23.0,4.0,0.0,0.0,2.0,0.0,9.0,0.0,6.8675003,62.137463,0.11750001,-1.9997859,0.0,0.0,0.0,0.0,0.0,991.3,990.8163,17.4,14.0,8.0,0.0,0.08478308,0.37673676,46.363194,74.15126,256.07162,257.38068,99.0,7.4675,7.8675003,7.5175004,9.8175,0.727,0.727,0.702,0.681
567,2018-08-04,4905,52.26147102749154,4.8178245356685885,12,True,12.131,0.0,1631.076,26.0,5.0,9.0,1.0,1.0,16.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,26.05,59.122826,17.45,26.865725,0.1,0.1,0.0,0.0,51.0,1020.9,1021.25,46.800003,15.0,6.0,99.0,0.472237,1.3777043,17.072504,21.94524,317.5638,318.991,36.0,28.0,23.05,19.95,15.25,0.141,0.144,0.226,0.351
568,2018-07-14,5704,52.349759315779934,4.835510910175403,15,True,19.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.111,50.293888,12.211,23.16365,0.0,0.0,0.0,0.0,0.0,1019.7,1019.2299,0.0,0.0,0.0,0.0,0.44393668,1.4061569,9.585739,11.792404,34.286938,31.263678,24.119999,25.411001,18.911001,16.111,11.261001,0.331,0.413,0.528,0.652
569,2020-08-26,13943,52.32993949596009,5.03006102975036,21,True,10.269,0.0,1953.725,66.0,3.0,4.0,1.0,4.0,3.0,2.0,11.0,10.0,5.0,0.0,7.0,6.0,6.0,0.0,61.0,0.0,15.15,87.28004,13.05,14.167831,0.0,0.0,0.0,0.0,1.0,1016.1,1016.34064,22.199999,22.0,4.0,0.0,0.0071154702,0.21920812,13.37825,25.809765,293.80594,300.1413,30.599998,15.95,17.2,17.75,12.85,0.612,0.464,0.449,0.613
570,2012-01-05,12061,52.31732688334747,4.9858450934833245,8,True,8.583,0.371,1192.396,1.0,3.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,3.0,12.0,6.0,37.0,0.0,3.0,23.0,0.0,7.2305,84.728065,4.8305,-1.0638375,2.7,2.7,0.0,0.0,63.0,987.9,987.65924,64.2,31.0,46.0,29.0,0.031224864,0.15578294,48.284306,73.094185,284.2435,285.1314,88.56,6.5305004,6.7805004,7.8805003,11.0305,0.766,0.743,0.699,0.632
571,2005-04-07,7584,52.35876832478895,4.8797268464424395,12,True,9.783,0.0,1998.13,0.0,0.0,2.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0415,74.20171,4.6915,2.1247177,1.7,1.7,0.0,0.0,61.0,999.5,998.5326,33.0,12.0,37.0,0.0,0.1380954,0.2975797,38.64093,54.69157,248.69415,249.17903,72.72,9.5415,8.9915,8.6414995,8.1915,0.68,0.633,0.652,0.632
572,2020-07-05,5190,52.32453409055468,4.8237199938375275,13,True,21.5,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.898,70.60624,14.398,15.827177,0.2,0.2,0.0,0.0,51.0,1009.0,1008.2947,75.3,55.0,43.0,0.0,0.3309039,0.68319404,40.044235,57.766262,247.81593,247.27023,74.88,19.498,16.848,15.398,10.798,0.523,0.403,0.481,0.647
573,2023-07-05,3519,52.241651207671694,4.785399515739429,9,True,15.482,0.362,1987.127,0.0,0.0,0.0,9.0,37.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0695,84.51797,10.5195,6.8285236,2.0,2.0,0.0,0.0,61.0,1003.1,1003.81854,100.0,88.0,100.0,100.0,0.06710027,0.23322332,43.939175,68.6421,262.4675,265.18652,88.2,13.3695,16.0695,16.619501,12.669499,0.411,0.244,0.267,0.369
574,2023-07-05,11746,52.4254349914557,4.977001906229918,9,True,7.5,0.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.776,80.7522,10.526,5.9838276,2.6,2.6,0.0,0.0,63.0,1000.9,1001.6151,100.0,94.0,100.0,100.0,0.08175814,0.30359292,54.588394,82.38574,257.4302,260.94934,104.399994,13.226,16.776,16.226,11.026,0.726,0.428,0.533,0.651
575,2022-01-31,11207,52.35516472118534,4.965210989892042,12,True,11.0,0.15,1994.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,6.211,85.20914,3.911,-1.6511912,0.3,0.3,0.0,0.0,51.0,1009.5,1009.0065,100.0,100.0,100.0,59.0,0.044107504,0.14067698,44.039345,66.69625,314.66882,315.43732,75.24,4.861,5.961,6.811,10.311001,0.703,0.665,0.678,0.657
576,2022-02-21,10529,52.259669225689734,4.950472344469697,7,True,11.544,0.75,1916.378,12.0,5.0,0.0,3.0,10.0,2.0,11.0,0.0,1.0,32.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.2565,66.209885,-1.4935,-2.9620485,0.0,0.0,0.0,0.0,2.0,995.8,996.04517,79.200005,0.0,83.0,98.0,0.06491663,0.2805465,33.425762,51.026108,247.85477,249.77505,60.479996,5.1064997,6.9564996,7.5565,9.7565,0.735,0.746,0.725,0.681
577,2023-11-02,8110,52.40561517163585,4.891517762780315,12,True,10.076,0.309,1829.578,0.0,0.0,0.0,0.0,21.0,1.0,13.0,0.0,0.0,3.0,2.0,2.0,34.0,32.0,0.0,8.0,0.0,11.7805,68.54183,6.1805,3.9936962,0.1,0.1,0.0,0.0,51.0,969.6,969.3676,100.0,19.0,100.0,96.0,0.11980207,0.43553275,46.822147,72.44949,181.76236,182.84813,83.159996,10.7805,11.1305,12.7305,13.9305,0.734,0.734,0.73,0.65
578,2007-06-08,11034,52.268678234698754,4.962263260807573,19,True,7.486,0.0,1879.85,52.0,0.0,6.0,1.0,4.0,9.0,0.0,4.0,0.0,16.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,20.1065,90.23855,18.456501,21.581184,0.3,0.3,0.0,0.0,51.0,1016.0,1016.2368,40.800003,4.0,13.0,98.0,0.04216071,0.22975993,11.298495,19.201874,292.47946,300.411,23.039999,23.2565,19.3065,14.1565,10.7565,0.565,0.566,0.563,0.657
579,2023-07-06,11327,52.346155712176326,4.96815871897651,22,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8435,84.04535,11.1935,13.198578,0.0,0.0,0.0,0.0,1.0,1019.3,1019.4213,30.000002,0.0,0.0,100.0,0.0,0.25274742,6.9527545,6.297428,111.25058,120.963684,7.5599995,16.6935,17.043499,16.043499,10.9435,0.562,0.469,0.534,0.651
580,2018-01-18,12073,52.33894850496912,4.9858450934833245,10,True,8.625,0.0,1679.116,8.0,0.0,7.0,0.0,41.0,6.0,3.0,8.0,2.0,0.0,31.0,2.0,0.0,0.0,0.0,4.0,0.0,5.087,81.5335,2.187,-7.410507,0.0,0.0,0.0,0.0,3.0,985.0,985.0,81.9,91.0,0.0,0.0,0.053647257,0.16248184,73.61098,109.52582,290.91687,293.0255,130.68,5.037,4.837,6.887,10.887,0.733,0.723,0.688,0.618
581,2018-01-18,13608,52.40201156803226,5.021217842496953,10,True,17.846,0.0,1956.644,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,4.95,83.275475,2.35,-7.8779726,0.0,0.0,0.0,0.0,3.0,984.0,984.2417,82.799995,92.0,0.0,0.0,0.048571724,0.14575803,76.07593,111.78797,291.9525,294.74933,129.95999,4.95,4.75,6.85,10.85,0.729,0.714,0.673,0.598
582,2022-02-18,10472,52.3821917482124,4.947524615385228,15,True,10.963,0.214,2005.489,15.0,28.0,21.0,0.0,0.0,0.0,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.35,65.44971,3.2,-1.5483179,0.1,0.1,0.0,0.0,51.0,985.2,985.4383,9.9,7.0,6.0,0.0,0.13148125,0.40689993,63.91901,94.540276,226.59743,227.62363,103.67999,8.8,7.7,7.45,9.9,0.735,0.723,0.69,0.648
583,2022-02-18,13926,52.29930886532942,5.03006102975036,15,True,8.357,0.15,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.1565,66.33801,3.2065,-1.2743187,0.1,0.1,0.0,0.0,51.0,986.3,986.5386,19.2,4.0,26.0,0.0,0.12675437,0.391311,60.72166,90.94401,228.84613,229.81699,101.52,9.0565,7.9564996,7.4564996,9.8065,0.739,0.73,0.704,0.679
584,2022-02-18,9471,52.38038994641061,4.923942782709474,15,True,15.077,0.343,1967.069,1.0,0.0,0.0,5.0,1.0,67.0,0.0,0.0,0.0,52.0,0.0,11.0,9.0,11.0,0.0,2.0,1.0,9.1565,66.10407,3.1565,-1.0789089,0.4,0.4,0.0,0.0,51.0,984.9,985.13824,6.8999996,7.0,1.0,0.0,0.1298988,0.3940307,59.31703,91.403854,225.7376,226.11696,106.56,8.8065,7.9065,7.5565,9.856501,0.737,0.726,0.702,0.681
585,2021-03-06,10855,52.396606162626846,4.956367802638635,11,True,15.869,0.0,1965.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,5.087,62.850636,-1.413,2.167482,0.0,0.0,0.0,0.0,3.0,1035.3,1035.3,94.2,78.0,1.0,78.0,0.14062786,0.32685143,4.0249224,4.73506,10.304792,8.746089,12.959999,0.88699996,4.087,7.037,9.387,0.628,0.641,0.674,0.656
586,2023-10-07,14449,52.340750306770914,5.041851946088236,15,True,9.838,0.293,1486.514,0.0,7.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,19.087,75.654785,14.687,16.87533,0.0,0.0,0.0,0.0,2.0,1019.9,1019.9,60.9,1.0,99.0,2.0,0.15448685,0.53806496,25.809765,37.440002,247.01126,247.3801,55.079998,18.587,16.286999,15.787001,13.887,0.57,0.581,0.53,0.622
587,2012-08-19,4046,52.2902998563204,4.797190432077306,15,True,13.707,0.4,1776.034,7.0,4.0,11.0,5.0,39.0,70.0,0.0,62.0,2.0,9.0,0.0,49.0,2.0,3.0,1.0,85.0,0.0,29.15,67.42745,22.5,31.987877,0.0,0.0,0.0,0.0,0.0,1015.0,1015.2296,17.7,0.0,0.0,59.0,0.41386008,1.3149436,16.65754,23.675303,263.79663,261.2539,22.319998,27.4,21.75,17.3,13.55,0.383,0.405,0.442,0.459
588,2017-07-12,9300,52.297507063527625,4.920995053625006,19,True,11.762,0.249,1969.344,0.0,1.0,6.0,6.0,24.0,13.0,4.0,8.0,0.0,15.0,0.0,2.0,11.0,13.0,0.0,27.0,1.0,15.226,64.94765,8.676,12.087566,0.0,0.0,0.0,0.0,0.0,1019.3,1019.90424,16.199999,18.0,0.0,0.0,0.100121506,0.60714555,19.137648,30.124065,343.61038,345.4655,36.0,17.175999,17.825998,16.626,11.526,0.644,0.483,0.498,0.619
589,2023-07-05,5402,52.25606562208612,4.829615452006465,9,True,12.604,0.274,1987.008,70.0,0.0,16.0,4.0,9.0,2.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,13.063,84.51725,10.513,6.820112,2.0,2.0,0.0,0.0,61.0,1003.1,1003.69904,100.0,88.0,100.0,100.0,0.06708334,0.23313534,43.939175,68.6421,262.4675,265.18652,88.2,13.363,16.063,16.613,12.662999,0.411,0.244,0.267,0.369
