,Date,grid_id,LAT,LON,Unnamed: 0,Hour,has_tree,avg_height,avg_diameter,avg_year,Fraxinus,Salix,Alnus,Quercus,Tilia,Acer,Populus,Betula,Prunus,Platanus,Malus,Robinia,Crataegus,Ulmus,Carpinus,Overig,Onbekend,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
0,2022-11-15,7798,52.30291246893303,5.009426926159078,0,10,False,,,,,,,,,,,,,,,,,,,,,10.987,88.06673,9.087001,7.805504,0.0,0.0,0.0,0.0,1.0,1005.9,1005.9,38.100002,9.0,0.0,100.0,0.07298632,0.15675461,20.188908,31.319998,176.93358,180.0,33.48,9.287001,8.537001,12.137,13.637,0.646,0.621,0.519,0.6
1,2023-07-05,1381,52.394804360825034,4.788347244823899,2,9,False,,,,,,,,,,,,,,,,,,,,,13.637,79.66277,10.187,6.033043,2.5,2.5,0.0,0.0,63.0,1001.4,1001.28076,100.0,87.0,100.0,100.0,0.08459939,0.317899,52.620377,82.45257,267.2551,268.99933,104.76,13.237,16.487,15.987,10.787001,0.727,0.509,0.547,0.666
2,2020-07-05,7837,52.37318273920339,5.009426926159078,3,8,False,,,,,,,,,,,,,,,,,,,,,17.2435,88.60184,15.3435,13.83881,0.4,0.4,0.0,0.0,51.0,1007.9,1008.01874,91.2,100.0,2.0,0.0,0.07836672,0.22440624,35.71265,53.73535,232.78348,234.81921,65.520004,16.6935,17.0935,15.6935,10.9435,0.434,0.358,0.47,0.629
3,2008-09-11,5669,52.28129084731138,4.923942782709474,6,10,False,,,,,,,,,,,,,,,,,,,,,22.05,78.56216,18.15,22.709826,0.0,0.0,0.0,0.0,0.0,1010.8,1011.0337,8.7,1.0,13.0,0.0,0.28586838,0.5684631,15.9134655,21.096123,142.35231,143.32556,30.599998,19.85,16.75,15.55,13.1,0.604,0.599,0.54,0.605
4,2023-07-05,4448,52.31011967614025,4.8826745755269085,7,8,False,,,,,,,,,,,,,,,,,,,,,13.2565,81.494934,10.1565,5.29558,6.7,6.7,0.0,0.0,63.0,999.3,999.65753,100.0,94.0,100.0,94.0,0.07764923,0.28218734,55.00819,85.362526,255.59995,258.07404,103.32,13.2065,16.6565,16.0065,10.856501,0.747,0.456,0.538,0.661
5,2023-11-02,6278,52.29930886532942,4.947524615385228,10,16,False,,,,,,,,,,,,,,,,,,,,,10.2,77.55016,6.45,2.2702885,0.3,0.3,0.0,0.0,51.0,969.5,969.61664,100.0,100.0,100.0,50.0,0.07191263,0.27987194,48.22522,73.7798,192.06487,193.83286,82.799995,10.1,11.25,12.8,13.95,0.751,0.744,0.718,0.635
6,2023-07-05,6425,52.42183138785209,4.950472344469697,11,14,False,,,,,,,,,,,,,,,,,,,,,15.643499,80.47227,12.2935,11.8961315,0.3,0.3,0.0,0.0,51.0,1010.3,1010.4197,100.0,100.0,25.0,5.0,0.21387096,0.34735382,30.608469,42.853607,271.34784,271.4441,64.439995,15.2435,16.3435,16.1935,10.9935,0.684,0.465,0.533,0.651
7,2023-07-05,2857,52.4200295860503,4.832563181090935,12,14,False,,,,,,,,,,,,,,,,,,,,,15.830501,79.44751,12.2805,12.342247,0.1,0.1,0.0,0.0,51.0,1010.4,1010.16113,77.1,77.0,13.0,0.0,0.21497142,0.36997676,28.802248,41.773964,270.71616,271.4814,57.239998,15.2305,16.130499,15.9805,10.7805,0.683,0.505,0.547,0.666
8,2020-08-26,5023,52.360570126590765,4.900360950033722,14,18,False,,,,,,,,,,,,,,,,,,,,,16.522001,82.18257,13.472,13.637739,0.0,0.0,0.0,0.0,0.0,1013.9,1012.7051,18.0,20.0,0.0,0.0,0.073692545,0.33515835,27.416782,43.801807,293.1986,295.30136,59.039997,16.872002,17.022001,17.622002,12.722,0.646,0.565,0.475,0.625
9,2009-05-26,7031,52.412822378843074,4.974054177145448,15,7,False,,,,,,,,,,,,,,,,,,,,,18.6935,88.43973,16.7435,17.303461,0.0,0.0,0.0,0.0,2.0,1006.0,1006.1179,76.5,66.0,2.0,53.0,0.12133637,0.2492708,25.772078,37.998337,204.77512,205.8367,37.44,17.2435,15.8435,11.8435,8.4435,0.511,0.523,0.579,0.656
10,2023-07-05,4100,52.37318273920339,4.870883659189032,16,11,False,,,,,,,,,,,,,,,,,,,,,13.648,76.27103,9.548,8.040657,0.7,0.7,0.0,0.0,53.0,1006.8,1005.961,100.0,30.0,100.0,100.0,0.10593651,0.3711915,37.688404,59.197838,263.41815,265.81516,70.2,13.198,16.248,15.948,10.748,0.715,0.526,0.547,0.666
11,2023-07-05,2760,52.2452548112753,4.832563181090935,17,11,False,,,,,,,,,,,,,,,,,,,,,13.4935,85.41121,11.0935,8.49613,0.2,0.2,0.0,0.0,51.0,1007.6,1007.8399,100.0,26.0,100.0,100.0,0.087098435,0.22591686,36.58918,55.567257,256.92087,258.03488,69.84,13.643499,15.6935,16.543499,12.643499,0.393,0.257,0.267,0.369
12,2023-07-05,1390,52.41102057704127,4.788347244823899,19,11,False,,,,,,,,,,,,,,,,,,,,,13.7065,76.28051,9.606501,8.115433,0.7,0.7,0.0,0.0,53.0,1006.8,1007.03973,100.0,30.0,100.0,100.0,0.10617216,0.3724544,37.688404,59.197838,263.41815,265.81516,70.2,13.2565,16.3065,16.0065,10.8065,0.715,0.526,0.547,0.666
13,2023-07-05,7427,52.360570126590765,4.9917405516522635,20,11,False,,,,,,,,,,,,,,,,,,,,,13.617499,81.0004,10.4175,8.201964,0.7,0.7,0.0,0.0,53.0,1007.0,1006.64014,100.0,37.0,100.0,100.0,0.09687224,0.2966112,38.0733,57.25811,256.88354,258.76074,68.4,13.2675,16.5175,16.167501,10.867499,0.704,0.439,0.536,0.651
14,2022-02-18,8173,52.403813369834054,5.024165571581422,21,16,False,,,,,,,,,,,,,,,,,,,,,8.85,66.27096,2.9,-0.99076176,0.0,0.0,0.0,0.0,0.0,984.8,985.03876,16.5,11.0,11.0,0.0,0.11119625,0.38407332,56.282173,83.387215,230.71062,232.19003,106.56,8.65,7.7,7.45,9.9,0.73,0.723,0.691,0.648
15,2022-02-18,4426,52.270480036500565,4.8826745755269085,23,17,False,,,,,,,,,,,,,,,,,,,,,7.187,71.040565,2.287,-1.6652141,0.0,0.0,0.0,0.0,1.0,987.2,987.3207,46.5,19.0,49.0,0.0,0.07066769,0.2945289,48.73847,74.54173,247.41264,248.76375,94.67999,8.187,7.937,7.287,7.787,0.418,0.42,0.412,0.401
16,2017-09-13,7443,52.38939895541962,4.9917405516522635,24,10,False,,,,,,,,,,,,,,,,,,,,,14.85,64.645226,8.25,6.4635468,0.0,0.0,0.0,0.0,2.0,994.6,994.8362,50.1,31.0,37.0,0.0,0.22436142,0.59777486,54.363575,78.08764,258.5413,259.10455,92.159996,14.75,14.7,15.6,14.05,0.693,0.636,0.471,0.592
17,2017-10-29,3474,52.26147102749154,4.853197284682216,25,7,False,,,,,,,,,,,,,,,,,,,,,11.8195,49.979057,1.7195001,5.345578,0.0,0.0,0.0,0.0,3.0,1011.8,1012.52795,100.0,93.0,97.0,1.0,0.13554479,0.69435626,31.749468,49.59645,330.81927,332.31903,61.199997,12.4695,13.3195,14.0695,15.1195,0.374,0.374,0.37,0.336
18,2011-09-07,2406,52.36957913559978,4.820772264753058,26,15,False,,,,,,,,,,,,,,,,,,,,,15.7935,73.14647,10.9935,11.528921,0.5,0.5,0.0,0.0,53.0,1009.9,1009.78076,59.100002,10.0,34.0,99.0,0.17644466,0.4822948,31.353085,42.877796,254.68712,254.91359,55.8,16.8435,15.5935,15.2935,12.6935,0.627,0.625,0.555,0.555
19,2023-03-13,5702,52.340750306770914,4.923942782709474,27,14,False,,,,,,,,,,,,,,,,,,,,,14.5175,59.896996,6.8175,6.0890694,0.0,0.0,0.0,0.0,0.0,991.6,991.24677,15.0,16.0,1.0,0.0,0.24580444,0.6637151,52.231026,76.294525,231.15515,231.12907,87.84,12.4175,6.5675,6.0675,9.5675,0.698,0.698,0.666,0.651
20,2023-07-07,4295,52.37318273920339,4.8767791173579695,28,7,False,,,,,,,,,,,,,,,,,,,,,18.7175,70.8425,13.3175,18.066868,0.0,0.0,0.0,0.0,0.0,1019.6,1019.12286,0.0,0.0,0.0,0.0,0.20001319,0.6298002,11.726277,23.400002,162.12122,165.74994,22.319998,15.617499,16.2675,15.8175,10.8175,0.585,0.537,0.544,0.665
21,2020-06-13,6202,52.29930886532942,4.944576886300758,30,16,False,,,,,,,,,,,,,,,,,,,,,22.7435,70.24251,17.043499,23.008188,0.0,0.0,0.0,0.0,1.0,1010.7,1010.7,20.4,6.0,22.0,6.0,0.30953872,0.823068,15.277749,19.376562,34.43906,35.166515,28.8,23.8435,17.1935,13.143499,10.0435,0.502,0.404,0.504,0.65
22,2022-01-31,3407,52.31552508154565,4.850249555597749,31,9,False,,,,,,,,,,,,,,,,,,,,,5.8805003,80.77752,2.8305,-2.7898054,0.5,0.5,0.0,0.0,53.0,1007.2,1007.0766,100.0,100.0,100.0,0.0,0.050638866,0.17870235,48.166058,74.86788,312.27362,313.44138,88.2,4.9805,6.2805004,6.9805,10.3805,0.722,0.669,0.685,0.674
23,2022-02-18,1762,52.25246201848251,4.803085890246245,33,16,False,,,,,,,,,,,,,,,,,,,,,8.9565,65.82667,2.9065,-0.7609167,0.0,0.0,0.0,0.0,0.0,985.8,986.2775,13.8,10.0,8.0,0.0,0.112909466,0.39193845,55.44467,84.74999,232.38597,233.8115,108.72,8.5565,7.9065,7.3065,7.8065,0.419,0.421,0.412,0.401
24,2011-09-12,1985,52.34435391037452,4.808981348415181,34,18,False,,,,,,,,,,,,,,,,,,,,,17.3305,73.418755,12.5305,11.94948,0.0,0.0,0.0,0.0,1.0,1005.6,1005.4818,25.199999,28.0,0.0,0.0,0.10407445,0.52630115,42.340958,61.777508,232.25313,233.53067,70.92,17.530499,16.9805,15.6805,13.9805,0.467,0.473,0.462,0.435
25,2022-06-05,1484,52.23264219866267,4.794242702992836,35,18,False,,,,,,,,,,,,,,,,,,,,,17.543499,93.26871,16.4435,18.042316,0.7,0.7,0.0,0.0,53.0,1011.3,1011.5376,100.0,13.0,100.0,100.0,0.051211722,0.13504612,11.966954,20.188908,316.2188,320.0637,20.880001,16.8935,15.4435,12.9935,10.143499,0.407,0.317,0.287,0.367
26,2023-07-09,3112,52.32453409055468,4.841406368344342,36,10,False,,,,,,,,,,,,,,,,,,,,,24.561,72.36545,19.261,27.545025,0.0,0.0,0.0,0.0,1.0,1017.8,1017.33295,32.100002,0.0,4.0,99.0,0.4261673,0.8524523,7.8954163,10.829958,24.227736,21.44781,28.8,22.561,19.861,15.911,10.961,0.523,0.509,0.526,0.659
27,2021-03-11,6831,52.31732688334747,4.968158718976511,37,10,False,,,,,,,,,,,,,,,,,,,,,10.7935,68.33813,5.1935,1.3748589,0.0,0.0,0.0,0.0,3.0,990.2,990.31915,100.0,81.0,83.0,0.0,0.16687073,0.4106397,56.521145,83.37711,232.76509,233.42688,117.0,8.4935,5.7435,6.5935,9.2935,0.685,0.66,0.668,0.654
28,2023-07-16,4680,52.394804360825034,4.888570033695846,38,11,False,,,,,,,,,,,,,,,,,,,,,20.456501,56.09025,11.4065,16.199902,0.0,0.0,0.0,0.0,0.0,1010.9,1011.135,1.5,1.0,1.0,0.0,0.43593097,1.0565717,37.894165,54.02999,231.17017,231.22093,68.4,20.3065,18.8065,16.5065,11.3065,0.54,0.496,0.532,0.66
29,2023-11-02,6095,52.37678634280699,4.9386814281318205,39,20,False,,,,,,,,,,,,,,,,,,,,,9.724,74.580605,5.424,1.4721127,0.1,0.1,0.0,0.0,51.0,971.5,971.26544,100.0,100.0,42.0,29.0,0.065164894,0.30696726,48.860634,72.85887,196.69933,198.43504,82.799995,9.824,11.224,12.874,14.024,0.729,0.728,0.684,0.622
30,2020-02-09,1998,52.367777333797974,4.808981348415181,40,14,False,,,,,,,,,,,,,,,,,,,,,10.9785,74.7983,6.6785,2.1283484,0.0,0.0,0.0,0.0,3.0,991.8,990.72723,100.0,100.0,81.0,98.0,0.09743462,0.33088434,54.900883,84.55786,206.90102,208.20154,103.67999,8.5785,6.3785,7.4785004,10.2285,0.673,0.679,0.69,0.672
31,2023-07-28,1641,52.396606162626846,4.797190432077306,41,14,False,,,,,,,,,,,,,,,,,,,,,21.530499,76.04714,17.130499,21.545471,0.0,0.0,0.0,0.0,1.0,1007.3,1007.06647,49.5,55.0,0.0,0.0,0.3626648,0.61539686,20.833395,27.757376,260.04944,260.29343,38.519997,22.030499,17.4305,16.0805,11.7805,0.625,0.568,0.531,0.655
32,2023-07-05,7597,52.41462418064488,4.997636009821202,42,9,False,,,,,,,,,,,,,,,,,,,,,13.737,80.74693,10.487,5.933367,2.6,2.6,0.0,0.0,63.0,1000.9,1000.9,100.0,94.0,100.0,100.0,0.081631005,0.30290914,54.588394,82.38574,257.4302,260.94934,104.399994,13.187,16.737,16.187,10.987,0.726,0.428,0.533,0.651
33,2023-07-05,5407,52.27408364010417,4.915099595456067,43,9,False,,,,,,,,,,,,,,,,,,,,,12.962999,85.07125,10.513,6.516672,1.8,1.8,0.0,0.0,61.0,1002.8,1003.1594,100.0,100.0,100.0,100.0,0.06428851,0.22333062,45.33428,69.84093,257.61926,259.90652,84.24,13.162999,16.613,16.013,10.863,0.695,0.422,0.538,0.661
34,2023-07-06,7724,52.400209766230454,5.00353146799014,44,13,False,,,,,,,,,,,,,,,,,,,,,19.55,58.32873,11.15,17.980026,0.0,0.0,0.0,0.0,0.0,1017.9,1018.13794,8.7,1.0,3.0,20.0,0.43340525,0.9480729,20.523157,26.944744,248.38516,247.20345,39.96,20.6,16.25,16.1,11.05,0.59,0.487,0.532,0.65
35,2022-01-31,6578,52.41102057704127,4.956367802638635,45,11,False,,,,,,,,,,,,,,,,,,,,,6.3065,78.58184,2.8565,-1.9823556,0.2,0.2,0.0,0.0,51.0,1008.6,1008.9697,100.0,100.0,100.0,2.0,0.060605034,0.205055,45.58373,68.47669,313.40002,314.787,75.96,5.2565,5.9564996,6.9065,10.4065,0.698,0.662,0.672,0.64
36,2023-07-05,6967,52.297507063527625,4.974054177145448,47,10,False,,,,,,,,,,,,,,,,,,,,,13.274,83.42262,10.524,7.7102356,1.9,1.9,0.0,0.0,61.0,1005.3,1004.94037,100.0,34.0,100.0,78.0,0.084451035,0.25307596,39.30435,60.99636,261.57312,262.53952,75.96,13.174,16.474,15.974,10.824,0.701,0.428,0.538,0.66
37,2022-11-01,3962,52.29570526172581,4.867935930104563,49,13,False,,,,,,,,,,,,,,,,,,,,,15.4435,64.99542,8.893499,10.883077,0.0,0.0,0.0,0.0,1.0,1012.4,1012.63983,30.600002,0.0,49.0,4.0,0.19154683,0.61482584,29.28418,42.120003,200.88588,202.6199,53.639996,15.393499,14.0935,14.2935,15.0935,0.333,0.333,0.308,0.328
38,2023-09-20,5597,52.30291246893303,4.920995053625006,51,16,False,,,,,,,,,,,,,,,,,,,,,20.293499,69.775116,14.5935,17.822634,0.0,0.0,0.0,0.0,2.0,1002.5,1002.6168,53.399998,51.0,10.0,5.0,0.15986536,0.7198787,27.343414,42.5044,189.0902,190.73885,49.68,19.293499,17.1935,16.8935,13.5435,0.598,0.576,0.508,0.626
39,2022-02-19,8310,52.40741697343766,5.03006102975036,53,10,False,,,,,,,,,,,,,,,,,,,,,6.3065,61.552734,-0.5435,-0.6887994,0.0,0.0,0.0,0.0,0.0,1010.6,1010.97046,0.0,0.0,0.0,0.0,0.12765685,0.36808008,32.83705,46.45116,254.74483,255.64062,55.44,5.8065,7.0065,7.5065,9.9065,0.703,0.715,0.693,0.648
40,2022-02-19,2776,52.27408364010417,4.832563181090935,54,18,False,,,,,,,,,,,,,,,,,,,,,3.2,96.180595,2.65,-3.3698235,3.4,3.0,0.28,0.0,73.0,1005.1,1005.4728,100.0,100.0,94.0,0.0,0.0,0.029441357,33.532215,51.481255,194.93147,196.66095,61.920002,5.5,6.85,7.3,7.8,0.43,0.42,0.412,0.401
41,2018-01-18,3611,52.33714670316731,4.856145013766686,56,12,False,,,,,,,,,,,,,,,,,,,,,5.8545003,77.1278,2.1545,-0.8117075,0.2,0.2,0.0,0.0,51.0,995.7,995.09064,73.8,22.0,90.0,0.0,0.08015765,0.21224982,33.58628,51.328728,300.96368,302.68692,83.520004,5.3545003,4.9545,6.9045,10.8545,0.728,0.723,0.693,0.643
42,2022-02-18,8687,52.394804360825034,5.056590591510583,57,15,False,,,,,,,,,,,,,,,,,,,,,9.337001,65.44681,3.187,-1.5637722,0.1,0.1,0.0,0.0,51.0,985.2,985.2,9.9,7.0,6.0,0.0,0.13139994,0.4065786,63.91901,94.540276,226.59743,227.62363,103.67999,8.787001,7.687,7.437,9.887,0.735,0.723,0.69,0.648
43,2023-11-02,2287,52.349759315779934,4.8178245356685885,58,16,False,,,,,,,,,,,,,,,,,,,,,9.737,79.918945,6.437,2.1632195,0.2,0.2,0.0,0.0,51.0,968.8,968.8,100.0,100.0,100.0,88.0,0.06259204,0.24270779,45.763912,71.4253,192.72435,194.59662,84.6,9.887,11.237,12.837001,13.987,0.75,0.745,0.707,0.631
44,2011-09-12,6444,52.31192147794205,4.953420073554165,59,20,False,,,,,,,,,,,,,,,,,,,,,16.337,77.71601,12.437,12.196283,0.0,0.0,0.0,0.0,0.0,1007.2,1007.08105,3.6,4.0,0.0,0.0,0.061625388,0.41430235,33.626774,53.148487,232.39394,234.372,61.56,16.737,16.687,14.987,12.037001,0.655,0.659,0.606,0.62
45,2020-02-09,1991,52.35516472118534,4.808981348415181,60,11,False,,,,,,,,,,,,,,,,,,,,,8.424,82.546196,5.624,0.4181304,0.4,0.4,0.0,0.0,51.0,998.3,998.0576,100.0,100.0,50.0,99.0,0.06132616,0.19309956,47.472248,73.61098,198.57245,200.91689,103.32,6.624,6.224,7.524,10.274,0.688,0.678,0.69,0.672
46,2018-10-30,7616,52.32453409055468,5.000583738905671,61,22,False,,,,,,,,,,,,,,,,,,,,,8.580501,87.54982,6.6305003,3.491128,1.3,1.3,0.0,0.0,61.0,998.7,998.5789,100.0,100.0,100.0,100.0,0.016995592,0.13920635,29.035288,46.71269,252.68826,256.17792,50.76,6.7805004,8.0305,12.8805,14.0305,0.637,0.47,0.468,0.605
47,2023-07-09,8952,52.2902998563204,5.083120153270804,62,11,False,,,,,,,,,,,,,,,,,,,,,26.9955,58.97311,18.2955,29.98399,0.0,0.0,0.0,0.0,1.0,1017.8,1018.0315,35.4,0.0,9.0,100.0,0.51762193,1.4617479,8.161764,10.514218,48.57643,51.952908,23.039999,24.845499,20.345499,16.0455,11.0955,0.48,0.477,0.523,0.65
48,2019-08-11,6290,52.32093048695107,4.947524615385228,63,14,False,,,,,,,,,,,,,,,,,,,,,20.130499,60.825752,12.330501,17.366898,0.0,0.0,0.0,0.0,2.0,1012.4,1012.282,76.200005,14.0,56.0,100.0,0.27323106,0.92381287,23.933908,33.348125,223.7812,224.56268,45.719997,20.530499,18.780499,17.280499,12.4305,0.515,0.436,0.473,0.596
49,2020-04-21,5397,52.41462418064488,4.912151866371598,64,14,False,,,,,,,,,,,,,,,,,,,,,17.887,37.263115,3.087,12.256266,0.0,0.0,0.0,0.0,0.0,1018.2,1018.0803,0.0,0.0,0.0,0.0,0.43211484,1.2869122,32.078403,45.82052,80.960594,81.86999,61.56,16.286999,11.387,9.437,9.137,0.412,0.48,0.582,0.684
50,2023-07-07,2611,52.35696652298716,4.8266677229219965,66,14,False,,,,,,,,,,,,,,,,,,,,,26.2175,36.72427,10.2675,25.699268,0.0,0.0,0.0,0.0,0.0,1019.2,1018.8511,0.0,0.0,0.0,0.0,0.58232236,2.1547534,13.779114,18.472595,123.2749,123.07069,28.44,23.9675,17.167501,15.8175,10.9175,0.559,0.524,0.533,0.66
51,2023-07-12,1746,52.4200295860503,4.800138161161775,67,12,False,,,,,,,,,,,,,,,,,,,,,19.706501,71.25817,14.356501,18.731148,0.1,0.1,0.0,0.0,51.0,1011.7,1011.93585,37.2,22.0,29.0,0.0,0.3993836,0.66016865,23.688984,31.999523,253.21727,252.99197,44.28,21.4065,19.3565,16.3565,11.106501,0.567,0.502,0.53,0.662
52,2008-06-24,6949,52.396606162626846,4.971106448060979,69,23,False,,,,,,,,,,,,,,,,,,,,,15.45,61.153297,8.0,12.459579,0.0,0.0,0.0,0.0,1.0,1016.4,1016.64075,20.1,0.0,15.0,37.0,0.06693197,0.68261564,16.923828,30.274265,88.78116,92.72626,25.919998,16.2,16.65,14.15,10.15,0.401,0.477,0.55,0.652
53,2022-08-08,7815,52.333543099563705,5.009426926159078,70,17,False,,,,,,,,,,,,,,,,,,,,,21.0,62.638935,13.6,19.635754,0.0,0.0,0.0,0.0,1.0,1026.5,1026.7386,24.0,26.0,1.0,0.0,0.22367942,0.92942727,17.287498,22.90743,31.372961,30.191544,31.319998,23.5,18.9,16.95,12.1,0.292,0.361,0.466,0.626
54,2020-09-07,8966,52.2902998563204,5.086067882355273,71,17,False,,,,,,,,,,,,,,,,,,,,,17.6455,69.71614,12.0455,16.49281,0.0,0.0,0.0,0.0,1.0,1023.0,1023.24036,27.6,1.0,0.0,89.0,0.1066118,0.6116525,12.261157,21.817902,229.76372,232.3737,30.239998,17.6955,15.3955,16.1455,13.2455,0.63,0.61,0.48,0.619
55,2023-07-16,8972,52.301110667131226,5.086067882355273,73,13,False,,,,,,,,,,,,,,,,,,,,,20.9955,57.34605,12.2455,17.63262,0.6,0.6,0.0,0.0,53.0,1012.5,1012.73535,41.100002,12.0,14.0,73.0,0.41918844,1.0608876,31.942772,45.54249,230.02913,230.77434,63.36,21.3955,19.1955,16.6455,11.3955,0.509,0.469,0.524,0.647
56,2011-09-06,5045,52.400209766230454,4.900360950033722,74,23,False,,,,,,,,,,,,,,,,,,,,,15.3435,84.21551,12.6935,10.993433,1.0,1.0,0.0,0.0,55.0,1001.9,1001.9,45.300003,17.0,50.0,0.0,0.040355142,0.2754228,35.647274,55.32768,249.91794,251.80074,61.56,14.8435,15.7435,15.0935,11.9935,0.723,0.694,0.594,0.617
57,2017-09-13,1482,52.22903859505906,4.794242702992836,75,9,False,,,,,,,,,,,,,,,,,,,,,14.9935,66.00359,8.6935,7.5150776,0.0,0.0,0.0,0.0,1.0,994.5,994.73553,38.4,24.0,28.0,0.0,0.20161244,0.58012843,48.929546,71.943275,258.11136,258.74634,88.2,14.643499,14.5935,15.8435,16.2435,0.411,0.404,0.281,0.329
58,2006-07-18,8587,52.31011967614025,5.047747404257175,76,22,False,,,,,,,,,,,,,,,,,,,,,21.8435,60.433704,13.8435,21.043287,0.0,0.0,0.0,0.0,0.0,1020.6,1020.6,0.0,0.0,0.0,0.0,0.07224602,1.0363741,14.007655,26.980793,64.09355,71.323204,25.199999,23.3935,21.9935,16.3935,10.2935,0.305,0.385,0.511,0.627
59,2006-11-08,5679,52.29930886532942,4.923942782709474,77,8,False,,,,,,,,,,,,,,,,,,,,,9.169499,87.604355,7.2194996,5.6403522,0.0,0.0,0.0,0.0,3.0,1017.5,1018.116,90.0,100.0,0.0,0.0,0.029323954,0.14421356,19.296135,30.85307,216.6562,221.68896,33.12,8.8195,10.0695,12.669499,13.7195,0.589,0.593,0.554,0.584
60,2012-06-08,4772,52.394804360825034,4.891517762780315,78,21,False,,,,,,,,,,,,,,,,,,,,,13.2065,69.30375,7.7064996,7.633215,0.0,0.0,0.0,0.0,1.0,1005.5,1005.74005,21.0,14.0,14.0,0.0,0.07823801,0.4666108,34.131718,52.685604,217.71605,219.45465,59.76,14.7065,14.8065,12.5065,9.1565,0.625,0.62,0.612,0.657
61,2022-02-18,7906,52.385795351816014,5.012374655243546,79,17,False,,,,,,,,,,,,,,,,,,,,,7.8,69.41582,2.55,-1.7863364,0.0,0.0,0.0,0.0,1.0,986.1,986.3397,23.4,14.0,18.0,0.0,0.08036054,0.32433957,54.09711,81.69542,243.94656,245.8068,99.0,8.25,7.75,7.45,9.9,0.727,0.723,0.691,0.648
62,2010-08-26,2723,52.367777333797974,4.829615452006465,80,17,False,,,,,,,,,,,,,,,,,,,,,16.4435,93.21339,15.3435,15.335012,0.8,0.8,0.0,0.0,53.0,1004.3,1004.18134,100.0,72.0,81.0,100.0,0.0377591,0.12701154,19.969458,32.682766,242.04912,243.15279,24.84,16.3435,16.3935,16.0935,12.3435,0.629,0.575,0.438,0.558
63,2020-05-11,8966,52.2902998563204,5.086067882355273,83,9,False,,,,,,,,,,,,,,,,,,,,,9.695499,39.740322,-3.3545,1.9294353,0.0,0.0,0.0,0.0,2.0,1014.0,1014.24524,72.600006,42.0,58.0,0.0,0.24507253,0.7263105,35.50155,50.62706,22.664593,23.466103,67.67999,10.7455,12.9955,11.0455,9.445499,0.46,0.486,0.543,0.674
64,2006-11-12,2135,52.2452548112753,4.814876806584119,84,15,False,,,,,,,,,,,,,,,,,,,,,9.0565,67.25976,3.3065,3.5396872,0.1,0.1,0.0,0.0,51.0,1016.6,1017.0924,62.7,14.0,42.0,83.0,0.08246224,0.37804103,27.155552,39.363655,308.5412,309.8055,49.68,9.2565,9.7065,11.7565,15.0565,0.396,0.39,0.355,0.343
65,2007-01-20,6318,52.37138093740158,4.947524615385228,85,12,False,,,,,,,,,,,,,,,,,,,,,10.4045,77.84913,6.7045,4.734251,0.6,0.6,0.0,0.0,53.0,1007.9,1007.1718,87.600006,8.0,96.0,76.0,0.06704267,0.27993608,33.137604,51.62581,252.94295,254.21918,74.88,9.6045,9.054501,9.1545,11.804501,0.72,0.721,0.713,0.63
66,2023-07-05,3788,52.31732688334747,4.862040471935625,87,17,False,,,,,,,,,,,,,,,,,,,,,16.2675,70.60959,10.9175,13.506727,0.0,0.0,0.0,0.0,1.0,1011.8,1011.4419,35.699997,29.0,16.0,0.0,0.20811969,0.5440551,20.883104,29.5551,270.98773,272.79263,46.079998,17.1175,16.167501,15.9675,10.8175,0.66,0.514,0.537,0.661
67,2022-04-07,6922,52.34795751397813,4.971106448060979,88,13,False,,,,,,,,,,,,,,,,,,,,,9.674,64.3765,3.274,1.3830233,0.3,0.3,0.0,0.0,51.0,982.2,981.9628,36.300003,5.0,53.0,0.0,0.177894,0.42876446,46.136215,67.32096,247.0362,247.68648,89.27999,9.924,8.124,7.774,9.024,0.693,0.614,0.601,0.674
68,2017-09-13,1739,52.40741697343766,4.800138161161775,89,9,False,,,,,,,,,,,,,,,,,,,,,14.830501,66.86684,8.7305,7.2254887,0.0,0.0,0.0,0.0,1.0,993.3,993.0644,34.5,19.0,29.0,0.0,0.19657555,0.5595,49.864872,74.77695,257.06738,257.7704,90.36,14.3805,14.580501,15.3805,13.8805,0.716,0.693,0.5,0.602
69,2018-08-04,8320,52.29570526172581,5.03300875883483,91,12,False,,,,,,,,,,,,,,,,,,,,,26.8565,56.221657,17.4065,27.716106,0.0,0.0,0.0,0.0,2.0,1020.7,1020.93286,75.9,27.0,37.0,98.0,0.4537573,1.5472213,14.529915,17.84816,318.01285,318.27057,30.239998,27.7565,22.5065,18.3565,12.2065,0.274,0.306,0.451,0.632
